,classification
1046,1
589,1
563,1
1219,1
175,0
1349,0
584,1
23,0
545,0
253,0
1000,1
12,0
612,1
841,0
384,0
1007,1
1015,1
1200,1
1128,0
140,0
966,1
1461,0
435,0
1277,1
837,1
96,0
902,1
925,1
115,1
829,1
436,1
1383,0
22,0
1257,1
269,1
933,0
1030,1
9,0
1054,1
1485,0
1150,1
1192,1
566,1
1438,0
141,0
298,0
1097,0
1460,1
1182,1
347,1
1146,1
539,0
1540,1
112,0
1507,1
1549,1
1491,0
942,1
1581,0
1587,1
751,0
1307,0
200,1
467,1
1031,1
608,1
937,0
1134,1
585,1
922,1
1557,1
725,0
1284,0
29,1
1391,0
1480,0
1390,1
438,1
1414,0
367,0
1530,1
926,1
529,0
816,1
1116,1
736,0
607,1
866,1
983,1
1143,1
1314,1
639,1
914,1
1551,0
199,0
306,0
354,1
143,0
1367,1
1402,1
1186,0
793,0
711,0
431,0
862,0
1565,1
1338,0
405,1
1490,1
1499,1
239,1
277,1
126,0
1339,1
854,1
197,1
822,0
1135,1
1230,1
102,1
849,0
764,1
906,0
1519,0
340,1
888,1
1561,0
872,0
1523,0
57,0
429,1
421,1
950,1
1086,1
101,1
909,1
1536,1
1316,1
229,0
588,1
1345,1
1403,1
1022,0
89,0
473,0
524,0
839,0
778,0
1032,0
953,1
211,1
24,1
1326,1
464,1
1152,0
560,0
1358,0
1531,0
1589,0
1141,1
740,1
142,1
508,1
1312,0
1023,1
336,1
1060,1
720,0
1233,0
1360,0
1120,1
1584,1
943,1
282,0
1570,1
252,0
468,1
1462,1
182,0
637,0
1213,1
557,0
598,1
14,0
622,0
1306,0
19,1
311,1
1408,1
1124,0
889,0
1364,1
542,0
411,0
558,1
1282,1
270,1
818,0
88,0
403,1
1373,0
331,1
480,0
1534,1
561,0
714,0
1488,0
291,0
98,0
489,1
1180,1
986,1
56,0
898,1
,classification
272,0
1285,0
569,1
465,0
119,1
1471,0
1531,0
255,0
256,0
551,1
337,0
776,1
453,1
1249,1
490,1
529,0
1225,0
749,1
1289,0
434,1
1091,1
223,1
8,1
290,1
477,1
1346,0
64,0
904,1
760,0
1356,0
727,0
245,1
1571,1
352,0
113,1
833,0
279,1
911,1
244,1
991,0
1150,1
381,1
474,1
502,1
1497,1
135,0
1017,1
1311,1
656,0
308,1
6,0
580,0
1187,1
595,0
120,0
718,0
31,1
296,0
1185,1
144,1
992,1
1175,1
393,0
943,1
1396,0
1397,0
504,1
923,1
356,0
1410,1
847,1
969,0
897,1
1181,0
1145,1
1131,0
462,0
1456,1
1112,1
1098,1
91,1
1539,0
259,1
82,0
1029,1
425,1
679,0
169,0
231,1
481,1
522,0
1203,0
778,0
862,0
1284,0
646,0
1120,1
630,1
384,0
736,0
224,0
610,0
756,1
495,1
80,0
89,0
1137,1
861,1
1133,1
1597,0
798,1
709,1
674,1
1490,1
1219,1
1077,0
677,0
1336,0
637,0
550,1
34,0
98,0
626,0
321,0
1117,1
511,1
110,0
1488,0
1262,0
479,1
751,0
3,1
938,1
307,1
982,1
1070,1
1206,1
1146,1
1357,1
284,0
1302,1
1580,1
588,1
1035,1
740,1
1568,0
364,1
978,1
1484,0
1437,0
793,0
719,0
128,1
534,1
1586,1
812,0
485,0
1339,1
787,1
287,1
1438,0
720,0
987,0
1167,1
1209,1
1308,0
889,0
915,1
1214,1
1282,1
972,1
698,0
457,0
1324,1
418,1
704,0
1445,1
1074,0
312,1
1083,1
1334,0
980,1
999,1
1100,1
392,0
1063,1
17,0
1547,0
146,0
789,0
499,1
112,0
615,0
1180,1
409,0
1006,1
1564,0
1046,1
1585,1
451,1
651,0
958,1
738,0
967,0
921,1
629,0
1574,1
69,1
1050,0
1168,1
14,0
1440,1
566,1
1218,1
754,1
1078,0
1027,0
391,1
1379,1
1236,1
241,1
65,0
18,0
1542,1
850,0
1380,1
404,0
1391,0
608,1
981,0
907,1
37,1
478,0
758,0
1251,0
979,0
1000,1
1283,1
92,0
966,1
419,0
1171,1
1022,0
1193,0
1294,1
484,1
44,0
655,0
1370,0
493,1
1400,0
670,0
1007,1
452,1
208,0
594,0
1238,0
632,1
878,1
489,1
368,0
771,0
114,0
500,1
1441,1
1563,0
1546,0
288,1
1174,1
399,0
541,1
773,1
1052,0
1329,1
108,1
161,0
1517,1
893,0
625,0
137,0
1109,1
1124,0
951,1
267,1
572,0
358,1
68,0
1399,1
1523,0
1353,0
447,0
94,0
470,0
1104,1
1420,0
79,0
300,1
1166,0
790,1
769,0
354,1
413,1
1514,1
1537,1
1465,0
468,1
151,0
1103,1
420,1
623,1
817,1
672,0
1220,1
315,1
888,1
1072,1
406,1
845,0
631,0
1140,1
,classification
1478,0
76,0
22,0
329,0
1472,1
744,0
721,0
184,1
729,1
1178,0
71,0
711,0
667,1
887,1
659,0
1550,0
282,0
204,1
95,1
1443,0
1234,1
1102,1
555,0
1285,0
753,0
221,0
1319,1
1480,0
252,0
419,0
1353,0
299,0
558,1
853,1
1503,1
170,0
665,0
559,1
1448,0
961,0
1544,1
36,1
1224,1
1258,1
946,1
1188,0
1096,1
646,0
1479,0
1578,1
847,1
1211,0
1071,0
1007,1
939,0
1101,1
1335,1
316,0
249,1
1184,0
1374,0
1257,1
23,0
1263,0
1206,1
1193,0
116,1
1337,0
215,0
931,0
213,0
751,0
1566,1
1568,0
557,0
372,1
1185,1
563,1
720,0
1133,1
533,1
790,1
491,1
503,1
1230,1
1415,0
489,1
812,0
370,0
446,0
689,0
523,0
187,0
1015,1
300,1
578,0
1401,0
1497,1
530,1
340,1
513,1
1514,1
1238,0
809,1
1466,1
683,0
477,1
150,1
506,1
1565,1
1244,1
1509,0
410,1
177,1
147,0
1246,0
791,0
1160,1
906,0
160,0
573,0
932,1
40,0
629,0
480,0
311,1
1552,1
1019,0
426,1
1264,1
1483,0
472,1
860,0
823,0
1517,1
975,0
445,1
1596,1
612,1
308,1
1392,0
999,1
1031,1
708,1
1032,0
614,1
805,1
768,1
556,1
1223,1
958,1
1446,0
736,0
603,1
64,0
1307,0
1379,1
772,0
1064,1
67,0
829,1
949,1
636,0
816,1
1021,1
852,0
664,0
517,0
1460,1
794,1
793,0
347,1
653,1
1177,1
1352,0
1219,1
1485,0
497,0
774,1
1530,1
405,1
815,0
1010,1
881,1
456,0
458,1
767,0
1428,0
232,1
1493,0
101,1
1468,1
434,1
1533,0
1573,1
1311,1
0,0
90,0
1270,1
552,1
770,1
1594,0
676,1
978,1
1511,0
464,1
237,1
801,0
766,0
1386,0
1033,1
538,1
1320,0
601,1
952,1
32,0
543,1
144,1
1289,0
1265,1
1301,1
371,1
262,0
1063,1
1384,0
1360,0
104,0
1077,0
1049,1
841,0
697,1
284,0
1272,0
185,0
1196,1
1399,1
1475,1
1094,1
814,1
283,1
1331,0
970,1
1129,1
492,1
675,0
406,1
1547,0
989,1
571,1
1008,1
1496,0
236,1
193,0
1212,1
1527,1
998,1
466,1
159,1
394,0
30,0
1355,0
1291,1
175,0
74,0
1269,1
259,1
482,0
1232,0
1183,0
1128,0
279,1
957,1
895,1
1041,1
136,0
1495,1
800,0
996,1
748,1
1145,1
31,1
1053,1
1227,0
1333,0
837,1
483,0
541,1
120,0
1106,1
39,0
954,1
863,0
235,1
862,0
1225,0
1304,0
1037,0
432,1
942,1
303,0
723,0
1327,1
818,0
835,0
877,1
888,1
1329,1
407,1
1409,1
634,0
668,0
378,1
707,0
921,1
1062,1
763,0
1484,0
1564,0
950,1
699,1
,classification
1490,1
349,1
28,0
1200,1
1134,1
54,1
509,1
81,0
1247,0
1109,1
1359,1
1061,1
17,0
1303,0
530,1
889,0
1586,1
1425,1
598,1
1336,0
1251,0
1509,0
1326,1
573,0
1054,1
482,0
814,1
515,0
718,0
91,1
1249,1
913,1
739,0
660,1
578,0
518,1
1204,1
868,1
1548,0
1076,1
146,0
1373,0
899,0
896,1
1362,1
575,1
289,0
82,0
441,1
1376,0
89,0
1469,0
639,1
514,1
117,1
1100,1
924,0
125,0
659,0
471,1
1185,1
447,0
635,0
762,1
1277,1
1450,1
1385,0
22,0
1441,1
612,1
430,1
299,0
905,0
618,0
1560,0
1289,0
439,0
932,1
845,0
1237,1
1584,1
1530,1
1391,0
215,0
156,0
1175,1
982,1
1032,0
263,0
1540,1
1590,1
1474,0
912,1
24,1
1508,1
437,1
1015,1
1345,1
268,1
153,0
753,0
465,0
846,0
391,1
288,1
1245,0
327,0
570,1
377,1
192,0
1242,1
969,0
1148,1
432,1
766,0
829,1
1401,0
1120,1
1068,1
562,0
226,1
599,1
827,0
1051,0
1268,1
1288,0
634,0
333,0
726,1
103,0
840,1
1445,1
1005,1
1406,1
1573,1
1000,1
211,1
86,1
1539,0
1494,1
1140,1
1395,1
777,1
886,1
498,1
257,0
1309,0
1253,0
1372,0
123,0
1378,1
275,1
658,1
647,0
149,1
975,0
474,1
694,0
781,0
1122,1
341,1
27,0
1276,0
279,1
1131,0
1538,0
920,0
642,0
173,1
878,1
160,0
1114,1
890,0
379,1
1578,1
195,0
359,1
95,1
484,1
689,0
319,1
1458,0
561,0
322,0
355,1
318,1
175,0
338,1
1396,0
805,1
1413,0
761,0
1165,0
1136,1
1444,1
271,1
1088,1
695,1
1575,1
977,0
971,1
1492,0
930,0
492,1
568,1
374,1
687,0
580,0
344,1
835,0
167,0
375,1
1256,0
1348,0
1031,1
452,1
1344,0
1331,0
928,0
699,1
370,0
903,1
1229,0
283,1
217,0
559,1
350,1
68,0
1502,0
266,0
206,1
908,1
495,1
1260,0
415,0
390,1
204,1
671,0
855,1
248,1
1142,1
352,0
1062,1
938,1
1174,1
702,1
945,1
427,1
871,0
1055,1
1066,1
145,0
155,0
453,1
93,0
1465,0
382,1
298,0
479,1
771,0
1133,1
1036,1
405,1
621,0
742,0
41,0
353,0
828,1
62,1
305,1
979,0
678,0
1091,1
536,0
208,0
1505,0
962,0
1092,1
1188,0
615,0
1064,1
1421,0
15,0
720,0
680,0
18,0
867,1
1001,1
1102,1
85,0
674,1
1319,1
486,0
1392,0
1546,0
213,0
790,1
134,1
669,1
34,0
1042,1
411,0
408,1
444,1
773,1
644,0
1213,1
