,classification
288,1
693,0
963,1
467,1
1342,1
1243,0
1163,0
167,0
1451,1
277,1
1124,0
1459,1
487,1
1443,0
356,0
1567,0
1048,1
1279,1
1152,0
1511,0
1344,0
584,1
991,0
1095,0
1145,1
101,1
316,0
660,1
1590,1
748,1
1244,1
364,1
393,0
648,1
849,0
244,1
1245,0
1171,1
190,0
289,0
18,0
1266,1
989,1
630,1
1412,1
820,0
296,0
1366,0
503,1
953,1
599,1
227,0
1479,0
1561,0
549,1
1278,1
75,0
272,0
941,1
851,0
268,1
1520,1
743,0
282,0
278,1
981,0
1363,0
32,0
122,0
415,0
1208,1
1437,0
673,0
1138,0
1128,0
573,0
892,1
81,0
285,0
1530,1
1011,1
884,1
473,0
622,0
188,0
1111,1
1262,0
724,0
475,0
735,0
1203,0
218,0
1081,1
116,1
1568,0
1129,1
1147,1
670,0
479,1
112,0
774,1
1523,0
1260,0
902,1
579,1
1430,0
829,1
1264,1
1207,0
855,1
1330,1
1177,1
544,1
1475,1
224,0
651,0
773,1
576,0
1326,1
1170,1
35,1
286,1
1597,0
1256,0
974,1
1539,0
845,0
1021,1
86,1
195,0
812,0
1348,0
925,1
403,1
344,1
909,1
605,1
64,0
1284,0
396,0
1165,0
245,1
197,1
341,1
412,0
598,1
1220,1
353,0
716,0
417,0
185,0
602,0
741,0
1556,0
24,1
327,0
39,0
907,1
1091,1
300,1
1052,0
1427,0
410,1
1583,0
751,0
674,1
757,0
219,0
491,1
1374,0
1367,1
1039,1
1309,0
404,0
1074,0
80,0
1313,1
1270,1
377,1
1292,1
822,0
684,0
93,0
1484,0
1472,1
1116,1
764,1
1237,1
82,0
645,1
834,0
546,1
1155,0
6,0
1234,1
1487,0
85,0
253,0
154,0
732,0
1328,0
338,1
646,0
1296,0
1528,1
887,1
507,1
1216,1
733,0
1082,1
49,0
21,0
1442,0
11,0
1065,1
471,1
790,1
597,1
793,0
1525,0
94,0
618,0
1179,1
1107,1
1591,1
807,1
532,0
242,1
62,1
432,1
1391,0
201,0
1023,1
2,0
205,1
539,0
1518,0
1050,0
478,0
737,1
146,0
731,0
1025,1
1064,1
1490,1
213,0
1549,1
448,1
92,0
828,1
1134,1
1462,1
761,0
430,1
844,1
461,0
890,0
535,1
61,0
180,0
1407,1
47,0
578,0
3,1
1370,0
1393,0
437,1
435,0
1593,1
889,0
538,1
436,1
1358,0
766,0
243,1
634,0
988,0
782,0
1399,1
669,1
59,1
577,0
1035,1
1373,0
1411,1
686,0
469,0
1303,0
105,0
1588,1
1489,1
102,1
536,0
709,1
125,0
1515,1
827,0
885,0
1377,1
712,0
422,0
1383,0
1162,1
1340,1
339,1
641,0
1463,1
1002,1
831,1
947,1
118,1
365,1
560,0
54,1
315,1
934,0
814,1
1334,0
9,0
1115,1
730,0
229,0
307,1
68,0
44,0
1246,0
526,0
1355,0
60,0
617,1
311,1
742,0
480,0
1491,0
803,1
1527,1
1416,0
915,1
464,1
1253,0
363,0
466,1
551,1
752,0
575,1
1103,1
1565,1
982,1
1003,1
638,1
874,1
1382,0
212,1
1320,0
1086,1
366,1
785,0
52,1
1122,1
287,1
1142,1
568,1
200,1
926,1
395,1
336,1
1217,1
943,1
1280,1
945,1
985,1
305,1
665,0
1009,0
1146,1
548,1
362,0
839,0
1553,0
1287,0
26,0
1522,0
83,0
255,0
534,1
563,1
220,1
1542,1
643,0
857,1
1291,1
818,0
1248,1
1299,0
554,0
128,1
652,0
725,0
204,1
1224,1
1083,1
1249,1
604,1
675,0
718,0
1371,1
879,0
115,1
1154,1
944,1
1187,1
840,1
1120,1
791,0
1503,1
209,1
70,1
1564,0
1136,1
930,0
500,1
704,0
553,0
1181,0
932,1
456,0
1570,1
973,0
901,1
120,0
626,0
1097,0
619,0
345,0
1125,1
262,0
842,1
524,0
261,0
322,0
1007,1
628,1
1307,0
486,0
1123,1
5,0
191,1
1080,1
477,1
1454,1
1380,1
132,0
187,0
715,1
1222,1
1108,0
1188,0
1195,1
1379,1
346,1
494,1
521,0
459,0
775,0
1193,0
777,1
1250,1
522,0
1148,1
43,0
1569,1
999,1
654,0
711,0
33,1
1458,0
207,0
1126,1
31,1
1093,1
1537,1
1500,0
1526,1
1294,1
1386,0
1429,0
319,1
45,0
189,0
419,0
872,0
1144,0
280,1
852,0
900,0
1206,1
1488,0
647,0
57,0
1483,0
137,0
843,0
66,0
1247,0
1576,1
833,0
508,1
12,0
881,1
269,1
1184,0
929,1
1457,0
1417,1
1149,1
409,0
680,0
958,1
1494,1
917,1
329,0
837,1
1581,0
1077,0
1059,1
42,1
1509,0
324,1
817,1
976,0
142,1
217,0
569,1
1505,0
27,0
1493,0
1104,1
1467,0
750,0
525,0
1075,1
625,0
260,0
1191,0
1255,0
1302,1
738,0
854,1
1202,1
557,0
1173,1
1497,1
72,0
331,1
512,1
1106,1
55,0
1499,1
110,0
695,1
141,0
291,0
463,0
1356,0
550,1
1045,1
1189,0
749,1
1329,1
95,1
739,0
380,1
1589,0
1176,0
877,1
375,1
965,1
1421,0
1584,1
710,0
1168,1
449,1
23,0
160,0
1410,1
1324,1
659,0
1275,1
1285,0
1316,1
620,0
1531,0
259,1
13,0
825,0
582,0
1252,0
438,1
214,1
760,0
252,0
1053,1
1131,0
501,1
1167,1
145,0
552,1
708,1
368,0
450,1
354,1
385,1
1580,1
1133,1
1031,1
1306,0
414,0
186,0
250,1
655,0
50,0
446,0
1453,0
174,0
588,1
1419,0
1139,1
1397,0
1194,1
1277,1
1043,1
325,1
720,0
700,1
1336,0
690,0
284,0
1512,1
808,0
1420,0
1005,1
1272,0
816,1
637,0
514,1
986,1
88,0
784,0
357,1
58,0
326,1
1508,1
966,1
888,1
1521,0
225,1
1069,0
886,1
624,0
984,0
169,0
1562,0
407,1
151,0
76,0
108,1
1579,0
780,1
1100,1
1112,1
1113,1
1540,1
1078,0
1394,0
1551,0
1338,0
589,1
150,1
906,0
1110,1
547,1
1546,0
181,0
401,1
172,1
913,1
1482,0
292,1
238,1
802,1
558,1
1473,0
1018,1
836,1
613,0
1027,0
505,1
607,1
729,1
878,1
1550,0
621,0
263,0
429,1
927,0
447,0
983,1
1241,0
1214,1
1587,1
1178,0
164,0
574,1
386,1
753,0
484,1
778,0
1063,1
672,0
537,1
337,0
79,0
1552,1
515,0
126,0
1288,0
949,1
767,0
455,1
1013,1
1536,1
1375,0
1254,0
570,1
1465,0
468,1
408,1
492,1
340,1
677,0
303,0
465,0
870,1
1554,1
1161,1
611,0
699,1
1228,1
1516,0
559,1
177,1
1175,1
1263,0
1261,0
856,1
895,1
1566,1
1534,1
1032,0
1198,1
1172,1
768,1
864,0
1387,0
281,1
1012,0
593,0
600,0
237,1
1068,1
202,0
1182,1
113,1
350,1
226,1
595,0
1343,1
1361,0
1414,0
1286,1
1056,1
795,0
1289,0
1096,1
257,0
371,1
179,0
664,0
796,0
236,1
893,0
399,0
1293,0
1440,1
1119,0
1281,1
293,1
971,1
1230,1
1541,1
271,1
15,0
1331,0
173,1
746,1
1406,1
1231,0
440,1
1087,1
1233,0
121,1
1061,1
355,1
453,1
114,0
950,1
587,0
304,0
247,0
1054,1
270,1
1042,1
,classification
1091,1
1368,1
824,0
236,1
344,1
1232,0
866,1
980,1
1497,1
944,1
711,0
876,0
1291,1
405,1
1004,0
59,1
108,1
694,0
1092,1
971,1
1236,1
338,1
1240,0
309,1
1525,0
1490,1
204,1
714,0
589,1
129,0
1,0
762,1
1204,1
154,0
656,0
1026,1
1064,1
1404,1
1442,0
284,0
1237,1
1011,1
1016,1
632,1
1391,0
184,1
1247,0
126,0
231,1
933,0
364,1
486,0
1156,1
1372,0
1129,1
689,0
217,0
722,0
1198,1
1084,1
137,0
883,0
1540,1
340,1
436,1
1196,1
1577,1
1210,1
1482,0
110,0
1369,0
95,1
299,0
958,1
348,1
845,0
954,1
683,0
611,0
1083,1
1412,1
1529,1
10,0
361,1
1545,1
1094,1
1260,0
962,0
1161,1
510,0
704,0
392,0
404,0
111,0
994,0
1171,1
992,1
781,0
1433,1
575,1
644,0
50,0
1190,1
1327,1
226,1
1524,1
1329,1
1476,0
301,1
782,0
1180,1
610,0
193,0
0,0
1594,0
1138,0
485,0
512,1
850,0
819,0
636,0
809,1
173,1
13,0
1104,1
239,1
790,1
517,0
102,1
1513,1
1212,1
180,0
806,1
825,0
1235,0
658,1
870,1
186,0
1281,1
101,1
253,0
815,0
761,0
673,0
1585,1
20,1
667,1
930,0
1522,0
373,0
760,0
1485,0
472,1
641,0
1492,0
1301,1
306,0
1306,0
491,1
716,0
660,1
915,1
98,0
742,0
653,1
579,1
425,1
529,0
890,0
1177,1
821,1
654,0
380,1
914,1
1426,1
1149,1
804,1
1173,1
1349,0
875,1
1282,1
565,0
1127,1
1126,1
862,0
1468,1
1579,0
523,0
511,1
58,0
1582,0
482,0
816,1
655,0
810,0
282,0
861,1
407,1
594,0
250,1
1054,1
882,1
1071,0
526,0
1089,1
1362,1
1472,1
247,0
734,0
341,1
646,0
356,0
1167,1
183,0
1587,1
1466,1
1531,0
1305,0
923,1
1244,1
369,1
471,1
1246,0
145,0
518,1
1044,1
1544,1
1526,1
1407,1
558,1
122,0
571,1
237,1
66,0
635,0
1355,0
221,0
1328,0
772,0
901,1
1304,0
1112,1
71,0
662,1
717,0
56,0
724,0
109,0
1081,1
1051,0
628,1
1560,0
527,1
33,1
165,0
1591,1
957,1
308,1
412,0
238,1
1066,1
138,0
163,0
1400,0
766,0
199,0
269,1
135,0
566,1
1318,1
1010,1
1414,0
539,0
382,1
1572,0
28,0
1105,0
951,1
467,1
1458,0
352,0
74,0
519,0
1187,1
151,0
1569,1
1361,0
174,0
1583,0
988,0
115,1
435,0
847,1
1278,1
1219,1
601,1
542,0
561,0
1552,1
387,1
1424,1
1493,0
1117,1
621,0
251,1
365,1
265,1
416,1
979,0
851,0
443,1
424,0
413,1
1499,1
1014,1
300,1
873,1
155,0
355,1
1403,1
1521,0
564,1
470,0
1415,0
1165,0
1532,1
60,0
556,1
30,0
1047,0
990,0
1106,1
1514,1
189,0
1108,0
214,1
1110,1
133,1
213,0
1284,0
911,1
959,0
1253,0
1133,1
41,0
884,1
577,0
986,1
79,0
638,1
83,0
1553,0
1037,0
743,0
263,0
1379,1
808,0
557,0
1315,1
593,0
223,1
211,1
159,1
987,0
396,0
710,0
679,0
784,0
554,0
453,1
563,1
752,0
1570,1
328,1
1384,0
454,0
219,0
1259,1
1439,1
1443,0
1145,1
1575,1
1578,1
691,0
225,1
43,0
141,0
1245,0
501,1
1046,1
1333,0
1394,0
905,0
1441,1
839,0
273,0
775,0
1170,1
614,1
670,0
1307,0
1123,1
731,0
420,1
848,0
1052,0
580,0
310,1
1325,1
964,1
1454,1
966,1
96,0
793,0
427,1
262,0
785,0
164,0
1551,0
1347,0
1109,1
1020,1
228,1
264,0
480,0
756,1
1464,0
919,1
1148,1
1341,1
698,0
307,1
374,1
215,0
981,0
1380,1
765,1
494,1
985,1
583,1
629,0
1296,0
85,0
153,0
608,1
576,0
37,1
674,1
76,0
24,1
1142,1
1248,1
677,0
1324,1
327,0
403,1
780,1
363,0
643,0
433,0
708,1
314,0
637,0
1042,1
417,0
167,0
1124,0
887,1
64,0
799,1
615,0
878,1
182,0
886,1
187,0
892,1
1408,1
1335,1
759,0
938,1
755,1
1009,0
1450,1
6,0
46,0
1528,1
750,0
1456,1
1121,1
1028,1
535,1
925,1
1147,1
1459,1
651,0
1144,0
495,1
754,1
34,0
1096,1
1563,0
51,1
1465,0
1494,1
312,1
291,0
160,0
367,0
1547,0
1506,1
1189,0
657,1
1250,1
84,1
989,1
1332,1
81,0
35,1
1252,0
1286,1
384,0
1455,1
496,1
1162,1
777,1
93,0
669,1
492,1
741,0
305,1
642,0
871,0
931,0
968,1
1357,1
1598,1
857,1
29,1
798,1
1541,1
502,1
62,1
31,1
426,1
1430,0
544,1
1048,1
663,1
1057,0
124,0
1565,1
913,1
446,0
147,0
1261,0
131,0
769,0
1319,1
194,0
1584,1
342,1
260,0
1320,0
1596,1
1120,1
897,1
506,1
1115,1
858,1
393,0
1218,1
699,1
1056,1
1125,1
498,1
331,1
388,1
296,0
170,0
822,0
370,0
1342,1
1518,0
398,1
448,1
12,0
321,0
334,1
222,0
1467,0
103,0
935,1
779,0
1059,1
210,1
40,0
727,0
896,1
125,0
191,1
149,1
732,0
596,1
828,1
829,1
295,0
700,1
508,1
323,1
946,1
1068,1
89,0
1505,0
330,1
1326,1
1462,1
1175,1
429,1
94,0
1512,1
156,0
437,1
1288,0
639,1
1346,0
176,0
900,0
428,0
623,1
505,1
473,0
1031,1
830,0
867,1
650,0
736,0
461,0
39,0
130,0
713,0
1567,0
279,1
383,1
1038,1
807,1
600,0
47,0
1256,0
528,1
1417,1
281,1
1496,0
795,0
573,0
1113,1
547,1
616,0
1193,0
1079,1
1001,1
1470,0
1352,0
162,1
581,0
1371,1
1225,0
613,0
1330,1
846,0
143,0
943,1
207,0
235,1
707,0
833,0
304,0
1559,0
38,0
1029,1
1452,1
745,1
794,1
872,0
836,1
970,1
1049,1
1435,1
891,0
820,0
572,0
1338,0
1597,0
1087,1
776,1
1303,0
588,1
942,1
1287,0
536,0
354,1
275,1
1293,0
335,1
1385,0
1114,1
1339,1
1176,0
2,0
1488,0
1153,1
520,1
1134,1
739,0
362,0
831,1
1214,1
261,0
1396,0
1006,1
1405,1
178,0
113,1
54,1
1227,0
346,1
1122,1
640,0
1337,0
254,1
216,0
73,0
1423,0
1564,0
241,1
965,1
513,1
1160,1
468,1
977,0
1431,1
1206,1
271,1
1000,1
817,1
1397,0
1166,0
114,0
322,0
1220,1
1290,0
1186,0
179,0
1323,1
1274,1
278,1
1169,1
1359,1
899,0
276,1
65,0
574,1
778,0
553,0
881,1
1344,0
540,0
1487,0
709,1
1228,1
497,0
212,1
751,0
631,0
440,1
313,0
1350,0
1100,1
1437,0
910,1
976,0
1502,0
1509,0
1168,1
1370,0
119,1
541,1
1076,1
274,0
1561,0
666,1
474,1
1055,1
1139,1
983,1
449,1
80,0
91,1
604,1
595,0
1103,1
283,1
1097,0
1241,0
1571,1
1233,0
1069,0
746,1
1549,1
1135,1
733,0
52,1
625,0
117,1
169,0
838,1
256,0
712,0
44,0
952,1
1542,1
242,1
531,0
185,0
1363,0
1471,0
1164,0
961,0
385,1
1128,0
229,0
618,0
3,1
105,0
326,1
1182,1
737,1
624,0
844,1
1436,0
395,1
244,1
982,1
246,0
477,1
1234,1
1270,1
955,0
1427,0
442,1
1316,1
255,0
1580,1
375,1
744,0
973,0
303,0
1275,1
874,1
1157,1
843,0
893,0
1195,1
578,0
1043,1
1030,1
1364,1
140,0
434,1
332,1
1215,1
603,1
1033,1
1258,1
161,0
258,0
22,0
1024,1
856,1
1086,1
697,1
918,1
1116,1
823,0
1181,0
1273,0
1475,1
493,1
1025,1
995,1
1146,1
1375,0
107,0
106,0
1399,1
917,1
1223,1
488,1
530,1
659,0
458,1
319,1
1023,1
1393,0
767,0
466,1
555,0
227,0
537,1
999,1
209,1
5,0
972,1
451,1
1420,0
789,0
681,1
940,1
908,1
1331,0
1554,1
152,0
826,1
591,1
797,1
1507,1
1095,0
720,0
1595,1
1457,0
1183,0
1172,1
1589,0
1440,1
1345,1
270,1
240,0
934,0
1321,1
418,1
1500,0
1191,0
607,1
1463,1
1151,1
456,0
200,1
1510,1
948,1
1217,1
1213,1
277,1
841,0
688,0
478,0
1515,1
36,1
853,1
1021,1
1053,1
984,0
280,1
978,1
358,1
19,1
1179,1
257,0
936,1
104,0
1588,1
534,1
1255,0
774,1
768,1
587,0
805,1
880,0
1141,1
1224,1
77,1
771,0
879,0
521,0
1002,1
863,0
1419,0
69,1
649,1
1008,1
220,1
444,1
1398,1
23,0
665,0
144,1
515,0
605,1
1012,0
1410,1
1289,0
1292,1
885,0
198,1
234,1
233,0
16,1
1367,1
551,1
1205,1
389,1
792,1
1543,1
740,1
1192,1
343,1
360,0
763,0
350,1
998,1
357,1
431,0
552,1
1448,0
136,0
1131,0
1082,1
339,1
676,1
1562,0
991,0
1336,0
1022,0
203,0
692,0
120,0
86,1
800,0
1378,1
926,1
1158,1
1269,1
1495,1
26,0
484,1
1310,0
1032,0
14,0
188,0
907,1
218,0
1548,0
394,0
634,0
333,0
1297,1
1383,0
224,0
788,1
1163,0
465,0
562,0
1461,0
1254,0
297,0
1231,0
1036,1
315,1
937,0
1280,1
1460,1
27,0
97,0
1019,0
78,0
721,0
294,1
929,1
4,0
941,1
690,0
460,1
1530,1
1534,1
1208,1
1266,1
317,1
1035,1
633,0
963,1
9,0
801,0
684,0
1207,0
1538,0
969,0
570,1
406,1
1294,1
1438,0
1099,0
67,0
45,0
686,0
423,1
55,0
1411,1
1174,1
696,1
1351,1
619,0
196,0
452,1
1376,0
400,0
18,0
1511,0
266,0
1592,1
1276,0
928,0
993,0
705,0
500,1
1392,0
1265,1
975,0
87,0
17,0
1136,1
15,0
1416,0
288,1
525,0
1201,1
1063,1
664,0
516,1
945,1
1444,1
1302,1
1015,1
1188,0
811,1
132,0
409,0
726,1
1040,0
1199,1
82,0
813,0
325,1
1041,1
898,1
1178,0
1080,1
414,0
560,0
421,1
770,1
411,0
63,0
1413,0
1449,1
1489,1
1221,1
490,1
1194,1
450,1
1550,0
904,1
195,0
730,0
728,0
489,1
719,0
1373,0
1469,0
1340,1
647,0
543,1
661,0
232,1
895,1
249,1
1238,0
252,0
738,0
175,0
1422,1
390,1
1334,0
481,1
1119,0
479,1
32,0
1421,0
201,0
953,1
1197,1
606,1
1249,1
1593,1
974,1
672,0
1203,0
397,1
1257,1
172,1
1067,1
509,1
408,1
909,1
171,1
1401,0
586,1
592,0
1061,1
1389,0
703,0
1535,1
645,1
289,0
139,0
134,1
1140,1
462,0
329,0
773,1
960,1
1418,0
1537,1
569,1
1557,1
399,0
1377,1
1425,1
1527,1
514,1
549,1
8,1
783,0
285,0
1343,1
538,1
311,1
205,1
439,0
1474,0
121,1
753,0
464,1
1536,1
1150,1
248,1
208,0
888,1
620,0
359,1
202,0
1374,0
1358,0
1533,0
377,1
503,1
1546,0
290,1
1137,1
1517,1
487,1
353,0
1300,1
840,1
368,0
504,1
1388,0
1558,0
1477,1
912,1
1159,0
599,1
,classification
188,0
255,0
820,0
942,1
542,0
791,0
364,1
13,0
454,0
652,0
1468,1
582,0
42,1
1519,0
1469,0
1084,1
947,1
502,1
1339,1
789,0
1405,1
316,0
213,0
1036,1
221,0
576,0
1015,1
324,1
144,1
783,0
843,0
931,0
1308,0
1312,0
184,1
370,0
206,1
1374,0
461,0
1533,0
1355,0
142,1
1195,1
571,1
100,1
354,1
1372,0
346,1
1334,0
1495,1
664,0
836,1
563,1
1462,1
389,1
1143,1
425,1
15,0
992,1
174,0
726,1
632,1
1182,1
1455,1
216,0
1322,0
1262,0
251,1
1472,1
46,0
1269,1
98,0
337,0
338,1
1327,1
182,0
1199,1
1058,1
202,0
1510,1
1159,0
916,0
376,1
275,1
692,0
872,0
970,1
539,0
1488,0
1164,0
1293,0
492,1
848,0
1217,1
746,1
176,0
1390,1
1346,0
179,0
463,0
1198,1
883,0
592,0
1459,1
1179,1
682,0
812,0
676,1
665,0
517,0
88,0
711,0
721,0
1523,0
546,1
1580,1
702,1
1515,1
1366,0
1156,1
901,1
808,0
116,1
1280,1
712,0
1094,1
564,1
1430,0
570,1
143,0
196,0
1553,0
314,0
104,0
887,1
768,1
1354,0
1525,0
1419,0
1140,1
725,0
273,0
1085,0
1330,1
181,0
782,0
1298,1
1218,1
235,1
1555,1
767,0
943,1
1544,1
729,1
467,1
232,1
960,1
1261,0
1349,0
613,0
677,0
894,1
84,1
616,0
1591,1
637,0
371,1
1255,0
505,1
1038,1
406,1
1072,1
699,1
920,0
1454,1
134,1
550,1
929,1
415,0
1388,0
1197,1
1420,0
321,0
240,0
1136,1
234,1
1086,1
839,0
175,0
110,0
1225,0
132,0
646,0
480,0
499,1
759,0
1238,0
683,0
662,1
857,1
1035,1
1077,0
917,1
1474,0
739,0
915,1
405,1
1040,0
822,0
1496,0
300,1
997,1
357,1
1590,1
537,1
107,0
560,0
529,0
1116,1
1151,1
230,1
412,0
898,1
837,1
623,1
807,1
813,0
1204,1
1575,1
945,1
1307,0
247,0
289,0
913,1
1310,0
384,0
303,0
1039,1
360,0
117,1
685,0
627,0
0,0
1569,1
279,1
115,1
442,1
1292,1
226,1
951,1
1449,1
253,0
788,1
581,0
540,0
55,0
24,1
1107,1
633,0
573,0
451,1
1541,1
1172,1
922,1
1273,0
1564,0
397,1
1421,0
794,1
751,0
80,0
1214,1
513,1
877,1
271,1
272,0
520,1
635,0
1511,0
481,1
918,1
3,1
422,0
466,1
698,0
48,0
1362,1
764,1
678,0
398,1
126,0
105,0
91,1
1562,0
1396,0
1503,1
469,0
773,1
1540,1
1134,1
427,1
1045,1
1313,1
293,1
973,0
763,0
151,0
475,0
779,0
675,0
543,1
1259,1
1290,0
1135,1
1132,1
1566,1
1594,0
439,0
586,1
1029,1
1044,1
194,0
301,1
1219,1
8,1
305,1
1178,0
796,0
1016,1
1200,1
618,0
138,0
434,1
1266,1
1403,1
1528,1
1432,1
199,0
1279,1
391,1
1547,0
769,0
1237,1
1071,0
1154,1
330,1
1060,1
94,0
658,1
1272,0
74,0
1486,0
62,1
967,0
596,1
921,1
1123,1
720,0
982,1
801,0
785,0
171,1
554,0
1328,0
45,0
1411,1
545,0
707,0
69,1
1490,1
556,1
35,1
655,0
747,0
1431,1
211,1
277,1
578,0
309,1
845,0
1021,1
781,0
1329,1
1395,1
1248,1
1031,1
241,1
657,1
291,0
1386,0
847,1
458,1
811,1
728,0
259,1
284,0
1239,0
1323,1
1289,0
1504,1
718,0
49,0
140,0
1332,1
518,1
952,1
1150,1
1081,1
326,1
139,0
355,1
1063,1
1406,1
44,0
1506,1
102,1
806,1
1467,0
327,0
1222,1
123,0
647,0
965,1
621,0
367,0
224,0
933,0
450,1
433,0
799,1
1006,1
1011,1
667,1
1427,0
1285,0
437,1
1563,0
1052,0
108,1
1314,1
1149,1
804,1
733,0
577,0
1012,0
238,1
1574,1
1144,0
989,1
1392,0
770,1
1348,0
547,1
476,0
693,0
473,0
1169,1
31,1
878,1
1024,1
1078,0
900,0
588,1
339,1
741,0
860,0
399,0
280,1
778,0
352,0
1378,1
1033,1
541,1
717,0
1025,1
906,0
671,0
1317,1
1325,1
114,0
886,1
1571,1
1537,1
457,0
470,0
549,1
1568,0
798,1
1100,1
703,0
430,1
758,0
1069,0
1357,1
1371,1
1577,1
1381,0
734,0
474,1
453,1
565,0
66,0
128,1
165,0
6,0
905,0
413,1
603,1
1288,0
710,0
334,1
390,1
1561,0
1475,1
1363,0
1023,1
335,1
1402,1
538,1
1487,0
1050,0
1551,0
472,1
1347,0
366,1
1102,1
40,0
1434,1
645,1
285,0
1283,1
1004,0
1593,1
1189,0
964,1
508,1
1457,0
861,1
787,1
1456,1
1596,1
1520,1
1223,1
567,1
217,0
904,1
786,0
598,1
1446,0
1232,0
36,1
274,0
629,0
1104,1
896,1
1502,0
727,0
160,0
1505,0
1485,0
1201,1
395,1
1152,0
824,0
1240,0
369,1
519,0
926,1
1548,0
90,0
980,1
1587,1
331,1
928,0
270,1
112,0
705,0
1500,0
1286,1
61,0
1211,0
468,1
752,0
1073,1
561,0
435,0
1385,0
668,0
333,0
260,0
748,1
984,0
507,1
927,0
1578,1
1155,0
691,0
510,0
318,1
1120,1
708,1
375,1
1343,1
56,0
1422,1
1215,1
11,0
41,0
496,1
1017,1
557,0
1316,1
1514,1
57,0
1032,0
129,0
1105,0
852,0
731,0
828,1
1291,1
661,0
16,1
1440,1
864,0
583,1
1228,1
589,1
152,0
1534,1
1320,0
793,0
1176,0
688,0
29,1
818,0
695,1
1557,1
