,classification
1055,1
1484,0
6,0
124,0
507,1
127,0
788,1
60,0
48,0
83,0
597,1
1181,0
1591,1
1258,1
537,1
2,0
1059,1
126,0
1466,1
1537,1
545,0
740,1
170,0
408,1
846,0
1467,0
1266,1
624,0
866,1
227,0
1446,0
187,0
605,1
295,0
1137,1
249,1
589,1
332,1
1078,0
378,1
675,0
778,0
1497,1
250,1
837,1
301,1
550,1
410,1
1283,1
1381,0
588,1
1322,0
251,1
1510,1
240,0
154,0
1574,1
654,0
370,0
485,0
932,1
875,1
1143,1
177,1
806,1
991,0
376,1
454,0
382,1
990,0
212,1
668,0
1428,0
1533,0
859,1
708,1
1027,0
499,1
425,1
1546,0
1151,1
1284,0
164,0
1505,0
565,0
994,0
735,0
487,1
1263,0
547,1
1114,1
904,1
431,0
233,0
653,1
1042,1
1493,0
1353,0
784,0
90,0
752,0
1102,1
607,1
1303,0
1220,1
712,0
1079,1
838,1
1125,1
527,1
237,1
281,1
1330,1
1119,0
1215,1
652,0
643,0
640,0
1502,0
772,0
1016,1
1436,0
1340,1
1421,0
494,1
1199,1
175,0
711,0
5,0
325,1
292,1
440,1
1003,1
306,0
1128,0
781,0
173,1
1290,0
755,1
62,1
744,0
92,0
1364,1
842,1
965,1
387,1
765,1
405,1
1088,1
196,0
836,1
213,0
1041,1
697,1
115,1
1087,1
1579,0
220,1
628,1
645,1
185,0
553,0
43,0
701,1
576,0
318,1
1308,0
1310,0
548,1
1462,1
445,1
945,1
633,0
1170,1
1575,1
70,1
166,0
1057,0
595,0
407,1
215,0
1287,0
901,1
1292,1
593,0
1434,1
432,1
188,0
988,0
1567,0
9,0
792,1
313,0
916,0
1492,0
303,0
989,1
1213,1
798,1
1008,1
982,1
344,1
1360,0
637,0
1586,1
558,1
,classification
220,1
6,0
928,0
662,1
1598,1
434,1
174,0
1140,1
536,0
1476,0
556,1
297,0
746,1
1471,0
1285,0
561,0
589,1
98,0
256,0
1516,0
1589,0
91,1
1129,1
1069,0
1546,0
1025,1
676,1
1284,0
1288,0
1134,1
1371,1
839,0
799,1
40,0
797,1
585,1
1469,0
1508,1
853,1
1300,1
258,0
82,0
975,0
1363,0
1298,1
985,1
1043,1
836,1
1345,1
1023,1
1011,1
1084,1
644,0
988,0
549,1
1029,1
1201,1
1459,1
84,1
1220,1
330,1
701,1
127,0
306,0
854,1
1343,1
1500,0
1423,0
912,1
893,0
748,1
956,1
1383,0
646,0
83,0
234,1
1567,0
100,1
348,1
1141,1
1452,1
627,0
261,0
274,0
355,1
437,1
1213,1
221,0
1355,0
602,0
959,0
371,1
967,0
934,0
1397,0
57,0
1233,0
557,0
1147,1
1460,1
1183,0
1458,0
886,1
1258,1
269,1
325,1
250,1
524,0
335,1
105,0
837,1
845,0
697,1
1250,1
933,0
411,0
1205,1
974,1
1163,0
995,1
290,1
405,1
1315,1
1101,1
592,0
1581,0
42,1
140,0
1504,1
1590,1
383,1
1282,1
904,1
1276,0
69,1
397,1
412,0
1365,0
630,1
242,1
966,1
1219,1
1313,1
447,0
163,0
1119,0
1074,0
916,0
715,1
698,0
1465,0
693,0
953,1
327,0
759,0
382,1
623,1
399,0
328,1
1104,1
925,1
1379,1
1062,1
1429,0
1013,1
717,0
1265,1
896,1
214,1
1263,0
1320,0
176,0
1595,1
1290,0
1435,1
880,0
610,0
1027,0
433,0
431,0
881,1
847,1
682,0
1522,0
1521,0
890,0
498,1
716,0
1444,1
310,1
1419,0
835,0
809,1
1527,1
1425,1
420,1
1318,1
467,1
815,0
41,0
215,0
1322,0
564,1
791,0
25,0
940,1
1384,0
1223,1
1125,1
1256,0
994,0
709,1
1492,0
1016,1
817,1
1503,1
1518,0
1086,1
1394,0
519,0
1063,1
969,0
1412,1
669,1
77,1
1484,0
427,1
1440,1
765,1
311,1
1582,0
195,0
217,0
559,1
979,0
1349,0
838,1
950,1
1593,1
1008,1
501,1
580,0
341,1
117,1
197,1
641,0
90,0
1455,1
745,1
1228,1
245,1
180,0
1097,0
309,1
378,1
1192,1
232,1
159,1
1081,1
342,1
1252,0
1515,1
1491,0
1370,0
177,1
908,1
687,0
1548,0
1540,1
1254,0
657,1
483,0
606,1
981,0
1554,1
265,1
766,0
505,1
691,0
666,1
136,0
1,0
1299,0
7,1
353,0
1245,0
539,0
1241,0
1399,1
1168,1
1374,0
617,1
1376,0
775,0
137,0
252,0
786,0
637,0
408,1
364,1
1512,1
1041,1
1274,1
458,1
898,1
532,0
1416,0
846,0
738,0
760,0
1269,1
1208,1
521,0
1341,1
905,0
1586,1
571,1
1178,0
406,1
68,0
,classification
758,0
14,0
258,0
1485,0
1008,1
203,0
1082,1
18,0
1566,1
1356,0
389,1
817,1
613,0
432,1
72,0
950,1
280,1
1089,1
496,1
1276,0
1366,0
175,0
1403,1
786,0
876,0
765,1
1187,1
491,1
1340,1
1265,1
1412,1
1572,0
1365,0
1026,1
766,0
1169,1
32,0
1418,0
945,1
1455,1
105,0
82,0
398,1
1251,0
516,1
1116,1
665,0
174,0
682,0
368,0
1350,0
1156,1
723,0
449,1
896,1
1291,1
1159,0
1422,1
244,1
620,0
894,1
1385,0
394,0
44,0
1142,1
823,0
912,1
1321,1
960,1
1528,1
320,1
540,0
702,1
735,0
1153,1
46,0
322,0
1304,0
74,0
1536,1
739,0
534,1
542,0
1274,1
867,1
790,1
1280,1
115,1
1349,0
1119,0
1129,1
310,1
1171,1
165,0
262,0
1033,1
1382,0
488,1
120,0
639,1
1022,0
13,0
353,0
1168,1
183,0
794,1
980,1
890,0
779,0
1020,1
856,1
751,0
661,0
37,1
991,0
601,1
1134,1
5,0
76,0
1550,0
1284,0
1218,1
160,0
873,1
1585,1
1359,1
223,1
58,0
269,1
332,1
427,1
1234,1
683,0
1032,0
1235,0
187,0
877,1
1303,0
802,1
271,1
906,0
248,1
1421,0
857,1
586,1
419,0
1179,1
384,0
1103,1
784,0
797,1
536,0
80,0
1077,0
974,1
1588,1
490,1
566,1
52,1
777,1
547,1
462,0
1313,1
1493,0
556,1
703,0
1473,0
103,0
141,0
642,0
902,1
146,0
1459,1
854,1
1386,0
1322,0
85,0
150,1
1148,1
374,1
646,0
1442,0
848,0
83,0
833,0
686,0
1161,1
171,1
202,0
283,1
781,0
54,1
24,1
768,1
577,0
1085,0
229,0
323,1
1554,1
163,0
1044,1
808,0
1590,1
311,1
1080,1
996,1
1589,0
1433,1
1299,0
550,1
533,1
1587,1
678,0
342,1
78,0
63,0
917,1
1043,1
445,1
706,0
842,1
834,0
70,1
861,1
1158,1
67,0
803,1
486,0
941,1
966,1
50,0
783,0
1028,1
1211,0
334,1
664,0
1446,0
1228,1
364,1
961,0
1092,1
428,0
994,0
558,1
1345,1
1434,1
60,0
34,0
1262,0
580,0
698,0
1275,1
1083,1
805,1
863,0
809,1
681,1
1183,0
484,1
36,1
15,0
643,0
1496,0
382,1
51,1
325,1
704,0
1470,0
691,0
73,0
1167,1
1595,1
753,0
1461,0
423,1
128,1
957,1
1575,1
1325,1
471,1
1393,0
1296,0
708,1
1017,1
335,1
182,0
365,1
970,1
1175,1
1136,1
1327,1
376,1
1150,1
630,1
1056,1
799,1
972,1
1290,0
29,1
403,1
615,0
414,0
307,1
328,1
340,1
519,0
818,0
1057,0
1210,1
740,1
112,0
392,0
330,1
1253,0
737,1
499,1
796,0
560,0
26,0
521,0
,classification
551,1
1081,1
324,1
1168,1
388,1
1103,1
96,0
1559,0
663,1
1226,0
1029,1
898,1
882,1
1500,0
515,0
269,1
539,0
1094,1
678,0
502,1
1098,1
1317,1
695,1
1522,0
633,0
1369,0
753,0
1080,1
525,0
1182,1
1583,0
793,0
1279,1
1406,1
90,0
990,0
1541,1
1149,1
582,0
950,1
737,1
94,0
1244,1
165,0
638,1
697,1
1592,1
341,1
667,1
7,1
1275,1
509,1
58,0
377,1
857,1
428,0
707,0
761,0
1319,1
1382,0
211,1
815,0
719,0
607,1
1108,0
845,0
730,0
829,1
46,0
646,0
1532,1
1510,1
722,0
1162,1
799,1
540,0
1126,1
433,0
248,1
838,1
263,0
1367,1
549,1
725,0
1036,1
106,0
92,0
1023,1
954,1
735,0
167,0
673,0
1142,1
784,0
739,0
1518,0
971,1
776,1
585,1
484,1
327,0
1045,1
699,1
512,1
1360,0
714,0
570,1
664,0
1572,0
212,1
340,1
134,1
886,1
131,0
1144,0
679,0
1072,1
1463,1
177,1
473,0
1443,0
1110,1
1042,1
545,0
1376,0
506,1
1362,1
237,1
1499,1
619,0
489,1
246,0
1258,1
1524,1
1024,1
47,0
121,1
1348,0
715,1
790,1
180,0
1336,0
221,0
1419,0
1300,1
1234,1
532,0
948,1
383,1
902,1
1032,0
1302,1
160,0
358,1
1412,1
291,0
967,0
259,1
1030,1
1339,1
435,0
1323,1
1171,1
1328,0
779,0
1352,0
1298,1
1355,0
1221,1
1293,0
604,1
1131,0
1594,0
559,1
303,0
998,1
1076,1
436,1
108,1
176,0
579,1
1050,0
914,1
238,1
1491,0
367,0
151,0
346,1
969,0
1269,1
685,0
1515,1
86,1
964,1
903,1
1458,0
393,0
1447,0
1306,0
922,1
186,0
805,1
205,1
1270,1
1250,1
1215,1
1436,0
527,1
27,0
474,1
1120,1
130,0
140,0
1329,1
83,0
1531,0
1415,0
1176,0
557,0
1364,1
268,1
29,1
1417,1
1130,1
897,1
1309,0
36,1
748,1
1125,1
1256,0
1212,1
453,1
1403,1
1422,1
304,0
686,0
1107,1
1368,1
781,0
230,1
143,0
76,0
682,0
122,0
1013,1
360,0
169,0
1312,0
573,0
1420,0
1492,0
837,1
1105,0
804,1
832,0
500,1
150,1
510,0
1574,1
1477,1
252,0
1551,0
166,0
1202,1
1561,0
469,0
724,0
323,1
1059,1
1295,0
1028,1
215,0
1121,1
856,1
190,0
596,1
578,0
703,0
103,0
538,1
949,1
558,1
129,0
1438,0
848,0
173,1
421,1
1241,0
1289,0
1062,1
1472,1
639,1
1424,1
492,1
1296,0
1200,1
542,0
1479,0
168,1
1344,0
872,0
387,1
371,1
1152,0
577,0
1046,1
1123,1
1006,1
880,0
1476,0
63,0
713,0
385,1
355,1
482,0
447,0
1274,1
853,1
139,0
1071,0
,classification
1141,1
740,1
177,1
794,1
1443,0
703,0
663,1
44,0
85,0
1273,0
657,1
929,1
269,1
449,1
1497,1
990,0
531,0
33,1
266,0
1538,0
552,1
662,1
1394,0
1012,0
766,0
617,1
1419,0
983,1
636,0
24,1
467,1
904,1
415,0
1285,0
676,1
202,0
751,0
622,0
1134,1
228,1
951,1
31,1
482,0
644,0
553,0
1537,1
1180,1
585,1
294,1
1157,1
782,0
1529,1
727,0
383,1
367,0
1426,1
1034,1
769,0
1108,0
777,1
628,1
668,0
1061,1
1498,1
151,0
1585,1
1389,0
1166,0
391,1
1582,0
18,0
578,0
490,1
902,1
1508,1
998,1
1532,1
366,1
658,1
1439,1
137,0
784,0
1283,1
1276,0
464,1
625,0
52,1
500,1
641,0
847,1
887,1
1054,1
1261,0
1135,1
629,0
144,1
1230,1
244,1
1067,1
1019,0
809,1
267,1
583,1
1305,0
328,1
695,1
1216,1
352,0
1260,0
396,0
1105,0
1558,0
1322,0
1022,0
1247,0
1185,1
1246,0
187,0
201,0
1236,1
589,1
978,1
545,0
158,0
1252,0
861,1
204,1
132,0
1229,0
812,0
1572,0
570,1
1140,1
879,0
506,1
1154,1
1540,1
154,0
1424,1
1042,1
140,0
949,1
250,1
194,0
701,1
1390,1
647,0
1181,0
603,1
771,0
997,1
1060,1
70,1
736,0
630,1
969,0
1404,1
475,0
95,1
855,1
471,1
461,0
1430,0
1257,1
756,1
791,0
1244,1
899,0
3,1
363,0
313,0
397,1
1258,1
123,0
152,0
86,1
975,0
1310,0
1451,1
667,1
1421,0
176,0
1352,0
912,1
101,1
1539,0
169,0
1057,0
285,0
290,1
1139,1
481,1
384,0
941,1
208,0
954,1
1320,0
205,1
881,1
102,1
436,1
7,1
71,0
851,0
905,0
419,0
1405,1
375,1
839,0
1209,1
574,1
1056,1
1189,0
1438,0
1232,0
1175,1
1158,1
1382,0
514,1
1155,0
833,0
1406,1
773,1
1087,1
1145,1
1128,0
472,1
108,1
1591,1
976,0
281,1
1492,0
917,1
1153,1
527,1
1474,0
1031,1
686,0
1055,1
1343,1
682,0
1020,1
1326,1
23,0
1576,1
639,1
362,0
508,1
1121,1
753,0
114,0
1306,0
1478,0
523,0
1568,0
483,0
894,1
1577,1
607,1
199,0
700,1
142,1
203,0
1297,1
1551,0
234,1
1525,0
370,0
180,0
1137,1
179,0
1132,1
215,0
1319,1
1239,0
291,0
1436,0
853,1
1413,0
646,0
1321,1
1255,0
611,0
127,0
1086,1
297,0
1429,0
497,0
39,0
1178,0
238,1
1204,1
13,0
1570,1
1126,1
550,1
213,0
1567,0
1173,1
653,1
1237,1
486,0
1580,1
1201,1
1356,0
699,1
1228,1
893,0
50,0
1017,1
944,1
549,1
1160,1
1,0
707,0
642,0
1093,1
1593,1
1144,0
829,1
,classification
414,0
1124,0
133,1
1050,0
303,0
222,0
453,1
223,1
1563,0
1090,1
1106,1
686,0
1479,0
1489,1
769,0
659,0
426,1
1171,1
705,0
1120,1
1436,0
1119,0
574,1
1172,1
1192,1
1071,0
552,1
1013,1
1236,1
1048,1
1417,1
13,0
138,0
166,0
999,1
324,1
1559,0
721,0
985,1
1187,1
1424,1
1281,1
545,0
600,0
1421,0
101,1
1311,1
928,0
1347,0
1305,0
187,0
1334,0
1542,1
96,0
1469,0
990,0
423,1
1067,1
333,0
1323,1
1265,1
1034,1
66,0
202,0
838,1
975,0
1478,0
684,0
1157,1
1027,0
833,0
245,1
661,0
978,1
1199,1
433,0
82,0
585,1
583,1
1380,1
1346,0
126,0
1108,0
1152,0
781,0
527,1
1111,1
1127,1
143,0
1099,0
437,1
1182,1
1480,0
605,1
1270,1
814,1
23,0
205,1
1462,1
261,0
1294,1
602,0
1524,1
1030,1
1458,0
255,0
1430,0
610,0
700,1
1167,1
1304,0
61,0
926,1
224,0
850,0
1292,1
979,0
1434,1
1450,1
718,0
1396,0
1441,1
723,0
150,1
1360,0
1328,0
471,1
664,0
593,0
969,0
812,0
1564,0
1129,1
1183,0
391,1
229,0
1098,1
1163,0
1335,1
1275,1
930,0
455,1
279,1
561,0
713,0
854,1
1181,0
1059,1
1049,1
518,1
681,1
493,1
887,1
1561,0
121,1
262,0
81,0
246,0
1159,0
1394,0
669,1
322,0
321,0
726,1
191,1
1055,1
17,0
894,1
291,0
397,1
310,1
215,0
378,1
1455,1
498,1
374,1
99,1
312,1
1419,0
241,1
107,0
178,0
1174,1
688,0
1194,1
805,1
350,1
396,0
627,0
477,1
257,0
1258,1
1278,1
275,1
444,1
1045,1
1544,1
240,0
491,1
1208,1
1319,1
217,0
1452,1
34,0
1453,0
293,1
488,1
735,0
676,1
1515,1
1089,1
271,1
317,1
740,1
904,1
525,0
238,1
411,0
329,0
981,0
1255,0
441,1
1585,1
855,1
783,0
1463,1
51,1
1576,1
690,0
641,0
1342,1
1088,1
1197,1
304,0
771,0
792,1
1016,1
842,1
1100,1
1368,1
772,0
1093,1
7,1
811,1
349,1
1276,0
797,1
69,1
1485,0
1113,1
1176,0
1539,0
315,1
1404,1
1166,0
157,0
1442,0
158,0
1495,1
731,0
78,0
1310,0
57,0
306,0
987,0
381,1
1596,1
550,1
1069,0
1491,0
1378,1
1552,1
1118,1
640,0
628,1
795,0
691,0
370,0
897,1
765,1
436,1
1204,1
741,0
176,0
98,0
263,0
862,0
1153,1
409,0
1156,1
1531,0
971,1
1003,1
1141,1
508,1
786,0
1468,1
863,0
332,1
959,0
325,1
948,1
630,1
1466,1
159,1
1517,1
567,1
824,0
466,1
1553,0
507,1
506,1
988,0
650,0
878,1
1136,1
1356,0
1155,0
1437,0
1213,1
,classification
928,0
166,0
14,0
323,1
470,0
398,1
1529,1
121,1
420,1
886,1
230,1
190,0
43,0
1016,1
1046,1
747,0
78,0
871,0
880,0
443,1
1365,0
129,0
1143,1
681,1
785,0
1550,0
725,0
743,0
1063,1
876,0
932,1
764,1
161,0
477,1
1409,1
521,0
1555,1
991,0
1318,1
848,0
1311,1
921,1
659,0
651,0
809,1
1377,1
1517,1
331,1
349,1
1334,0
1571,1
317,1
1017,1
1337,0
697,1
110,0
993,0
1275,1
175,0
776,1
1184,0
1519,0
751,0
978,1
1150,1
1020,1
442,1
559,1
1263,0
450,1
125,0
646,0
1164,0
1581,0
1389,0
901,1
547,1
891,0
1432,1
689,0
909,1
267,1
1556,0
475,0
32,0
304,0
1069,0
204,1
789,0
811,1
962,0
528,1
312,1
415,0
584,1
172,1
902,1
1252,0
1564,0
350,1
756,1
102,1
1061,1
120,0
1204,1
1535,1
105,0
667,1
1036,1
673,0
1565,1
1361,0
840,1
1177,1
136,0
68,0
1494,1
1352,0
903,1
655,0
316,0
1304,0
1147,1
103,0
1569,1
930,0
1378,1
1249,1
432,1
1008,1
828,1
878,1
1446,0
561,0
113,1
620,0
795,0
124,0
1197,1
1238,0
1545,1
1296,0
423,1
931,0
918,1
616,0
1464,0
270,1
104,0
800,0
497,0
62,1
1536,1
255,0
9,0
1582,0
392,0
887,1
772,0
727,0
750,0
278,1
1169,1
297,0
1217,1
214,1
867,1
534,1
1391,0
69,1
539,0
184,1
661,0
1460,1
1493,0
1219,1
1485,0
259,1
414,0
465,0
1156,1
662,1
898,1
910,1
437,1
478,0
189,0
211,1
1406,1
1427,0
1025,1
1157,1
515,0
118,1
170,0
685,0
212,1
847,1
91,1
711,0
262,0
235,1
702,1
1531,0
984,0
1357,1
1549,1
1544,1
1127,1
988,0
266,0
344,1
1071,0
569,1
356,0
513,1
829,1
251,1
1064,1
1462,1
1205,1
779,0
875,1
0,0
147,0
253,0
393,0
604,1
1369,0
390,1
1200,1
1313,1
76,0
1032,0
11,0
1023,1
1109,1
585,1
1491,0
682,0
369,1
1260,0
524,0
1341,1
264,0
1368,1
1180,1
916,0
225,1
1077,0
1465,0
724,0
1291,1
156,0
1083,1
937,0
1136,1
1588,1
413,1
833,0
1580,1
1297,1
1257,1
571,1
1424,1
1414,0
73,0
1503,1
1404,1
42,1
96,0
617,1
503,1
35,1
1266,1
762,1
345,0
1457,0
929,1
321,0
1258,1
546,1
1100,1
890,0
1029,1
623,1
550,1
201,0
1001,1
1448,0
31,1
327,0
334,1
615,0
194,0
1411,1
1140,1
1049,1
505,1
716,0
92,0
636,0
396,0
1524,1
163,0
1214,1
226,1
36,1
1521,0
1295,0
187,0
15,0
171,1
643,0
459,0
797,1
1375,0
657,1
408,1
180,0
,classification
381,1
1326,1
949,1
1352,0
1562,0
527,1
1534,1
40,0
347,1
282,0
261,0
160,0
875,1
977,0
626,0
659,0
1487,0
801,0
1265,1
551,1
1050,0
796,0
965,1
925,1
718,0
393,0
1319,1
1239,0
1336,0
870,1
584,1
1435,1
1237,1
794,1
314,0
1116,1
1540,1
245,1
843,0
303,0
38,0
1014,1
559,1
1040,0
1578,1
909,1
1227,0
1468,1
1564,0
524,0
414,0
694,0
1383,0
39,0
1102,1
272,0
451,1
781,0
1003,1
1457,0
789,0
1582,0
1152,0
856,1
865,0
463,0
683,0
809,1
1199,1
494,1
585,1
976,0
1520,1
1420,0
1463,1
904,1
11,0
353,0
882,1
944,1
1103,1
159,1
1242,1
1154,1
830,0
1068,1
839,0
1580,1
1514,1
22,0
1543,1
811,1
1056,1
1098,1
791,0
628,1
23,0
1416,0
194,0
1013,1
1275,1
655,0
961,0
662,1
1123,1
121,1
1197,1
644,0
1321,1
612,1
1208,1
1329,1
1360,0
783,0
452,1
309,1
1204,1
219,0
1536,1
857,1
1413,0
1045,1
642,0
361,1
960,1
1502,0
379,1
1415,0
424,0
547,1
803,1
337,0
1584,1
109,0
1216,1
565,0
926,1
1169,1
1264,1
1488,0
861,1
253,0
699,1
998,1
1058,1
927,0
891,0
1355,0
1503,1
1133,1
1010,1
1596,1
1212,1
858,1
619,0
1594,0
1366,0
1405,1
1427,0
714,0
1490,1
362,0
430,1
168,1
1140,1
355,1
537,1
916,0
1509,0
1165,0
779,0
713,0
1334,0
179,0
1397,0
1501,0
684,0
534,1
227,0
1248,1
504,1
730,0
533,1
878,1
359,1
1284,0
326,1
959,0
1034,1
971,1
1074,0
1590,1
563,1
512,1
150,1
737,1
1148,1
82,0
853,1
744,0
287,1
886,1
1556,0
962,0
1541,1
279,1
453,1
1372,0
731,0
1399,1
212,1
1547,0
422,0
25,0
485,0
15,0
921,1
489,1
1173,1
1505,0
1213,1
213,0
873,1
201,0
428,0
1528,1
265,1
1292,1
761,0
299,0
849,0
1330,1
1597,0
177,1
931,0
1021,1
1183,0
721,0
1465,0
736,0
30,0
1437,0
444,1
1331,0
1290,0
1409,1
755,1
1338,0
1349,0
1178,0
439,0
408,1
775,0
1250,1
618,0
427,1
550,1
71,0
819,0
627,0
186,0
365,1
465,0
1395,1
578,0
1583,0
113,1
415,0
709,1
688,0
1207,0
786,0
1278,1
513,1
630,1
919,1
270,1
1571,1
972,1
1151,1
517,0
388,1
278,1
583,1
816,1
37,1
913,1
447,0
568,1
829,1
664,0
1381,0
357,1
1206,1
195,0
983,1
874,1
876,0
970,1
1167,1
501,1
232,1
1483,0
521,0
1421,0
574,1
1524,1
1111,1
1367,1
1477,1
410,1
515,0
844,1
905,0
750,0
776,1
146,0
511,1
1350,0
1252,0
,classification
1473,0
206,1
27,0
1478,0
1442,0
640,0
458,1
215,0
883,0
1101,1
677,0
175,0
1039,1
387,1
1212,1
240,0
471,1
709,1
236,1
72,0
669,1
1352,0
1213,1
1234,1
634,0
1175,1
891,0
93,0
1203,0
1026,1
858,1
1247,0
1522,0
731,0
922,1
1412,1
326,1
1042,1
32,0
908,1
259,1
45,0
397,1
1529,1
844,1
683,0
1588,1
1099,0
679,0
1372,0
1023,1
243,1
282,0
653,1
1035,1
1565,1
1406,1
1426,1
1049,1
348,1
207,0
341,1
281,1
1574,1
98,0
893,0
107,0
675,0
390,1
988,0
1117,1
439,0
362,0
1124,0
1020,1
372,1
984,0
1434,1
1209,1
450,1
1380,1
473,0
1319,1
1094,1
145,0
1043,1
938,1
698,0
1346,0
615,0
552,1
21,0
924,0
237,1
398,1
1431,1
1297,1
120,0
1348,0
695,1
980,1
593,0
1191,0
1252,0
141,0
981,0
947,1
1293,0
1016,1
500,1
311,1
562,0
594,0
196,0
34,0
727,0
1316,1
1403,1
788,1
142,1
73,0
443,1
1475,1
1553,0
452,1
1189,0
646,0
113,1
591,1
995,1
109,0
1409,1
932,1
1150,1
1594,0
20,1
882,1
408,1
1453,0
1572,0
198,1
1091,1
960,1
726,1
218,0
1413,0
1227,0
410,1
1561,0
1044,1
1363,0
354,1
834,0
862,0
691,0
680,0
1045,1
699,1
763,0
1483,0
989,1
772,0
1587,1
1090,1
205,1
305,1
1125,1
685,0
795,0
373,0
1224,1
671,0
920,0
344,1
1288,0
1113,1
838,1
1311,1
1495,1
868,1
1204,1
919,1
1086,1
1347,0
1395,1
18,0
1024,1
1433,1
585,1
1104,1
370,0
157,0
1432,1
822,0
916,0
15,0
1302,1
520,1
1584,1
283,1
263,0
404,0
402,1
68,0
1144,0
1250,1
746,1
1521,0
396,0
1323,1
870,1
1097,0
1485,0
894,1
1007,1
169,0
479,1
760,0
837,1
89,0
1325,1
47,0
422,0
84,1
293,1
538,1
1067,1
907,1
582,0
902,1
1448,0
29,1
789,0
464,1
1317,1
736,0
499,1
619,0
71,0
298,0
1469,0
557,0
1463,1
1059,1
187,0
1354,0
151,0
1546,0
213,0
202,0
208,0
755,1
1253,0
1559,0
1217,1
1512,1
1595,1
428,0
140,0
1162,1
1219,1
1382,0
365,1
65,0
1254,0
965,1
138,0
1490,1
156,0
792,1
1477,1
1539,0
1256,0
235,1
828,1
540,0
459,0
681,1
518,1
288,1
1037,0
1517,1
223,1
455,1
1126,1
1567,0
718,0
1593,1
1183,0
1139,1
1484,0
1527,1
1269,1
990,0
532,0
80,0
508,1
1410,1
1415,0
1136,1
301,1
1427,0
296,0
