,classification
54,1
312,1
48,0
1450,1
1278,1
1250,1
1449,1
511,1
820,0
807,1
714,0
1138,0
1022,0
372,1
13,0
541,1
1480,0
79,0
1331,0
3,1
1507,1
1203,0
1017,1
1126,1
1451,1
1170,1
724,0
912,1
228,1
88,0
1338,0
370,0
1347,0
1565,1
1246,0
509,1
991,0
763,0
966,1
44,0
713,0
688,0
352,0
512,1
1550,0
830,0
573,0
555,0
486,0
1311,1
338,1
311,1
514,1
502,1
1437,0
2,0
407,1
1375,0
8,1
1141,1
1128,0
1362,1
33,1
1454,1
1363,0
1445,1
234,1
216,0
732,0
1233,0
1428,0
477,1
247,0
208,0
1313,1
570,1
603,1
958,1
799,1
491,1
729,1
231,1
802,1
1584,1
1241,0
814,1
378,1
1432,1
982,1
825,0
192,0
9,0
1421,0
1377,1
225,1
1016,1
1566,1
974,1
1339,1
272,0
738,0
639,1
1282,1
151,0
552,1
1111,1
952,1
5,0
1355,0
1060,1
1265,1
816,1
568,1
995,1
1145,1
730,0
519,0
1150,1
278,1
627,0
1212,1
165,0
270,1
1223,1
129,0
1539,0
927,0
1021,1
797,1
860,0
110,0
45,0
172,1
957,1
399,0
136,0
96,0
473,0
650,0
408,1
39,0
764,1
1084,1
98,0
731,0
222,0
1360,0
1113,1
195,0
1252,0
1119,0
447,0
1574,1
396,0
863,0
1500,0
1000,1
184,1
412,0
337,0
994,0
500,1
1481,0
793,0
510,0
24,1
561,0
306,0
798,1
778,0
633,0
379,1
536,0
213,0
1157,1
1010,1
1039,1
1132,1
632,1
586,1
836,1
821,1
220,1
954,1
960,1
91,1
806,1
1366,0
133,1
89,0
102,1
595,0
1393,0
777,1
1006,1
1300,1
1573,1
357,1
497,0
233,0
1336,0
235,1
380,1
224,0
969,0
467,1
1104,1
726,1
979,0
1185,1
915,1
1206,1
325,1
493,1
183,0
1530,1
645,1
1387,0
1509,0
1529,1
1018,1
1542,1
580,0
202,0
295,0
125,0
1405,1
1508,1
760,0
445,1
978,1
126,0
824,0
196,0
334,1
67,0
1413,0
1037,0
501,1
1238,0
41,0
94,0
776,1
1218,1
446,0
1124,0
207,0
1346,0
1245,0
1102,1
29,1
199,0
167,0
651,0
1558,0
23,0
58,0
1173,1
859,1
894,1
611,0
950,1
471,1
1386,0
258,0
1253,0
1441,1
1411,1
540,0
1475,1
1567,0
1388,0
130,0
1482,0
784,0
1323,1
63,0
1326,1
418,1
1222,1
191,1
128,1
470,0
1086,1
891,0
1305,0
1380,1
1267,1
1394,0
425,1
433,0
618,0
911,1
1458,0
1012,0
1271,1
657,1
543,1
637,0
1041,1
175,0
590,0
681,1
1234,1
395,1
482,0
1418,0
394,0
785,0
672,0
1416,0
441,1
424,0
597,1
274,0
878,1
557,0
90,0
1130,1
177,1
366,1
1357,1
1052,0
105,0
381,1
114,0
1040,0
803,1
771,0
893,0
317,1
1273,0
1365,0
761,0
861,1
876,0
250,1
122,0
610,0
1196,1
1106,1
544,1
481,1
139,0
148,1
525,0
975,0
592,0
1471,0
209,1
1114,1
420,1
1149,1
1062,1
521,0
660,1
174,0
659,0
756,1
252,0
1027,0
625,0
765,1
313,0
1230,1
884,1
1217,1
1562,0
1178,0
899,0
1528,1
1407,1
1274,1
1478,0
1408,1
1094,1
426,1
503,1
393,0
21,0
462,0
315,1
718,0
97,0
99,1
984,0
1073,1
339,1
1412,1
1462,1
515,0
522,0
703,0
800,0
1296,0
951,1
158,0
621,0
1051,0
1291,1
683,0
790,1
1414,0
1371,1
752,0
775,0
1082,1
16,1
489,1
1518,0
1333,0
505,1
829,1
1325,1
750,0
286,1
629,0
1264,1
1426,1
391,1
594,0
218,0
188,0
32,0
466,1
11,0
722,0
699,1
1419,0
971,1
1517,1
76,0
1184,0
322,0
1285,0
1487,0
291,0
1198,1
135,0
187,0
1046,1
85,0
440,1
154,0
545,0
666,1
1477,1
938,1
318,1
981,0
1527,1
743,0
363,0
707,0
935,1
1284,0
1308,0
152,0
1266,1
792,1
628,1
1015,1
804,1
1226,0
754,1
46,0
19,1
671,0
947,1
943,1
193,0
397,1
1557,1
1003,1
444,1
266,0
1402,1
180,0
1161,1
1240,0
1009,0
1351,1
612,1
1289,0
529,0
862,0
1112,1
851,0
368,0
1299,0
100,1
553,0
1561,0
1251,0
849,0
1563,0
1516,0
1142,1
364,1
456,0
739,0
1081,1
1524,1
1343,1
1560,0
1511,0
1582,0
850,0
667,1
1309,0
386,1
965,1
983,1
343,1
1043,1
1368,1
1483,0
1498,1
1078,0
1306,0
868,1
298,0
1490,1
1367,1
678,0
930,0
916,0
1358,0
257,0
920,0
1544,1
141,0
1464,0
1438,0
1146,1
351,1
578,0
779,0
1065,1
844,1
484,1
704,0
283,1
583,1
1315,1
892,1
227,0
936,1
1032,0
1514,1
302,0
169,0
210,1
347,1
1586,1
677,0
212,1
327,0
1004,0
1002,1
926,1
1559,0
870,1
970,1
457,0
609,1
475,0
987,0
962,0
1543,1
419,0
1135,1
658,1
239,1
1556,0
534,1
203,0
682,0
1434,1
662,1
1328,0
1505,0
1095,0
838,1
1356,0
1101,1
622,0
215,0
256,0
866,1
864,0
1329,1
186,0
1597,0
415,0
442,1
810,0
506,1
855,1
400,0
1244,1
742,0
1433,1
348,1
1430,0
1153,1
303,0
711,0
879,0
888,1
1453,0
200,1
450,1
478,0
288,1
47,0
374,1
14,0
565,0
1143,1
341,1
156,0
1011,1
120,0
170,0
524,0
1403,1
229,0
300,1
841,0
720,0
1156,1
277,1
747,0
1200,1
665,0
1071,0
576,0
173,1
164,0
1526,1
1474,0
1030,1
422,0
895,1
549,1
614,1
1317,1
219,0
931,0
817,1
1303,0
593,0
518,1
240,0
774,1
1535,1
1280,1
273,0
495,1
490,1
796,0
1116,1
194,0
1533,0
1589,0
1237,1
1182,1
483,0
1443,0
1294,1
670,0
1186,0
1276,0
1115,1
287,1
474,1
423,1
1175,1
236,1
539,0
1123,1
679,0
1332,1
243,1
1330,1
384,0
527,1
1110,1
95,1
504,1
404,0
451,1
789,0
757,0
1522,0
932,1
652,0
873,1
819,0
349,1
584,1
917,1
1105,0
1493,0
635,0
840,1
1472,1
1193,0
463,0
1228,1
538,1
939,0
271,1
1129,1
937,0
1395,1
647,0
1176,0
293,1
355,1
626,0
51,1
1049,1
1324,1
1093,1
1120,1
316,0
201,0
439,0
1399,1
1352,0
617,1
853,1
116,1
986,1
902,1
1258,1
1099,0
123,0
241,1
1019,0
559,1
1108,0
1067,1
901,1
1134,1
1243,0
953,1
751,0
242,1
1042,1
1083,1
1025,1
537,1
641,0
963,1
1089,1
875,1
221,0
719,0
214,1
591,1
1335,1
162,1
328,1
914,1
1497,1
336,1
124,0
34,0
1063,1
26,0
237,1
556,1
1151,1
980,1
480,0
1596,1
1013,1
1026,1
1147,1
1160,1
596,1
773,1
1125,1
28,0
443,1
1383,0
411,0
1503,1
1401,0
709,1
1216,1
359,1
217,0
144,1
1545,1
42,1
1195,1
1569,1
1504,1
1431,1
795,0
87,0
69,1
70,1
323,1
1461,0
27,0
297,0
107,0
455,1
238,1
684,0
949,1
588,1
335,1
1044,1
644,0
1455,1
1415,0
309,1
472,1
676,1
708,1
1059,1
181,0
615,0
998,1
945,1
516,1
642,0
329,0
924,0
634,0
1320,0
740,1
889,0
299,0
1220,1
1536,1
4,0
1001,1
499,1
345,0
1591,1
735,0
453,1
1248,1
1066,1
1532,1
715,1
1118,1
976,0
746,1
1587,1
1281,1
53,0
1183,0
1079,1
436,1
563,1
1024,1
964,1
696,1
809,1
674,1
551,1
160,0
434,1
1107,1
1254,0
1098,1
1575,1
488,1
1534,1
550,1
1525,0
112,0
1239,0
131,0
223,1
1192,1
661,0
620,0
654,0
367,0
1038,1
1435,1
925,1
314,0
687,0
791,0
842,1
1376,0
712,0
1181,0
296,0
1028,1
10,0
1224,1
1295,0
464,1
567,1
1162,1
321,0
906,0
401,1
993,0
1158,1
1369,0
1194,1
786,0
1168,1
727,0
362,0
826,1
1583,0
390,1
86,1
904,1
166,0
967,0
961,0
616,0
1427,0
134,1
65,0
1501,0
1593,1
1404,1
1499,1
249,1
458,1
18,0
301,1
934,0
828,1
1440,1
1467,0
1316,1
690,0
1598,1
1510,1
398,1
1286,1
874,1
582,0
150,1
1384,0
1489,1
542,0
1210,1
146,0
153,0
589,1
608,1
1334,0
1585,1
1379,1
1469,0
383,1
1312,0
452,1
1463,1
663,1
725,0
1020,1
402,1
856,1
520,1
716,0
168,1
113,1
865,0
922,1
736,0
1494,1
494,1
1506,1
74,0
22,0
513,1
289,0
1056,1
721,0
673,0
56,0
246,0
1521,0
354,1
1201,1
138,0
1420,0
602,0
,classification
568,1
68,0
264,0
1553,0
119,1
980,1
1347,0
515,0
774,1
921,1
1275,1
1390,1
1140,1
1131,0
823,0
516,1
502,1
1462,1
1254,0
349,1
1428,0
1284,0
922,1
364,1
471,1
848,0
60,0
1354,0
1309,0
263,0
521,0
277,1
1450,1
185,0
1546,0
1283,1
456,0
343,1
326,1
74,0
115,1
1247,0
630,1
736,0
429,1
784,0
824,0
1144,0
6,0
141,0
1296,0
632,1
1037,0
1424,1
171,1
192,0
1319,1
882,1
700,1
862,0
178,0
1239,0
46,0
199,0
706,0
373,0
361,1
1033,1
336,1
1123,1
1423,0
1580,1
1431,1
1412,1
105,0
1174,1
811,1
855,1
281,1
1124,0
1486,0
943,1
1244,1
838,1
664,0
849,0
369,1
1370,0
936,1
1286,1
625,0
340,1
272,0
1204,1
1233,0
1171,1
1523,0
1151,1
116,1
1168,1
738,0
176,0
550,1
280,1
804,1
1188,0
650,0
1085,0
972,1
996,1
1281,1
1150,1
686,0
945,1
933,0
614,1
1343,1
1535,1
147,0
601,1
1163,0
982,1
1248,1
442,1
378,1
1019,0
387,1
1206,1
1059,1
675,0
1490,1
834,0
90,0
1205,1
810,0
235,1
977,0
271,1
1362,1
1285,0
1224,1
164,0
573,0
816,1
1088,1
827,0
1340,1
897,1
1513,1
58,0
87,0
1292,1
1530,1
111,0
864,0
203,0
78,0
1508,1
1169,1
439,0
999,1
750,0
866,1
40,0
990,0
1550,0
565,0
969,0
232,1
687,0
724,0
564,1
1159,0
44,0
673,0
588,1
1130,1
169,0
1510,1
487,1
1395,1
1551,0
145,0
835,0
1432,1
389,1
258,0
163,0
1524,1
1306,0
886,1
766,0
925,1
1273,0
159,1
444,1
566,1
150,1
380,1
1118,1
1220,1
436,1
1253,0
703,0
1329,1
719,0
1119,0
915,1
285,0
1516,0
1263,0
843,0
562,0
1083,1
883,0
589,1
1090,1
1279,1
617,1
840,1
658,1
152,0
1489,1
576,0
305,1
680,0
1589,0
1178,0
1454,1
214,1
1182,1
868,1
413,1
746,1
430,1
807,1
462,0
1481,0
662,1
913,1
579,1
657,1
321,0
1143,1
1410,1
620,0
1466,1
354,1
182,0
1540,1
545,0
77,1
72,0
8,1
1272,0
881,1
850,0
45,0
84,1
949,1
1021,1
557,0
995,1
1346,0
873,1
801,0
1437,0
190,0
367,0
1547,0
732,0
891,0
1364,1
93,0
1212,1
1068,1
717,0
1548,0
229,0
889,0
1404,1
1028,1
984,0
1071,0
180,0
1326,1
1259,1
308,1
34,0
1154,1
227,0
955,0
716,0
1295,0
113,1
482,0
114,0
324,1
458,1
759,0
286,1
405,1
1127,1
125,0
1542,1
1252,0
947,1
288,1
138,0
216,0
1128,0
879,0
1443,0
1590,1
584,1
391,1
183,0
492,1
1433,1
1398,1
613,0
596,1
718,0
504,1
602,0
51,1
1243,0
1271,1
149,1
1539,0
800,0
777,1
127,0
1185,1
1084,1
338,1
383,1
1093,1
884,1
251,1
1482,0
988,0
1348,0
854,1
477,1
917,1
1499,1
265,1
242,1
1201,1
207,0
379,1
1194,1
1422,1
83,0
472,1
1396,0
1097,0
166,0
561,0
388,1
511,1
909,1
1313,1
438,1
1160,1
654,0
713,0
902,1
1369,0
1588,1
85,0
1176,0
496,1
728,0
1222,1
1436,0
1162,1
606,1
212,1
833,0
1196,1
739,0
344,1
1505,0
37,1
1029,1
488,1
24,1
1483,0
1587,1
1441,1
314,0
254,1
844,1
1051,0
924,0
593,0
109,0
781,0
1079,1
1327,1
1209,1
591,1
992,1
1217,1
106,0
1142,1
1318,1
1050,0
1514,1
575,1
328,1
484,1
663,1
1246,0
1392,0
940,1
75,0
401,1
292,1
553,0
1465,0
1105,0
1592,1
1545,1
942,1
1377,1
262,0
1114,1
751,0
351,1
1062,1
1549,1
666,1
0,0
1180,1
621,0
1331,0
518,1
1172,1
1311,1
1498,1
175,0
1184,0
1501,0
1387,0
33,1
1358,0
137,0
363,0
1022,0
672,0
753,0
104,0
101,1
1459,1
1552,1
151,0
1379,1
768,1
554,0
683,0
740,1
1167,1
525,0
1289,0
769,0
447,0
643,0
815,0
645,1
1082,1
880,0
1440,1
341,1
1439,1
668,0
1409,1
1457,0
195,0
825,0
29,1
622,0
950,1
595,0
867,1
295,0
842,1
173,1
233,0
795,0
1061,1
1291,1
698,0
1040,0
1175,1
638,1
1047,0
170,0
793,0
453,1
48,0
548,1
226,1
737,1
1211,0
1258,1
536,0
1464,0
1492,0
246,0
1137,1
1453,0
1496,0
334,1
396,0
567,1
1487,0
1511,0
503,1
537,1
1596,1
191,1
569,1
206,1
929,1
786,0
1578,1
1528,1
217,0
455,1
301,1
770,1
417,0
571,1
61,0
63,0
1302,1
221,0
435,0
895,1
412,0
1039,1
97,0
470,0
907,1
1469,0
315,1
1003,1
806,1
98,0
1368,1
637,0
1400,0
1044,1
1234,1
1399,1
1049,1
165,0
794,1
758,0
1417,1
275,1
723,0
1525,0
1293,0
851,0
469,0
1503,1
1421,0
1386,0
1502,0
908,1
287,1
890,0
18,0
423,1
1562,0
780,1
204,1
53,0
481,1
1497,1
514,1
1538,0
486,0
628,1
655,0
607,1
38,0
154,0
81,0
872,0
284,0
903,1
112,0
202,0
434,1
1323,1
238,1
610,0
531,0
856,1
1444,1
532,0
5,0
319,1
1418,0
306,0
1100,1
693,0
533,1
57,0
820,0
1557,1
1241,0
1099,0
919,1
699,1
1360,0
760,0
805,1
530,1
1269,1
1447,0
1008,1
129,0
1186,0
376,1
1091,1
904,1
320,1
1458,0
313,0
785,0
348,1
17,0
1564,0
460,1
1102,1
1336,0
762,1
1074,0
1594,0
1429,0
1011,1
799,1
28,0
248,1
729,1
92,0
1384,0
725,0
691,0
245,1
1583,0
1240,0
787,1
1438,0
1414,0
371,1
642,0
1242,1
772,0
410,1
863,0
749,1
71,0
846,0
22,0
427,1
253,0
1133,1
397,1
1371,1
1043,1
1406,1
386,1
1165,0
1363,0
1355,0
653,1
209,1
451,1
547,1
1156,1
1529,1
1125,1
817,1
69,1
50,0
1307,0
1129,1
1035,1
1086,1
1232,0
1250,1
930,0
861,1
911,1
1577,1
459,0
1053,1
480,0
1570,1
648,1
23,0
775,0
1365,0
136,0
1024,1
42,1
1597,0
1476,0
1338,0
1103,1
335,1
998,1
1341,1
443,1
1173,1
963,1
132,0
1339,1
894,1
1023,1
1229,0
352,0
194,0
474,1
1411,1
960,1
796,0
96,0
14,0
1575,1
311,1
1484,0
1055,1
928,0
965,1
1491,0
1287,0
358,1
860,0
976,0
812,0
1046,1
269,1
534,1
1449,1
1442,0
1357,1
1117,1
146,0
997,1
644,0
215,0
409,0
874,1
535,1
406,1
493,1
1161,1
66,0
901,1
623,1
483,0
1058,1
1427,0
937,0
1312,0
210,1
1216,1
186,0
993,0
1332,1
910,1
1352,0
727,0
1314,1
640,0
546,1
1187,1
1345,1
267,1
517,0
1057,0
385,1
555,0
330,1
1192,1
1065,1
1236,1
973,0
289,0
627,0
309,1
1330,1
1235,0
1419,0
1268,1
1109,1
771,0
1207,0
813,0
476,0
1120,1
1267,1
932,1
479,1
54,1
172,1
586,1
76,0
651,0
978,1
959,0
510,0
905,0
682,0
200,1
468,1
1493,0
964,1
1225,0
1139,1
1415,0
1092,1
1001,1
325,1
802,1
711,0
1108,0
1261,0
634,0
110,0
552,1
819,0
1076,1
981,0
445,1
41,0
403,1
1288,0
670,0
332,1
704,0
39,0
1020,1
421,1
184,1
742,0
317,1
365,1
155,0
1543,1
167,0
356,0
1170,1
337,0
108,1
156,0
236,1
461,0
1179,1
1478,0
408,1
1069,0
498,1
714,0
142,1
30,0
1087,1
1106,1
556,1
1034,1
1111,1
669,1
1560,0
1052,0
300,1
1007,1
465,0
1569,1
1333,0
1591,1
520,1
983,1
1016,1
678,0
490,1
331,1
148,1
540,0
10,0
1013,1
592,0
1221,1
393,0
869,1
64,0
424,0
647,0
1183,0
1096,1
143,0
304,0
1002,1
798,1
822,0
1075,1
274,0
86,1
726,1
1595,1
636,0
416,1
1582,0
15,0
797,1
852,0
208,0
241,1
1420,0
948,1
1350,0
1452,1
791,0
523,0
1381,0
448,1
1198,1
887,1
1290,0
1066,1
1282,1
1303,0
1455,1
368,0
1416,0
1032,0
256,0
59,1
1561,0
1219,1
1226,0
120,0
1104,1
551,1
1094,1
259,1
934,0
826,1
1193,0
1531,0
898,1
792,1
974,1
243,1
1218,1
1030,1
789,0
635,0
616,0
322,0
1095,0
619,0
1015,1
121,1
659,0
1477,1
1153,1
134,1
1304,0
99,1
756,1
1521,0
958,1
425,1
685,0
1098,1
1522,0
541,1
735,0
776,1
721,0
411,0
585,1
1472,1
694,0
283,1
1579,0
1317,1
1308,0
177,1
9,0
1277,1
705,0
918,1
991,0
1325,1
270,1
1576,1
1394,0
1533,0
21,0
1460,1
1135,1
323,1
1149,1
783,0
966,1
1584,1
858,1
847,1
803,1
899,0
1152,0
362,0
1056,1
495,1
1446,0
13,0
1475,1
228,1
1527,1
1563,0
1297,1
201,0
519,0
47,0
1278,1
310,1
818,0
1191,0
1382,0
107,0
25,0
346,1
885,0
1080,1
1138,0
491,1
1373,0
130,0
139,0
878,1
745,1
559,1
1270,1
1537,1
415,0
603,1
563,1
433,0
1541,1
1359,1
428,0
754,1
244,1
342,1
916,0
994,0
252,0
987,0
296,0
1045,1
608,1
611,0
1554,1
234,1
94,0
1190,1
626,0
701,1
312,1
841,0
1461,0
646,0
302,0
968,1
179,0
1380,1
450,1
888,1
1328,0
153,0
1509,0
1372,0
1337,0
1145,1
1089,1
1471,0
1181,0
1299,0
20,1
1555,1
135,0
513,1
1264,1
1031,1
734,0
1568,0
527,1
985,1
1202,1
1213,1
187,0
359,1
1000,1
1435,1
1072,1
582,0
1230,1
12,0
452,1
1585,1
1518,0
788,1
1574,1
689,0
542,0
710,0
1426,1
333,0
1473,0
1006,1
255,0
755,1
1519,0
712,0
1077,0
1134,1
1572,0
1256,0
975,0
466,1
1405,1
273,0
508,1
100,1
1266,1
70,1
892,1
505,1
1335,1
912,1
2,0
485,0
457,0
291,0
431,0
56,0
1571,1
1425,1
558,1
124,0
1280,1
1515,1
1177,1
355,1
1520,1
350,1
893,0
526,0
250,1
230,1
196,0
1276,0
731,0
836,1
1237,1
158,0
1356,0
1027,0
697,1
875,1
4,0
375,1
1353,0
821,1
853,1
347,1
1126,1
692,0
953,1
609,1
524,0
560,0
512,1
1559,0
489,1
1146,1
144,1
1397,0
224,0
89,0
237,1
629,0
1251,0
1070,1
715,1
1598,1
1113,1
1189,0
707,0
688,0
1223,1
1556,0
382,1
1536,1
19,1
676,1
702,1
1344,0
961,0
1036,1
656,0
741,0
1512,1
1136,1
1383,0
857,1
384,0
316,0
674,1
839,0
1300,1
82,0
748,1
1255,0
1078,0
1388,0
1164,0
404,0
941,1
722,0
809,1
926,1
437,1
1155,0
1504,1
1534,1
257,0
1294,1
360,0
73,0
544,1
16,1
747,0
500,1
578,0
1517,1
1310,0
52,1
877,1
117,1
618,0
507,1
574,1
231,1
449,1
1470,0
1402,1
954,1
590,0
1593,1
1393,0
709,1
381,1
837,1
1122,1
1480,0
914,1
1573,1
402,1
681,1
,classification
1331,0
273,0
1355,0
715,1
1389,0
393,0
873,1
140,0
672,0
1552,1
43,0
518,1
647,0
1532,1
940,1
1098,1
1471,0
1306,0
525,0
1254,0
168,1
635,0
1236,1
791,0
1071,0
183,0
373,0
1011,1
570,1
978,1
123,0
719,0
295,0
446,0
939,0
167,0
478,0
770,1
508,1
403,1
1420,0
1392,0
850,0
1500,0
808,0
623,1
642,0
1066,1
51,1
1016,1
1211,0
1598,1
1412,1
1543,1
134,1
812,0
605,1
698,0
847,1
1525,0
1393,0
1337,0
407,1
889,0
756,1
1136,1
1148,1
476,0
631,0
778,0
445,1
772,0
145,0
138,0
724,0
1536,1
1194,1
960,1
346,1
1269,1
669,1
1491,0
363,0
722,0
285,0
1534,1
1540,1
415,0
813,0
339,1
697,1
977,0
673,0
540,0
863,0
499,1
946,1
854,1
107,0
780,1
579,1
822,0
474,1
589,1
376,1
1508,1
598,1
116,1
1225,0
193,0
621,0
203,0
776,1
1100,1
270,1
771,0
1121,1
54,1
637,0
815,0
961,0
214,1
1594,0
1132,1
753,0
860,0
1464,0
1273,0
61,0
512,1
279,1
48,0
318,1
1131,0
1259,1
1371,1
765,1
696,1
1079,1
602,0
1188,0
226,1
1263,0
541,1
406,1
599,1
428,0
700,1
733,0
523,0
351,1
909,1
192,0
396,0
473,0
966,1
70,1
220,1
897,1
871,0
247,0
426,1
676,1
1506,1
427,1
1186,0
1325,1
127,0
1509,0
224,0
1120,1
833,0
378,1
648,1
1065,1
230,1
472,1
1510,1
320,1
494,1
1308,0
1109,1
558,1
1019,0
1258,1
315,1
1482,0
76,0
1523,0
1052,0
411,0
394,0
341,1
1018,1
294,1
1569,1
42,1
633,0
1406,1
133,1
1209,1
300,1
8,1
913,1
1374,0
202,0
581,0
308,1
371,1
102,1
1564,0
492,1
205,1
287,1
1483,0
401,1
1357,1
384,0
423,1
1324,1
720,0
1322,0
1290,0
1465,0
1268,1
1119,0
906,0
1090,1
495,1
836,1
400,0
988,0
1304,0
1163,0
585,1
1179,1
956,1
1380,1
109,0
40,0
311,1
1312,0
1377,1
968,1
622,0
1350,0
543,1
666,1
638,1
23,0
1115,1
1160,1
443,1
634,0
197,1
705,0
45,0
1346,0
1358,0
448,1
1577,1
1566,1
1218,1
1083,1
200,1
385,1
1563,0
781,0
357,1
458,1
360,0
943,1
658,1
630,1
825,0
1097,0
1007,1
709,1
1008,1
1329,1
827,0
594,0
880,0
918,1
1247,0
895,1
16,1
74,0
661,0
643,0
1165,0
1154,1
792,1
824,0
1489,1
681,1
872,0
323,1
985,1
1515,1
1386,0
641,0
828,1
551,1
563,1
755,1
164,0
479,1
98,0
345,0
1261,0
225,1
1473,0
379,1
340,1
959,0
1184,0
925,1
89,0
391,1
1135,1
763,0
483,0
1055,1
706,0
1490,1
870,1
501,1
136,0
185,0
1584,1
1560,0
383,1
1430,0
229,0
342,1
1039,1
546,1
447,0
858,1
981,0
894,1
944,1
654,0
1155,0
213,0
1026,1
840,1
877,1
430,1
1229,0
1369,0
466,1
604,1
859,1
1443,0
699,1
718,0
128,1
728,0
348,1
509,1
802,1
326,1
584,1
1117,1
1398,1
1310,0
574,1
187,0
799,1
46,0
689,0
1494,1
1230,1
255,0
1539,0
1590,1
1253,0
1554,1
1171,1
1373,0
487,1
947,1
1114,1
797,1
372,1
653,1
1400,0
910,1
412,0
1436,0
1217,1
620,0
175,0
38,0
767,0
239,1
1116,1
739,0
562,0
1040,0
1287,0
1192,1
1578,1
1126,1
868,1
834,0
1144,0
199,0
329,0
1544,1
1511,0
137,0
11,0
1059,1
228,1
1445,1
898,1
734,0
542,0
500,1
1298,1
1172,1
1133,1
1212,1
475,0
232,1
837,1
1000,1
1113,1
738,0
235,1
330,1
936,1
1468,1
150,1
349,1
711,0
432,1
919,1
601,1
1099,0
548,1
332,1
1472,1
743,0
1396,0
1068,1
1208,1
721,0
1415,0
268,1
424,0
139,0
831,1
916,0
866,1
1283,1
399,0
862,0
892,1
1010,1
1425,1
1480,0
1238,0
737,1
456,0
275,1
820,0
331,1
1487,0
217,0
688,0
901,1
549,1
1512,1
1232,0
1341,1
900,0
670,0
310,1
1255,0
377,1
664,0
1336,0
271,1
1388,0
1043,1
1123,1
451,1
1207,0
1251,0
935,1
392,0
1309,0
1520,1
490,1
1411,1
99,1
313,0
1589,0
1457,0
684,0
748,1
503,1
85,0
816,1
221,0
206,1
662,1
609,1
1317,1
902,1
1448,0
174,0
352,0
242,1
576,0
1593,1
194,0
1242,1
1214,1
884,1
652,0
450,1
628,1
829,1
1030,1
904,1
556,1
1517,1
65,0
1278,1
774,1
1034,1
209,1
975,0
1248,1
5,0
875,1
639,1
1444,1
250,1
1174,1
745,1
1299,0
1202,1
1199,1
714,0
1547,0
337,0
149,1
996,1
953,1
1153,1
855,1
1595,1
663,1
1581,0
1078,0
627,0
522,0
731,0
938,1
618,0
257,0
758,0
1451,1
482,0
950,1
760,0
106,0
80,0
1461,0
223,1
1528,1
291,0
125,0
848,0
307,1
419,0
26,0
441,1
1297,1
571,1
969,0
413,1
1050,0
821,1
757,0
907,1
404,0
814,1
704,0
793,0
1234,1
766,0
260,0
1170,1
37,1
1151,1
1439,1
1368,1
1104,1
1053,1
1152,0
703,0
254,1
440,1
575,1
1143,1
790,1
538,1
1582,0
1286,1
32,0
565,0
9,0
241,1
1189,0
1456,1
1074,0
182,0
110,0
1070,1
1426,1
176,0
366,1
1335,1
471,1
322,0
530,1
1435,1
1292,1
113,1
920,0
1041,1
1503,1
414,0
607,1
