,classification
1401,0
1136,1
542,0
186,0
1155,0
975,0
328,1
937,0
895,1
1039,1
867,1
1092,1
444,1
174,0
879,0
91,1
335,1
726,1
1551,0
614,1
853,1
1458,0
983,1
1315,1
835,0
1115,1
1336,0
1492,0
158,0
375,1
555,0
1187,1
662,1
399,0
249,1
1064,1
1278,1
1175,1
283,1
713,0
602,0
163,0
1139,1
888,1
1481,0
1486,0
473,0
261,0
929,1
727,0
1263,0
214,1
982,1
1053,1
1369,0
708,1
1584,1
912,1
1218,1
1089,1
222,0
918,1
147,0
1309,0
556,1
731,0
1054,1
472,1
1057,0
1520,1
565,0
831,1
690,0
1266,1
445,1
1311,1
531,0
672,0
1374,0
103,0
978,1
1210,1
1163,0
244,1
551,1
797,1
722,0
1518,0
171,1
720,0
177,1
1172,1
805,1
715,1
312,1
1389,0
122,0
457,0
1463,1
368,0
1289,0
179,0
233,0
166,0
1591,1
469,0
1508,1
332,1
580,0
384,0
409,0
566,1
1317,1
1011,1
145,0
373,0
114,0
1567,0
1346,0
71,0
362,0
1280,1
1167,1
96,0
471,1
1206,1
383,1
497,0
1193,0
468,1
285,0
681,1
349,1
604,1
57,0
1185,1
426,1
820,0
1036,1
1494,1
897,1
1430,0
1052,0
1076,1
811,1
1341,1
1071,0
27,0
697,1
743,0
51,1
824,0
893,0
1337,0
1204,1
73,0
1296,0
1033,1
601,1
525,0
1580,1
1587,1
111,0
98,0
1316,1
1424,1
227,0
521,0
832,0
347,1
1183,0
644,0
1284,0
716,0
8,1
466,1
900,0
460,1
1169,1
1019,0
661,0
666,1
943,1
363,0
896,1
295,0
846,0
1101,1
1522,0
735,0
1291,1
279,1
852,0
485,0
1573,1
660,1
915,1
600,0
140,0
775,0
437,1
882,1
1237,1
670,0
1300,1
1156,1
108,1
1478,0
1404,1
1182,1
199,0
1487,0
1255,0
1055,1
50,0
1412,1
204,1
37,1
1483,0
1482,0
255,0
376,1
890,0
984,0
211,1
1018,1
1335,1
1503,1
1340,1
902,1
744,0
352,0
1362,1
688,0
664,0
1345,1
878,1
1050,0
300,1
1467,0
146,0
773,1
70,1
324,1
480,0
657,1
692,0
205,1
1060,1
1140,1
303,0
482,0
947,1
90,0
379,1
196,0
1038,1
1222,1
787,1
597,1
1124,0
507,1
539,0
95,1
1427,0
609,1
873,1
1308,0
761,0
819,0
424,0
372,1
440,1
1000,1
966,1
1083,1
413,1
125,0
243,1
923,1
29,1
1490,1
464,1
516,1
99,1
621,0
821,1
1505,0
872,0
1281,1
,classification
159,1
694,0
1134,1
117,1
1221,1
1416,0
250,1
770,1
341,1
591,1
546,1
510,0
427,1
1,0
1205,1
54,1
780,1
1002,1
198,1
1576,1
1151,1
1369,0
812,0
195,0
164,0
140,0
411,0
400,0
759,0
819,0
1031,1
1451,1
10,0
249,1
572,0
523,0
1035,1
1228,1
44,0
1047,0
666,1
375,1
433,0
14,0
1310,0
570,1
31,1
1564,0
414,0
996,1
733,0
253,0
894,1
1367,1
283,1
1319,1
839,0
735,0
260,0
165,0
462,0
705,0
648,1
1246,0
264,0
234,1
585,1
1309,0
66,0
1208,1
1242,1
635,0
379,1
474,1
959,0
681,1
1085,0
1087,1
1486,0
908,1
415,0
902,1
1521,0
476,0
586,1
50,0
970,1
334,1
500,1
1264,1
1030,1
123,0
980,1
726,1
1511,0
512,1
825,0
859,1
811,1
621,0
87,0
1156,1
1518,0
803,1
862,0
1333,0
364,1
1177,1
1506,1
1593,1
206,1
1188,0
1478,0
1117,1
904,1
1459,1
1379,1
787,1
446,0
734,0
158,0
1397,0
557,0
1337,0
91,1
936,1
209,1
71,0
974,1
77,1
1071,0
37,1
1446,0
1345,1
1058,1
442,1
275,1
1362,1
475,0
997,1
813,0
1400,0
74,0
690,0
1461,0
1476,0
731,0
1426,1
1325,1
329,0
724,0
993,0
562,0
489,1
1569,1
336,1
1532,1
1098,1
634,0
1084,1
147,0
1130,1
808,0
1591,1
654,0
1507,1
1281,1
306,0
1066,1
555,0
1133,1
496,1
631,0
810,0
1207,0
1021,1
977,0
205,1
350,1
873,1
945,1
1355,0
1440,1
11,0
322,0
545,0
853,1
778,0
725,0
287,1
1074,0
502,1
1017,1
1225,0
115,1
156,0
166,0
417,0
1284,0
412,0
242,1
447,0
1272,0
1274,1
484,1
1212,1
327,0
95,1
1106,1
1524,1
1413,0
1152,0
641,0
1078,0
1301,1
953,1
1111,1
17,0
847,1
121,1
1261,0
1315,1
161,0
429,1
243,1
470,0
188,0
487,1
1136,1
506,1
89,0
491,1
1280,1
699,1
465,0
1324,1
24,1
618,0
906,0
488,1
1455,1
1266,1
142,1
988,0
45,0
421,1
312,1
867,1
1525,0
1420,0
592,0
295,0
80,0
1544,1
3,1
169,0
1423,0
1185,1
1142,1
109,0
1129,1
1578,1
311,1
1432,1
1227,0
842,1
869,1
1116,1
1531,0
994,0
709,1
623,1
493,1
848,0
852,0
146,0
998,1
1232,0
617,1
1189,0
805,1
1573,1
1534,1
207,0
858,1
113,1
1239,0
272,0
1377,1
127,0
490,1
21,0
365,1
1453,0
1449,1
1572,0
136,0
1487,0
1565,1
1557,1
1026,1
717,0
270,1
824,0
114,0
1401,0
1101,1
1213,1
1053,1
1237,1
580,0
999,1
1550,0
958,1
1394,0
1233,0
1321,1
463,0
300,1
230,1
,classification
1478,0
1288,0
712,0
1230,1
1407,1
22,0
167,0
583,1
1130,1
469,0
425,1
1094,1
686,0
894,1
569,1
1241,0
942,1
835,0
670,0
278,1
771,0
585,1
1287,0
299,0
1447,0
20,1
871,0
1253,0
264,0
1505,0
1428,0
752,0
1316,1
902,1
430,1
735,0
1403,1
908,1
1056,1
488,1
225,1
783,0
579,1
1326,1
855,1
499,1
138,0
1502,0
1490,1
455,1
88,0
1071,0
1444,1
909,1
789,0
1350,0
144,1
478,0
147,0
1314,1
916,0
1454,1
917,1
396,0
1189,0
1311,1
233,0
1529,1
1195,1
100,1
732,0
298,0
841,0
1166,0
1501,0
1552,1
1278,1
1090,1
1468,1
899,0
245,1
395,1
1568,0
90,0
806,1
47,0
263,0
1474,0
1377,1
1583,0
255,0
375,1
1535,1
1378,1
1217,1
924,0
376,1
171,1
632,1
1339,1
1508,1
1527,1
915,1
1194,1
485,0
561,0
592,0
827,0
277,1
1202,1
1304,0
462,0
846,0
380,1
359,1
1114,1
584,1
1485,0
1087,1
990,0
850,0
463,0
55,0
823,0
1351,1
659,0
1437,0
250,1
1069,0
206,1
962,0
269,1
344,1
389,1
1382,0
358,1
920,0
80,0
1457,0
1533,0
356,0
1333,0
193,0
882,1
154,0
168,1
398,1
562,0
813,0
56,0
1293,0
244,1
5,0
1024,1
1298,1
1154,1
1572,0
1121,1
1492,0
969,0
910,1
312,1
466,1
1297,1
648,1
274,0
1016,1
530,1
325,1
778,0
511,1
204,1
1481,0
1391,0
1439,1
573,0
844,1
1004,0
509,1
661,0
1424,1
1489,1
103,0
101,1
884,1
593,0
332,1
657,1
42,1
1184,0
1218,1
795,0
1461,0
1260,0
1248,1
1182,1
707,0
1193,0
343,1
1418,0
1463,1
762,1
129,0
968,1
1413,0
1315,1
186,0
1420,0
1448,0
577,0
1534,1
422,0
7,1
888,1
1192,1
828,1
149,1
843,0
161,0
401,1
948,1
708,1
64,0
427,1
222,0
862,0
620,0
1425,1
873,1
662,1
842,1
1312,0
1460,1
729,1
1531,0
892,1
560,0
1031,1
896,1
1178,0
326,1
14,0
451,1
1294,1
1051,0
983,1
1300,1
616,0
85,0
949,1
442,1
693,0
666,1
838,1
901,1
503,1
174,0
1359,1
348,1
1372,0
66,0
1561,0
452,1
27,0
243,1
30,0
1007,1
221,0
943,1
201,0
1581,0
810,0
1446,0
49,0
549,1
350,1
366,1
931,0
1216,1
847,1
1150,1
895,1
761,0
378,1
408,1
426,1
533,1
999,1
1497,1
1116,1
18,0
479,1
1188,0
152,0
588,1
651,0
1225,0
1187,1
1445,1
1022,0
609,1
306,0
548,1
1221,1
1065,1
1589,0
681,1
781,0
816,1
1013,1
643,0
543,1
34,0
354,1
1247,0
1233,0
371,1
104,0
272,0
494,1
,classification
425,1
1211,0
213,0
411,0
834,0
1055,1
670,0
11,0
511,1
601,1
1212,1
1118,1
609,1
310,1
1121,1
424,0
496,1
692,0
852,0
976,0
1134,1
612,1
911,1
357,1
341,1
105,0
1532,1
71,0
1127,1
252,0
1095,0
576,0
429,1
565,0
1113,1
964,1
1271,1
1233,0
446,0
650,0
657,1
321,0
913,1
1410,1
770,1
408,1
475,0
1345,1
1132,1
1582,0
5,0
163,0
35,1
395,1
1004,0
1196,1
1494,1
1401,0
479,1
1285,0
104,0
1548,0
952,1
1045,1
205,1
1459,1
1286,1
572,0
1404,1
755,1
1335,1
499,1
1003,1
870,1
260,0
1157,1
1556,0
694,0
1502,0
649,1
708,1
451,1
127,0
154,0
74,0
527,1
1355,0
192,0
1133,1
1428,0
223,1
951,1
1028,1
574,1
1020,1
653,1
966,1
1311,1
880,0
1231,0
263,0
608,1
648,1
242,1
1160,1
1124,0
26,0
324,1
1136,1
257,0
1150,1
83,0
12,0
96,0
1433,1
655,0
718,0
4,0
764,1
1090,1
709,1
685,0
373,0
760,0
1546,0
1315,1
480,0
681,1
538,1
726,1
916,0
553,0
1560,0
1295,0
642,0
1088,1
691,0
302,0
189,0
40,0
1208,1
758,0
907,1
1288,0
1227,0
1046,1
98,0
568,1
1484,0
73,0
145,0
1193,0
1292,1
630,1
1009,0
1324,1
1543,1
878,1
1287,0
1015,1
1577,1
626,0
969,0
1542,1
1283,1
1468,1
433,0
470,0
637,0
297,0
745,1
900,0
482,0
1365,0
1396,0
172,1
534,1
348,1
484,1
148,1
434,1
659,0
204,1
380,1
55,0
366,1
1340,1
917,1
1358,0
303,0
1587,1
1371,1
166,0
109,0
29,1
857,1
1019,0
1062,1
259,1
1082,1
206,1
1571,1
272,0
995,1
1510,1
1125,1
72,0
1336,0
617,1
28,0
1024,1
93,0
1586,1
89,0
133,1
703,0
627,0
1373,0
472,1
1417,1
177,1
867,1
1126,1
1526,1
1557,1
876,0
44,0
1116,1
200,1
393,0
818,0
504,1
853,1
820,0
447,0
736,0
807,1
376,1
185,0
203,0
1485,0
633,0
842,1
796,0
1086,1
1376,0
1436,0
1230,1
1255,0
1034,1
571,1
1375,0
309,1
1578,1
773,1
1108,0
1438,0
1346,0
331,1
1224,1
308,1
1517,1
539,0
215,0
473,0
562,0
1547,0
94,0
1515,1
316,0
1493,0
817,1
533,1
159,1
1397,0
593,0
1265,1
1309,0
453,1
10,0
1239,0
423,1
1071,0
1405,1
1161,1
938,1
417,0
660,1
1456,1
719,0
804,1
270,1
1545,1
1366,0
607,1
339,1
56,0
729,1
1151,1
1575,1
66,0
859,1
48,0
1474,0
934,0
497,0
399,0
405,1
1050,0
1512,1
1272,0
253,0
1183,0
1362,1
458,1
468,1
406,1
1068,1
873,1
36,1
,classification
1222,1
1299,0
1525,0
1103,1
1065,1
133,1
969,0
94,0
1314,1
364,1
1266,1
1386,0
925,1
131,0
840,1
1002,1
1375,0
1130,1
1236,1
20,1
562,0
350,1
134,1
1210,1
366,1
1134,1
1396,0
913,1
236,1
615,0
298,0
916,0
424,0
477,1
119,1
1389,0
319,1
564,1
1468,1
1381,0
1446,0
19,1
412,0
108,1
949,1
1564,0
558,1
704,0
448,1
940,1
469,0
398,1
929,1
411,0
1512,1
755,1
976,0
545,0
1358,0
141,0
1422,1
1289,0
397,1
626,0
680,0
1466,1
662,1
1425,1
215,0
410,1
446,0
1169,1
219,0
606,1
1383,0
592,0
1192,1
155,0
434,1
1029,1
624,0
1501,0
1545,1
171,1
804,1
419,0
353,0
1194,1
196,0
900,0
317,1
955,0
750,0
233,0
788,1
1579,0
786,0
486,0
751,0
946,1
223,1
435,0
1583,0
1094,1
875,1
1009,0
988,0
610,0
91,1
105,0
1035,1
250,1
865,0
33,1
830,0
1042,1
1376,0
47,0
381,1
150,1
1478,0
123,0
948,1
1080,1
1369,0
383,1
89,0
1027,0
455,1
156,0
565,0
1182,1
1305,0
1019,0
974,1
111,0
1567,0
74,0
898,1
552,1
14,0
115,1
450,1
723,0
406,1
521,0
1154,1
303,0
315,1
15,0
745,1
444,1
1091,1
244,1
906,0
1399,1
1467,0
1365,0
904,1
578,0
809,1
938,1
780,1
669,1
297,0
811,1
1208,1
1020,1
481,1
409,0
393,0
901,1
986,1
744,0
1323,1
118,1
966,1
1,0
329,0
180,0
1204,1
1544,1
1072,1
425,1
812,0
104,0
382,1
176,0
1247,0
400,0
801,0
996,1
1018,1
845,0
1110,1
396,0
650,0
1107,1
1327,1
290,1
211,1
1215,1
628,1
822,0
1124,0
1576,1
1307,0
1128,0
787,1
69,1
1552,1
1095,0
146,0
1296,0
776,1
1514,1
1360,0
681,1
42,1
1061,1
433,0
819,0
716,0
1148,1
225,1
1250,1
1479,0
1232,0
1492,0
347,1
625,0
92,0
344,1
84,1
1126,1
953,1
1082,1
1453,0
794,1
677,0
459,0
311,1
295,0
621,0
803,1
1230,1
1475,1
1145,1
646,0
53,0
249,1
1551,0
1539,0
529,0
947,1
1591,1
614,1
316,0
426,1
1219,1
730,0
844,1
454,0
747,0
897,1
279,1
254,1
1175,1
436,1
202,0
1189,0
1224,1
70,1
5,0
58,0
593,0
999,1
90,0
340,1
664,0
1394,0
1089,1
1534,1
103,0
731,0
859,1
1146,1
670,0
428,0
918,1
1320,0
1313,1
472,1
309,1
728,0
573,0
768,1
476,0
1025,1
1328,0
1469,0
354,1
1558,0
77,1
256,0
1566,1
604,1
1540,1
644,0
209,1
507,1
390,1
1280,1
499,1
186,0
962,0
1503,1
975,0
1474,0
1173,1
,classification
1400,0
176,0
316,0
1069,0
514,1
807,1
575,1
1213,1
13,0
166,0
720,0
291,0
581,0
942,1
1025,1
1437,0
261,0
1243,0
1550,0
767,0
155,0
79,0
1364,1
94,0
1235,0
357,1
1241,0
378,1
1505,0
1133,1
1414,0
572,0
1043,1
1290,0
53,0
1021,1
179,0
660,1
1026,1
241,1
352,0
263,0
1545,1
713,0
1281,1
141,0
705,0
1481,0
1186,0
1033,1
8,1
1020,1
863,0
740,1
734,0
304,0
737,1
40,0
623,1
4,0
223,1
1554,1
305,1
12,0
344,1
908,1
383,1
31,1
915,1
1580,1
1061,1
20,1
467,1
699,1
343,1
1455,1
449,1
1126,1
1423,0
1327,1
875,1
1265,1
1356,0
642,0
811,1
593,0
546,1
1261,0
169,0
360,0
881,1
325,1
144,1
565,0
710,0
1572,0
1042,1
587,0
1087,1
388,1
1192,1
195,0
1349,0
1231,0
1542,1
1047,0
1352,0
266,0
341,1
1095,0
1408,1
346,1
806,1
392,0
1323,1
1320,0
522,0
389,1
120,0
106,0
521,0
611,0
579,1
1188,0
1292,1
1009,0
493,1
926,1
1027,0
1177,1
320,1
1336,0
1528,1
904,1
1103,1
788,1
212,1
1317,1
570,1
15,0
733,0
1484,0
654,0
317,1
300,1
259,1
10,0
786,0
1012,0
777,1
198,1
75,0
1310,0
1217,1
1456,1
59,1
1590,1
157,0
667,1
1082,1
228,1
797,1
1077,0
1236,1
576,0
947,1
923,1
424,0
237,1
1311,1
918,1
608,1
208,0
1190,1
257,0
135,0
494,1
561,0
959,0
805,1
1537,1
1093,1
399,0
137,0
1500,0
405,1
1212,1
834,0
954,1
483,0
658,1
164,0
531,0
1056,1
1151,1
893,0
1022,0
39,0
446,0
584,1
47,0
342,1
527,1
207,0
965,1
1010,1
276,1
922,1
482,0
535,1
406,1
236,1
1420,0
865,0
221,0
1539,0
74,0
1073,1
646,0
1494,1
294,1
297,0
1342,1
804,1
331,1
717,0
741,0
498,1
949,1
281,1
800,0
676,1
1575,1
1308,0
1427,0
1002,1
1237,1
1135,1
1144,0
1254,0
84,1
1579,0
550,1
5,0
946,1
312,1
1124,0
163,0
240,0
619,0
724,0
318,1
1393,0
1467,0
1451,1
509,1
408,1
1276,0
69,1
566,1
1480,0
1495,1
353,0
1324,1
1198,1
328,1
988,0
708,1
934,0
925,1
491,1
381,1
1574,1
1536,1
27,0
76,0
162,1
418,1
1523,0
1007,1
1045,1
859,1
888,1
288,1
271,1
816,1
960,1
95,1
1589,0
1491,0
1112,1
985,1
464,1
49,0
1014,1
506,1
85,0
568,1
1559,0
890,0
928,0
1391,0
1407,1
191,1
175,0
598,1
795,0
580,0
596,1
293,1
999,1
224,0
545,0
677,0
46,0
459,0
760,0
825,0
768,1
706,0
,classification
1279,1
1023,1
1553,0
364,1
757,0
1133,1
232,1
1027,0
401,1
128,1
1323,1
1311,1
914,1
96,0
1573,1
1413,0
899,0
298,0
152,0
1203,0
491,1
162,1
33,1
366,1
1363,0
1288,0
435,0
1581,0
843,0
330,1
1163,0
599,1
1496,0
481,1
1211,0
378,1
292,1
173,1
142,1
727,0
945,1
266,0
1280,1
1183,0
866,1
991,0
786,0
40,0
1355,0
289,0
38,0
577,0
520,1
199,0
78,0
45,0
584,1
1115,1
972,1
1187,1
679,0
1455,1
72,0
875,1
580,0
1113,1
1373,0
1310,0
1340,1
939,0
837,1
1494,1
1439,1
960,1
404,0
403,1
958,1
1282,1
1437,0
736,0
797,1
1116,1
743,0
1560,0
1462,1
534,1
411,0
792,1
296,0
973,0
37,1
1484,0
1598,1
1313,1
1290,0
1346,0
1204,1
1104,1
689,0
807,1
820,0
1480,0
1325,1
1220,1
692,0
1011,1
79,0
956,1
522,0
1500,0
1174,1
372,1
1366,0
238,1
791,0
993,0
1451,1
1302,1
738,0
1122,1
334,1
1506,1
106,0
1145,1
884,1
1035,1
570,1
12,0
1252,0
1271,1
754,1
642,0
607,1
758,0
1328,0
407,1
803,1
185,0
630,1
567,1
632,1
1196,1
1389,0
1478,0
759,0
1464,0
673,0
32,0
1201,1
1399,1
948,1
1467,0
615,0
175,0
87,0
776,1
1308,0
1218,1
915,1
627,0
308,1
721,0
1043,1
910,1
1552,1
430,1
1134,1
1502,0
1448,0
1120,1
379,1
288,1
636,0
935,1
934,0
1112,1
1065,1
699,1
664,0
698,0
659,0
1191,0
830,0
1526,1
1185,1
1055,1
1316,1
1093,1
46,0
246,0
650,0
516,1
443,1
1044,1
460,1
1563,0
133,1
725,0
581,0
344,1
1091,1
47,0
1472,1
922,1
693,0
178,0
166,0
177,1
678,0
436,1
113,1
1369,0
906,0
621,0
1098,1
509,1
1353,0
661,0
268,1
120,0
983,1
21,0
1592,1
1232,0
723,0
1097,0
1469,0
648,1
1216,1
831,1
543,1
64,0
1154,1
1295,0
1269,1
118,1
305,1
865,0
746,1
1239,0
373,0
782,0
1503,1
888,1
1512,1
29,1
182,0
1329,1
760,0
764,1
1125,1
883,0
1513,1
1021,1
1305,0
170,0
676,1
711,0
918,1
1301,1
342,1
464,1
333,0
1485,0
1248,1
1557,1
947,1
27,0
639,1
215,0
283,1
879,0
42,1
303,0
733,0
493,1
894,1
1040,0
103,0
511,1
1474,0
717,0
739,0
315,1
1335,1
999,1
1531,0
586,1
597,1
835,0
123,0
593,0
1377,1
357,1
1490,1
438,1
909,1
1342,1
1414,0
950,1
41,0
1344,0
43,0
274,0
1364,1
1266,1
885,0
1339,1
410,1
828,1
1341,1
1588,1
895,1
540,0
766,0
137,0
457,0
236,1
718,0
1225,0
,classification
1460,1
1302,1
613,0
637,0
1161,1
763,0
734,0
351,1
1594,0
833,0
804,1
1076,1
210,1
821,1
1365,0
272,0
642,0
257,0
850,0
340,1
1271,1
1536,1
674,1
1487,0
1102,1
105,0
1417,1
776,1
332,1
25,0
1308,0
1555,1
476,0
14,0
1573,1
309,1
1177,1
1422,1
737,1
1195,1
1074,0
706,0
62,1
162,1
824,0
308,1
1106,1
1207,0
1005,1
920,0
621,0
1320,0
571,1
509,1
1120,1
823,0
294,1
140,0
1342,1
1548,0
1576,1
998,1
1368,1
534,1
1282,1
806,1
102,1
1278,1
532,0
533,1
683,0
1533,0
369,1
371,1
1380,1
877,1
1507,1
1429,0
1586,1
1418,0
1408,1
855,1
1385,0
321,0
449,1
875,1
886,1
433,0
954,1
1176,0
930,0
122,0
670,0
1581,0
1248,1
657,1
1289,0
723,0
211,1
860,0
238,1
1309,0
358,1
951,1
779,0
742,0
1463,1
538,1
1515,1
851,0
785,0
750,0
553,0
418,1
1263,0
1015,1
1402,1
479,1
266,0
1336,0
1467,0
1563,0
580,0
1527,1
745,1
682,0
75,0
1597,0
328,1
313,0
1091,1
398,1
910,1
673,0
743,0
303,0
425,1
1413,0
1520,1
462,0
261,0
615,0
720,0
527,1
561,0
1117,1
494,1
529,0
443,1
241,1
1550,0
338,1
845,0
12,0
1524,1
937,0
477,1
1566,1
401,1
134,1
1553,0
435,0
1146,1
802,1
1041,1
64,0
372,1
1354,0
1471,0
593,0
769,0
426,1
1542,1
1279,1
876,0
166,0
124,0
323,1
1142,1
383,1
54,1
772,0
946,1
1101,1
584,1
440,1
507,1
1118,1
568,1
34,0
344,1
1139,1
13,0
183,0
1505,0
756,1
809,1
985,1
1500,0
932,1
787,1
1310,0
1386,0
1200,1
434,1
224,0
560,0
95,1
721,0
1444,1
1562,0
1518,0
441,1
1006,1
1172,1
28,0
1055,1
285,0
908,1
828,1
300,1
1304,0
143,0
646,0
604,1
1337,0
230,1
1322,0
395,1
1062,1
1014,1
250,1
732,0
442,1
1517,1
572,0
493,1
1030,1
508,1
1372,0
1454,1
1188,0
1305,0
243,1
848,0
1018,1
223,1
489,1
1485,0
1010,1
1480,0
1547,0
491,1
1131,0
297,0
1215,1
552,1
159,1
812,0
26,0
302,0
931,0
286,1
1029,1
349,1
704,0
1293,0
1489,1
1391,0
61,0
996,1
345,0
1171,1
1384,0
1468,1
1528,1
244,1
1190,1
1568,0
359,1
483,0
1375,0
623,1
448,1
1189,0
994,0
716,0
1530,1
202,0
591,1
192,0
1007,1
1596,1
334,1
510,0
936,1
126,0
108,1
219,0
1434,1
1239,0
415,0
173,1
44,0
1072,1
10,0
890,0
113,1
410,1
123,0
129,0
650,0
1035,1
482,0
922,1
60,0
413,1
1486,0
111,0
186,0
,classification
192,0
1223,1
894,1
440,1
1561,0
336,1
838,1
939,0
73,0
1231,0
623,1
1327,1
996,1
103,0
1069,0
644,0
1498,1
1377,1
1007,1
555,0
230,1
1010,1
175,0
246,0
613,0
331,1
403,1
562,0
87,0
956,1
1157,1
1431,1
1337,0
152,0
807,1
92,0
935,1
1468,1
212,1
354,1
113,1
804,1
1573,1
1245,0
1313,1
1530,1
1325,1
1201,1
1158,1
1176,0
578,0
1314,1
194,0
1005,1
111,0
703,0
517,0
658,1
1332,1
136,0
573,0
475,0
41,0
1192,1
1110,1
482,0
282,0
389,1
377,1
1455,1
546,1
380,1
1502,0
1442,0
467,1
137,0
424,0
1411,1
25,0
290,1
832,0
1241,0
654,0
624,0
516,1
1264,1
834,0
708,1
215,0
269,1
252,0
762,1
782,0
478,0
1122,1
1549,1
1003,1
1509,0
153,0
869,1
1196,1
79,0
291,0
245,1
231,1
1034,1
701,1
413,1
1515,1
332,1
1161,1
1270,1
1579,0
895,1
362,0
572,0
364,1
871,0
99,1
873,1
374,1
742,0
1559,0
529,0
932,1
515,0
372,1
970,1
1454,1
1064,1
1537,1
1350,0
528,1
1324,1
1066,1
865,0
992,1
514,1
1167,1
635,0
1353,0
61,0
397,1
1130,1
494,1
383,1
119,1
683,0
918,1
200,1
407,1
709,1
563,1
716,0
826,1
959,0
576,0
1394,0
502,1
538,1
165,0
1178,0
817,1
868,1
616,0
267,1
1529,1
1212,1
628,1
1416,0
470,0
1469,0
822,0
1090,1
442,1
1299,0
657,1
1175,1
1284,0
241,1
145,0
102,1
414,0
754,1
661,0
496,1
626,0
828,1
878,1
1311,1
608,1
434,1
717,0
1044,1
544,1
1181,0
1155,0
5,0
1002,1
664,0
1269,1
636,0
630,1
760,0
418,1
1275,1
409,0
1118,1
825,0
982,1
321,0
692,0
1501,0
813,0
766,0
156,0
1422,1
579,1
1366,0
1288,0
81,0
435,0
1374,0
1438,0
820,0
1126,1
1548,0
326,1
214,1
97,0
795,0
929,1
1006,1
75,0
261,0
779,0
1543,1
906,0
1246,0
773,1
300,1
883,0
552,1
909,1
1566,1
327,0
553,0
1279,1
213,0
1430,0
582,0
634,0
1381,0
110,0
1407,1
743,0
1335,1
1261,0
1396,0
1296,0
444,1
48,0
719,0
522,0
1204,1
1273,0
1343,1
1174,1
1496,0
452,1
921,1
1425,1
864,0
1512,1
56,0
1370,0
187,0
1054,1
318,1
833,0
271,1
896,1
1342,1
1053,1
1137,1
268,1
281,1
438,1
13,0
557,0
1055,1
306,0
1334,0
1524,1
989,1
530,1
401,1
131,0
10,0
1352,0
313,0
222,0
768,1
775,0
880,0
180,0
652,0
1412,1
1461,0
1203,0
450,1
697,1
1409,1
960,1
1253,0
277,1
1414,0
980,1
923,1
534,1
