,classification
502,1
511,1
604,1
314,0
934,0
601,1
323,1
242,1
557,0
1290,0
349,1
161,0
780,1
1040,0
1283,1
1384,0
1309,0
1292,1
1269,1
185,0
862,0
1273,0
1434,1
938,1
1052,0
664,0
697,1
458,1
823,0
1235,0
980,1
1275,1
703,0
563,1
192,0
1136,1
1217,1
60,0
1516,0
957,1
876,0
1361,0
249,1
982,1
1151,1
1427,0
893,0
1317,1
435,0
474,1
1413,0
504,1
813,0
29,1
852,0
1131,0
1281,1
1130,1
1443,0
78,0
1496,0
166,0
953,1
206,1
762,1
441,1
1581,0
695,1
1313,1
976,0
422,0
1099,0
1460,1
284,0
1028,1
1266,1
1470,0
1511,0
998,1
228,1
1390,1
262,0
1461,0
1306,0
959,0
487,1
260,0
396,0
248,1
986,1
1564,0
1184,0
610,0
423,1
918,1
1360,0
691,0
406,1
840,1
276,1
167,0
1129,1
168,1
1296,0
259,1
244,1
372,1
1314,1
778,0
956,1
251,1
1083,1
722,0
336,1
700,1
831,1
485,0
917,1
1082,1
955,0
275,1
539,0
141,0
1116,1
795,0
174,0
558,1
416,1
0,0
1415,0
359,1
885,0
230,1
299,0
1254,0
625,0
905,0
811,1
389,1
1381,0
14,0
1412,1
315,1
1276,0
1348,0
1210,1
252,0
648,1
1484,0
1104,1
1187,1
595,0
1053,1
636,0
1293,0
1537,1
1462,1
24,1
256,0
1370,0
348,1
1418,0
1358,0
654,0
632,1
32,0
92,0
921,1
324,1
857,1
8,1
1277,1
707,0
947,1
1107,1
972,1
639,1
1474,0
19,1
433,0
708,1
1301,1
333,0
514,1
475,0
520,1
835,0
1475,1
1489,1
201,0
1520,1
124,0
497,0
561,0
991,0
550,1
250,1
977,0
480,0
283,1
770,1
949,1
407,1
490,1
531,0
426,1
1103,1
889,0
1155,0
1534,1
1163,0
898,1
1245,0
828,1
267,1
81,0
1349,0
712,0
902,1
1561,0
1335,1
100,1
425,1
1597,0
629,0
17,0
547,1
1529,1
234,1
15,0
445,1
540,0
1017,1
658,1
619,0
339,1
940,1
446,0
1027,0
1105,0
470,0
77,1
394,0
714,0
111,0
847,1
1428,0
149,1
1134,1
866,1
668,0
1445,1
1311,1
1242,1
1508,1
1209,1
203,0
757,0
1380,1
1063,1
469,0
786,0
1165,0
210,1
699,1
235,1
1237,1
1091,1
1176,0
340,1
1137,1
476,0
987,0
1588,1
241,1
1350,0
289,0
1224,1
985,1
1298,1
155,0
105,0
1530,1
771,0
681,1
528,1
1132,1
1264,1
214,1
1570,1
1236,1
599,1
439,0
1243,0
44,0
1123,1
89,0
1152,0
76,0
932,1
657,1
133,1
928,0
176,0
617,1
57,0
473,0
784,0
225,1
264,0
979,0
449,1
263,0
392,0
1367,1
1198,1
580,0
692,0
519,0
846,0
886,1
1551,0
1247,0
357,1
1406,1
13,0
628,1
881,1
1174,1
1337,0
1479,0
945,1
1065,1
467,1
73,0
888,1
367,0
128,1
334,1
293,1
492,1
1378,1
1066,1
635,0
347,1
245,1
990,0
568,1
1054,1
290,1
157,0
516,1
884,1
302,0
1120,1
20,1
83,0
1340,1
1229,0
28,0
1127,1
72,0
1332,1
483,0
126,0
373,0
452,1
768,1
989,1
55,0
1139,1
810,0
749,1
312,1
1228,1
589,1
717,0
1025,1
901,1
160,0
288,1
1425,1
602,0
1499,1
1387,0
1382,0
993,0
386,1
213,0
1595,1
694,0
1109,1
1108,0
721,0
1036,1
46,0
585,1
529,0
850,0
1464,0
522,0
1016,1
663,1
1154,1
1031,1
908,1
588,1
554,0
690,0
219,0
1515,1
1392,0
818,0
215,0
1004,0
297,0
1463,1
536,0
907,1
354,1
701,1
400,0
736,0
1501,0
984,0
527,1
838,1
361,1
909,1
834,0
967,0
1490,1
1559,0
704,0
388,1
614,1
1035,1
1359,1
371,1
915,1
1166,0
125,0
513,1
1159,0
826,1
669,1
52,1
385,1
401,1
575,1
839,0
1026,1
1320,0
1076,1
1594,0
9,0
1354,0
1258,1
613,0
745,1
23,0
1444,1
360,0
1196,1
1122,1
1579,0
792,1
48,0
1003,1
436,1
591,1
217,0
1019,0
1536,1
93,0
218,0
1279,1
593,0
802,1
1545,1
1291,1
332,1
110,0
988,0
1135,1
1208,1
1238,0
477,1
1252,0
35,1
805,1
1426,1
624,0
644,0
181,0
1510,1
1270,1
821,1
890,0
42,1
301,1
1338,0
1260,0
926,1
552,1
461,0
541,1
59,1
948,1
730,0
316,0
1002,1
1572,0
1397,0
1033,1
1514,1
16,1
159,1
845,0
459,0
383,1
702,1
1162,1
759,0
326,1
1393,0
1497,1
992,1
1468,1
58,0
793,0
696,1
209,1
841,0
1533,0
830,0
199,0
1061,1
1377,1
878,1
968,1
1523,0
1037,0
1385,0
533,1
268,1
1396,0
1405,1
621,0
191,1
45,0
1056,1
684,0
1221,1
391,1
865,0
1591,1
1373,0
1493,0
555,0
576,0
733,0
927,0
946,1
1088,1
1563,0
1371,1
1379,1
70,1
833,0
656,0
751,0
737,1
1239,0
1416,0
711,0
1471,0
1034,1
1051,0
913,1
825,0
709,1
1267,1
856,1
397,1
524,0
1592,1
182,0
1168,1
1167,1
961,0
1089,1
572,0
342,1
494,1
405,1
382,1
1486,0
91,1
973,0
285,0
586,1
1513,1
1429,0
43,0
135,0
785,0
627,0
12,0
1153,1
456,0
829,1
278,1
812,0
615,0
754,1
560,0
408,1
306,0
874,1
1138,0
82,0
1128,0
1541,1
112,0
145,0
911,1
883,0
320,1
1012,0
1144,0
925,1
1512,1
1078,0
1179,1
741,0
1519,0
1180,1
1422,1
1278,1
567,1
114,0
1333,0
1491,0
806,1
131,0
1598,1
1540,1
1098,1
817,1
1394,0
1022,0
1473,0
517,0
1571,1
1436,0
34,0
1106,1
337,0
1465,0
1195,1
598,1
1557,1
1060,1
1457,0
525,0
651,0
327,0
1495,1
518,1
1310,0
1400,0
844,1
855,1
743,0
123,0
1280,1
1046,1
247,0
819,0
1466,1
774,1
687,0
854,1
387,1
869,1
553,0
90,0
559,1
1164,0
421,1
148,1
1117,1
765,1
296,0
1353,0
1556,0
1503,1
1481,0
962,0
748,1
102,1
892,1
772,0
94,0
1469,0
1573,1
579,1
330,1
448,1
596,1
583,1
706,0
606,1
766,0
1409,1
1305,0
486,0
1183,0
222,0
775,0
683,0
471,1
5,0
243,1
753,0
27,0
265,1
729,1
47,0
80,0
1110,1
942,1
849,0
1357,1
1249,1
1521,0
1215,1
10,0
1230,1
317,1
1558,0
587,0
1325,1
75,0
978,1
54,1
1483,0
255,0
1294,1
1435,1
545,0
685,0
489,1
325,1
220,1
1411,1
37,1
958,1
1124,0
1029,1
715,1
1482,0
281,1
996,1
1439,1
364,1
74,0
943,1
1030,1
1383,0
1255,0
352,0
1259,1
179,0
1212,1
353,0
508,1
1093,1
1455,1
867,1
919,1
861,1
175,0
963,1
1081,1
1246,0
515,0
51,1
689,0
1517,1
506,1
88,0
510,0
173,1
975,0
1087,1
1261,0
837,1
491,1
1181,0
139,0
466,1
53,0
132,0
369,1
571,1
178,0
728,0
1532,1
935,1
1289,0
1111,1
872,0
196,0
672,0
640,0
1114,1
254,1
920,0
212,1
1086,1
269,1
1347,0
1492,0
1121,1
1201,1
221,0
310,1
666,1
1555,1
434,1
896,1
1182,1
1048,1
1202,1
641,0
548,1
1250,1
237,1
549,1
631,0
746,1
1070,1
950,1
495,1
272,0
453,1
1391,0
1263,0
152,0
842,1
787,1
727,0
667,1
732,0
1315,1
944,1
71,0
343,1
773,1
18,0
1233,0
864,0
414,0
1141,1
162,1
,classification
1343,1
1027,0
48,0
941,1
776,1
659,0
770,1
1072,1
750,0
162,1
804,1
182,0
599,1
1333,0
1386,0
422,0
1319,1
1301,1
1442,0
769,0
849,0
1526,1
706,0
844,1
1202,1
26,0
892,1
1593,1
309,1
1514,1
632,1
954,1
753,0
458,1
504,1
976,0
737,1
407,1
1570,1
901,1
494,1
1002,1
1539,0
903,1
131,0
1073,1
578,0
435,0
62,1
1588,1
1058,1
310,1
1559,0
1349,0
1387,0
1,0
396,0
1339,1
1066,1
795,0
1371,1
683,0
388,1
1545,1
1542,1
391,1
1577,1
1223,1
766,0
680,0
15,0
1563,0
478,0
109,0
1569,1
586,1
364,1
106,0
1041,1
97,0
933,0
1384,0
996,1
79,0
360,0
1426,1
1306,0
928,0
628,1
52,1
176,0
75,0
278,1
1276,0
799,1
1228,1
1099,0
1590,1
909,1
1149,1
149,1
1454,1
1596,1
1356,0
964,1
1104,1
1443,0
1375,0
238,1
1594,0
610,0
1061,1
685,0
405,1
265,1
1157,1
446,0
955,0
1238,0
1378,1
72,0
725,0
540,0
463,0
1440,1
42,1
357,1
1164,0
1388,0
938,1
6,0
899,0
515,0
206,1
605,1
1433,1
1239,0
1003,1
760,0
752,0
1436,0
172,1
1568,0
524,0
169,0
834,0
603,1
1530,1
1328,0
841,0
793,0
83,0
1359,1
126,0
1095,0
777,1
858,1
1226,0
1132,1
1561,0
956,1
271,1
863,0
55,0
386,1
1451,1
1112,1
1030,1
1043,1
201,0
132,0
1189,0
236,1
1513,1
21,0
557,0
1251,0
1531,0
1398,1
518,1
530,1
1325,1
143,0
607,1
1489,1
187,0
1134,1
1350,0
1253,0
228,1
1429,0
1173,1
92,0
267,1
1021,1
421,1
1141,1
818,0
693,0
1051,0
742,0
550,1
1418,0
589,1
1147,1
1344,0
749,1
389,1
1523,0
129,0
1262,0
260,0
1439,1
105,0
1151,1
755,1
93,0
1368,1
1421,0
247,0
167,0
1320,0
219,0
1307,0
242,1
763,0
183,0
195,0
340,1
23,0
638,1
1321,1
1121,1
1126,1
1552,1
66,0
342,1
1131,0
319,1
724,0
1004,0
40,0
730,0
419,0
1142,1
1013,1
1042,1
914,1
209,1
987,0
1461,0
138,0
1405,1
658,1
47,0
1479,0
1385,0
1447,0
336,1
18,0
130,0
1294,1
784,0
67,0
1014,1
647,0
390,1
475,0
1143,1
401,1
1332,1
1460,1
192,0
112,0
123,0
512,1
957,1
1220,1
181,0
245,1
1413,0
1114,1
1506,1
1197,1
239,1
208,0
703,0
1080,1
757,0
1496,0
193,0
1351,1
640,0
355,1
1348,0
488,1
288,1
365,1
316,0
1153,1
827,0
307,1
270,1
1010,1
1595,1
370,0
76,0
2,0
848,0
1288,0
682,0
1150,1
911,1
1190,1
306,0
1196,1
1361,0
707,0
10,0
523,0
1394,0
235,1
1271,1
916,0
33,1
1130,1
908,1
1377,1
1448,0
49,0
1558,0
25,0
952,1
712,0
765,1
1015,1
213,0
104,0
1432,1
1498,1
1077,0
387,1
1111,1
35,1
1229,0
1006,1
1274,1
53,0
331,1
1557,1
215,0
562,0
59,1
823,0
1275,1
1519,0
971,1
281,1
117,1
190,0
1363,0
801,0
358,1
738,0
654,0
582,0
959,0
868,1
826,1
1381,0
173,1
226,1
1555,1
969,0
934,0
203,0
845,0
1194,1
1397,0
1022,0
1082,1
411,0
1128,0
684,0
906,0
1113,1
30,0
191,1
46,0
1445,1
965,1
252,0
973,0
754,1
351,1
808,0
1001,1
168,1
481,1
1154,1
1579,0
292,1
1499,1
251,1
639,1
734,0
510,0
718,0
484,1
382,1
817,1
1295,0
430,1
1270,1
1273,0
1598,1
346,1
1497,1
1471,0
194,0
408,1
284,0
359,1
486,0
807,1
1068,1
1576,1
1364,1
1586,1
701,1
719,0
870,1
1532,1
1261,0
838,1
534,1
1554,1
44,0
1382,0
218,0
612,1
43,0
710,0
990,0
1480,0
1186,0
526,0
1008,1
663,1
1475,1
674,1
1534,1
1510,1
240,0
1007,1
1547,0
796,0
1582,0
1538,0
1125,1
1546,0
22,0
1209,1
961,0
783,0
651,0
253,0
56,0
1485,0
815,0
829,1
1488,0
1406,1
453,1
571,1
861,1
1205,1
631,0
276,1
1179,1
652,0
1166,0
567,1
624,0
587,0
1572,0
1177,1
596,1
1040,0
417,0
299,0
1098,1
851,0
522,0
467,1
1208,1
1297,1
338,1
585,1
1324,1
1453,0
656,0
1078,0
298,0
917,1
505,1
866,1
498,1
4,0
16,1
14,0
470,0
294,1
561,0
1549,1
1035,1
1047,0
225,1
353,0
568,1
584,1
17,0
864,0
951,1
608,1
291,0
930,0
1438,0
881,1
1290,0
1108,0
756,1
68,0
946,1
94,0
876,0
1548,0
1415,0
1224,1
778,0
139,0
699,1
728,0
833,0
1231,0
1431,1
1090,1
925,1
121,1
217,0
465,0
714,0
423,1
1105,0
671,0
127,0
1367,1
343,1
891,0
462,0
1277,1
613,0
1550,0
207,0
774,1
865,0
20,1
414,0
1423,0
1456,1
677,0
212,1
615,0
554,0
1536,1
622,0
415,0
989,1
1192,1
1304,0
960,1
927,0
791,0
442,1
1191,0
1180,1
696,1
788,1
636,0
264,0
717,0
629,0
772,0
221,0
495,1
1283,1
1509,0
234,1
1165,0
490,1
733,0
886,1
999,1
7,1
1515,1
287,1
318,1
1158,1
746,1
972,1
1395,1
38,0
1161,1
447,0
977,0
483,0
1449,1
1541,1
1207,0
1504,1
1259,1
433,0
595,0
1355,0
546,1
1097,0
1160,1
942,1
1268,1
1457,0
1422,1
1171,1
1495,1
1502,0
1085,0
1303,0
885,0
1465,0
537,1
1232,0
689,0
563,1
142,1
1137,1
1287,0
575,1
432,1
814,1
479,1
268,1
642,0
392,0
883,0
1016,1
1472,1
1292,1
887,1
1174,1
160,0
645,1
809,1
78,0
842,1
395,1
1079,1
1529,1
144,1
572,0
1562,0
350,1
1181,0
1354,0
334,1
223,1
798,1
151,0
1334,0
739,0
356,0
962,0
520,1
32,0
839,0
1176,0
377,1
922,1
970,1
148,1
1103,1
1419,0
116,1
1203,0
499,1
1109,1
545,0
1464,0
549,1
1258,1
1455,1
511,1
781,0
1302,1
618,0
592,0
477,1
102,1
89,0
1366,0
1556,0
1484,0
496,1
1416,0
1466,1
1269,1
611,0
1009,0
576,0
155,0
1501,0
393,0
1293,0
88,0
1094,1
1102,1
1358,0
940,1
325,1
1135,1
637,0
803,1
1091,1
1408,1
54,1
837,1
695,1
705,0
326,1
107,0
1067,1
402,1
1533,0
80,0
732,0
1046,1
979,0
884,1
449,1
272,0
619,0
86,1
1528,1
1347,0
274,0
687,0
577,0
1119,0
34,0
308,1
474,1
1120,1
627,0
1029,1
1527,1
1459,1
905,0
1093,1
1338,0
492,1
994,0
150,1
985,1
406,1
1565,1
669,1
327,0
1474,0
939,0
898,1
1331,0
1360,0
229,0
736,0
337,0
506,1
950,1
1245,0
200,1
3,1
1225,0
12,0
643,0
404,0
1144,0
256,0
1583,0
1535,1
341,1
698,0
581,0
273,0
1312,0
986,1
439,0
1390,1
1265,1
161,0
1578,1
532,0
590,0
1370,0
323,1
320,1
1249,1
476,0
1217,1
427,1
110,0
1123,1
87,0
558,1
282,0
77,1
1383,0
1062,1
694,0
1059,1
329,0
1233,0
1462,1
1138,0
1074,0
1216,1
617,1
1159,0
9,0
1221,1
1252,0
591,1
529,0
1286,1
164,0
1473,0
416,1
980,1
82,0
709,1
1243,0
39,0
700,1
740,1
822,0
910,1
330,1
258,0
1477,1
945,1
588,1
702,1
1437,0
136,0
560,0
847,1
1575,1
1242,1
1118,1
747,0
339,1
1256,0
1446,0
1213,1
250,1
723,0
1012,0
655,0
1106,1
1264,1
1069,0
277,1
394,0
1313,1
958,1
544,1
830,0
810,0
120,0
768,1
1235,0
259,1
135,0
606,1
170,0
493,1
429,1
1065,1
559,1
536,0
1087,1
543,1
380,1
779,0
856,1
789,0
1592,1
794,1
1511,0
1246,0
1396,0
1400,0
197,1
1162,1
786,0
31,1
1574,1
1129,1
202,0
321,0
443,1
634,0
461,0
1525,0
1553,0
286,1
500,1
69,1
1380,1
84,1
257,0
981,0
1145,1
348,1
1088,1
802,1
729,1
354,1
333,0
1056,1
184,1
1184,0
877,1
1476,0
1373,0
1031,1
230,1
792,1
648,1
371,1
137,0
1028,1
1257,1
165,0
620,0
570,1
501,1
61,0
128,1
210,1
854,1
305,1
28,0
860,0
745,1
428,0
1357,1
771,0
630,1
741,0
232,1
967,0
13,0
1048,1
594,0
425,1
1200,1
1212,1
280,1
1298,1
1117,1
220,1
1110,1
785,0
1049,1
953,1
667,1
904,1
1188,0
1329,1
451,1
517,0
1310,0
675,0
434,1
1241,0
920,0
1507,1
548,1
1070,1
231,1
919,1
456,0
1236,1
626,0
538,1
840,1
1420,0
993,0
968,1
907,1
178,0
1122,1
1470,0
487,1
552,1
921,1
1452,1
998,1
11,0
806,1
361,1
436,1
246,0
65,0
188,0
679,0
1566,1
1086,1
641,0
668,0
275,1
764,1
345,0
1146,1
926,1
503,1
924,0
780,1
1250,1
1075,1
1107,1
1372,0
1017,1
157,0
262,0
1379,1
598,1
115,1
751,0
296,0
1267,1
1524,1
1215,1
1170,1
452,1
1063,1
1034,1
1214,1
1247,0
974,1
676,1
1409,1
859,1
541,1
459,0
1198,1
569,1
1407,1
241,1
513,1
1032,0
790,1
455,1
63,0
1450,1
502,1
1240,0
322,0
1211,0
134,1
1425,1
491,1
1248,1
180,0
74,0
5,0
489,1
1044,1
1299,0
678,0
1540,1
762,1
1469,0
289,0
153,0
948,1
992,1
574,1
1026,1
1376,0
441,1
367,0
159,1
1178,0
314,0
673,0
828,1
1411,1
1342,1
385,1
1393,0
995,1
1152,0
535,1
237,1
528,1
1020,1
438,1
302,0
871,0
1227,0
1318,1
1441,1
812,0
315,1
1571,1
889,0
1414,0
263,0
1234,1
374,1
293,1
874,1
533,1
304,0
1045,1
1127,1
366,1
1148,1
1260,0
963,1
527,1
1024,1
1116,1
317,1
1133,1
1195,1
1168,1
913,1
397,1
991,0
60,0
1444,1
988,0
1305,0
547,1
1410,1
400,0
623,1
403,1
711,0
593,0
935,1
216,0
759,0
573,0
1512,1
198,1
118,1
1023,1
1585,1
412,0
45,0
1201,1
997,1
857,1
1392,0
1100,1
1282,1
1352,0
81,0
514,1
41,0
816,1
297,0
1468,1
850,0
369,1
101,1
266,0
64,0
665,0
1314,1
301,1
1219,1
1537,1
635,0
931,0
410,1
1244,1
800,0
0,0
1230,1
508,1
420,1
616,0
1391,0
224,0
1500,0
124,0
1493,0
686,0
344,1
1402,1
1084,1
825,0
579,1
1081,1
862,0
1521,0
650,0
454,0
633,0
1279,1
152,0
1589,0
1417,1
1285,0
1322,0
1254,0
381,1
767,0
782,0
1330,1
1005,1
156,0
185,0
936,1
1517,1
1199,1
1434,1
1403,1
813,0
431,0
175,0
875,1
1353,0
36,1
869,1
448,1
880,0
1560,0
625,0
418,1
398,1
1564,0
564,1
313,0
748,1
311,1
653,1
553,0
1597,0
1272,0
189,0
944,1
1025,1
855,1
254,1
269,1
1326,1
1323,1
1543,1
894,1
1435,1
649,1
836,1
378,1
1096,1
248,1
141,0
519,0
,classification
954,1
1589,0
1178,0
1122,1
62,1
695,1
106,0
252,0
331,1
444,1
189,0
890,0
715,1
1527,1
718,0
238,1
1265,1
942,1
8,1
891,0
846,0
620,0
552,1
180,0
1497,1
47,0
1380,1
887,1
125,0
453,1
1580,1
438,1
1124,0
1065,1
1493,0
888,1
409,0
579,1
1024,1
796,0
139,0
1443,0
1216,1
1079,1
602,0
1072,1
590,0
766,0
738,0
540,0
1594,0
1006,1
1287,0
1475,1
271,1
872,0
405,1
1583,0
850,0
1286,1
1351,1
752,0
1104,1
905,0
388,1
72,0
636,0
588,1
461,0
103,0
1190,1
155,0
288,1
244,1
1167,1
403,1
1203,0
154,0
1535,1
1043,1
302,0
581,0
1262,0
1230,1
883,0
596,1
1598,1
175,0
606,1
26,0
1450,1
947,1
723,0
149,1
1224,1
1060,1
972,1
1431,1
440,1
849,0
608,1
305,1
845,0
657,1
689,0
1484,0
823,0
843,0
748,1
816,1
1076,1
1259,1
720,0
342,1
22,0
865,0
948,1
1419,0
1209,1
1067,1
521,0
1256,0
1429,0
466,1
526,0
225,1
1159,0
457,0
1373,0
644,0
920,0
1042,1
895,1
434,1
1022,0
672,0
866,1
390,1
1393,0
817,1
0,0
1148,1
691,0
697,1
102,1
1077,0
294,1
202,0
64,0
874,1
105,0
1252,0
799,1
1505,0
1204,1
25,0
1184,0
544,1
1115,1
504,1
1051,0
320,1
541,1
363,0
416,1
899,0
1089,1
328,1
821,1
355,1
1502,0
943,1
1350,0
1464,0
530,1
539,0
224,0
1329,1
971,1
1029,1
1340,1
1585,1
984,0
251,1
962,0
1192,1
332,1
841,0
505,1
160,0
656,0
1054,1
529,0
1001,1
516,1
1040,0
680,0
1364,1
518,1
236,1
569,1
560,0
83,0
710,0
1342,1
563,1
1504,1
199,0
314,0
1513,1
915,1
56,0
1107,1
762,1
991,0
132,0
1439,1
1424,1
12,0
110,0
537,1
1168,1
1536,1
171,1
1160,1
1187,1
281,1
1435,1
1571,1
675,0
875,1
1300,1
938,1
604,1
761,0
120,0
1322,0
1215,1
1462,1
1197,1
144,1
167,0
1488,0
880,0
676,1
1519,0
1542,1
4,0
553,0
1390,1
58,0
1062,1
381,1
268,1
933,0
290,1
637,0
668,0
804,1
168,1
35,1
879,0
1186,0
402,1
640,0
65,0
1146,1
828,1
297,0
861,1
303,0
213,0
1539,0
840,1
208,0
100,1
995,1
1422,1
182,0
1015,1
349,1
374,1
1508,1
1582,0
774,1
183,0
352,0
536,0
686,0
1234,1
671,0
737,1
776,1
903,1
957,1
133,1
1320,0
269,1
639,1
143,0
781,0
758,0
990,0
870,1
1384,0
1108,0
426,1
396,0
153,0
335,1
1374,0
682,0
309,1
239,1
181,0
1196,1
1012,0
15,0
877,1
1290,0
1109,1
937,0
1522,0
1144,0
772,0
492,1
79,0
1485,0
27,0
255,0
387,1
1366,0
1257,1
401,1
601,1
482,0
1226,0
708,1
1091,1
240,0
1472,1
1270,1
910,1
324,1
1346,0
315,1
584,1
884,1
740,1
298,0
1595,1
786,0
185,0
1114,1
1154,1
1467,0
111,0
1056,1
422,0
1558,0
744,0
931,0
1059,1
525,0
1405,1
576,0
480,0
318,1
215,0
479,1
678,0
1330,1
684,0
797,1
1458,0
1016,1
863,0
233,0
59,1
321,0
952,1
1547,0
1388,0
128,1
1183,0
1032,0
460,1
949,1
519,0
1172,1
968,1
201,0
688,0
1236,1
743,0
1275,1
1294,1
1105,0
1541,1
503,1
607,1
1590,1
1150,1
501,1
354,1
371,1
304,0
68,0
1305,0
293,1
692,0
228,1
1083,1
1327,1
1048,1
517,0
456,0
418,1
901,1
1308,0
97,0
1273,0
1474,0
357,1
82,0
227,0
1496,0
511,1
1526,1
750,0
854,1
1269,1
448,1
112,0
237,1
449,1
775,0
814,1
1231,0
643,0
30,0
441,1
662,1
986,1
138,0
211,1
571,1
273,0
1025,1
1028,1
344,1
1027,0
1094,1
1223,1
1555,1
108,1
163,0
216,0
719,0
944,1
1348,0
340,1
549,1
1297,1
1162,1
626,0
1381,0
1200,1
184,1
728,0
798,1
985,1
187,0
296,0
43,0
1503,1
1126,1
60,0
1194,1
431,0
326,1
1080,1
353,0
351,1
612,1
924,0
673,0
582,0
248,1
779,0
247,0
534,1
226,1
316,0
1306,0
384,0
1411,1
369,1
876,0
118,1
550,1
373,0
263,0
333,0
556,1
771,0
29,1
1155,0
1417,1
507,1
1470,0
84,1
1581,0
246,0
856,1
1064,1
1092,1
727,0
1353,0
380,1
578,0
279,1
777,1
134,1
1344,0
33,1
157,0
425,1
753,0
1070,1
594,0
987,0
660,1
956,1
1139,1
1336,0
286,1
358,1
1430,0
347,1
1499,1
196,0
960,1
1143,1
1331,0
1391,0
1023,1
338,1
809,1
946,1
739,0
1410,1
1441,1
1097,0
755,1
961,0
359,1
274,0
1163,0
1304,0
1011,1
1568,0
538,1
63,0
878,1
1170,1
254,1
1267,1
939,0
301,1
1323,1
855,1
1387,0
217,0
277,1
220,1
1516,0
70,1
1073,1
989,1
638,1
683,0
815,0
642,0
219,0
92,0
265,1
928,0
907,1
1045,1
46,0
101,1
757,0
1407,1
1181,0
445,1
1289,0
1112,1
104,0
1408,1
1202,1
1392,0
40,0
1549,1
48,0
790,1
916,0
85,0
1020,1
34,0
967,0
789,0
702,1
664,0
1592,1
232,1
685,0
1338,0
568,1
1250,1
1529,1
1164,0
669,1
1244,1
1173,1
1199,1
1210,1
1086,1
940,1
736,0
783,0
1378,1
424,0
950,1
1554,1
473,0
871,0
1372,0
892,1
245,1
