,classification
445,1
270,1
1207,0
1141,1
749,1
126,0
1538,0
1049,1
215,0
353,0
927,0
1376,0
189,0
1331,0
95,1
43,0
888,1
1479,0
1194,1
808,0
646,0
389,1
1176,0
292,1
1504,1
1087,1
1074,0
1313,1
1383,0
607,1
57,0
1121,1
486,0
264,0
1142,1
321,0
471,1
899,0
1182,1
64,0
1583,0
853,1
552,1
1217,1
1426,1
228,1
33,1
1323,1
246,0
1484,0
890,0
300,1
673,0
1107,1
367,0
1273,0
278,1
86,1
416,1
764,1
1216,1
977,0
213,0
599,1
124,0
923,1
421,1
19,1
789,0
1529,1
1243,0
960,1
1414,0
394,0
1000,1
172,1
780,1
944,1
439,0
377,1
1528,1
1403,1
545,0
925,1
682,0
163,0
1595,1
1157,1
810,0
1521,0
1367,1
17,0
976,0
1434,1
245,1
1343,1
1422,1
1322,0
374,1
5,0
975,0
1353,0
1530,1
1065,1
73,0
276,1
427,1
521,0
1442,0
911,1
309,1
970,1
756,1
672,0
657,1
1131,0
1511,0
1584,1
598,1
892,1
181,0
25,0
1526,1
1498,1
708,1
502,1
620,0
331,1
1083,1
1211,0
307,1
1548,0
658,1
726,1
1433,1
304,0
14,0
1258,1
1096,1
387,1
1175,1
1571,1
994,0
614,1
1573,1
1276,0
233,0
1073,1
1058,1
467,1
635,0
775,0
522,0
533,1
757,0
1253,0
591,1
912,1
641,0
1325,1
703,0
839,0
631,0
152,0
1029,1
69,1
504,1
9,0
1365,0
894,1
1284,0
1066,1
339,1
996,1
1593,1
721,0
905,0
1239,0
1470,0
294,1
452,1
886,1
329,0
1017,1
1018,1
477,1
277,1
964,1
971,1
157,0
606,1
106,0
951,1
36,1
469,0
679,0
798,1
127,0
1462,1
544,1
506,1
979,0
1357,1
221,0
492,1
1184,0
687,0
537,1
597,1
1085,0
671,0
1445,1
1245,0
453,1
488,1
1468,1
781,0
736,0
1045,1
84,1
773,1
1388,0
473,0
425,1
1348,0
1513,1
1366,0
1151,1
76,0
411,0
1374,0
1377,1
1297,1
733,0
319,1
223,1
539,0
1244,1
1524,1
113,1
1134,1
16,1
1237,1
560,0
1133,1
30,0
887,1
637,0
482,0
549,1
205,1
199,0
1585,1
369,1
1,0
1418,0
947,1
1364,1
1416,0
216,0
1004,0
1272,0
1026,1
831,1
355,1
1596,1
1338,0
1164,0
1195,1
1197,1
715,1
368,0
1055,1
924,0
900,0
1101,1
82,0
128,1
542,0
772,0
1078,0
1213,1
621,0
1059,1
1261,0
1598,1
1265,1
109,0
38,0
1431,1
1137,1
207,0
865,0
1098,1
450,1
938,1
406,1
980,1
357,1
959,0
1222,1
241,1
334,1
296,0
807,1
1549,1
164,0
356,0
1546,0
272,0
747,0
1581,0
399,0
725,0
1536,1
206,1
700,1
1502,0
102,1
340,1
105,0
254,1
318,1
1063,1
665,0
1567,0
784,0
316,0
87,0
22,0
735,0
1421,0
81,0
813,0
693,0
420,1
146,0
1156,1
1119,0
29,1
440,1
627,0
135,0
182,0
880,0
1346,0
1355,0
578,0
668,0
499,1
171,1
576,0
680,0
837,1
1091,1
91,1
423,1
1440,1
1379,1
430,1
1597,0
1248,1
54,1
1333,0
1199,1
972,1
1337,0
243,1
112,0
396,0
754,1
1296,0
1415,0
850,0
1228,1
1128,0
864,0
461,0
303,0
942,1
383,1
1267,1
495,1
702,1
1412,1
1090,1
517,0
67,0
1084,1
226,1
640,0
787,1
1540,1
1008,1
998,1
1399,1
567,1
142,1
485,0
546,1
746,1
1565,1
762,1
1135,1
466,1
628,1
45,0
1301,1
999,1
1327,1
1404,1
728,0
258,0
290,1
543,1
1108,0
683,0
1512,1
737,1
197,1
1279,1
1307,0
758,0
365,1
1109,1
1413,0
446,0
402,1
66,0
920,0
1482,0
782,0
1303,0
1044,1
184,1
227,0
308,1
1386,0
1471,0
1167,1
1070,1
362,0
1185,1
173,1
705,0
1251,0
1068,1
291,0
1314,1
1140,1
1187,1
27,0
490,1
345,0
766,0
236,1
1542,1
797,1
35,1
190,0
986,1
312,1
49,0
1453,0
1204,1
1407,1
1354,0
1093,1
1236,1
1011,1
50,0
564,1
1170,1
494,1
1460,1
380,1
261,0
866,1
1477,1
1317,1
1177,1
1298,1
1326,1
201,0
906,0
342,1
1419,0
1234,1
799,1
327,0
322,0
6,0
1120,1
162,1
881,1
849,0
74,0
1318,1
512,1
674,1
642,0
769,0
1503,1
175,0
1174,1
2,0
1363,0
847,1
624,0
1345,1
1149,1
957,1
61,0
1557,1
832,0
1459,1
354,1
323,1
1013,1
266,0
722,0
1173,1
200,1
800,0
32,0
100,1
896,1
602,0
990,0
1035,1
699,1
1390,1
110,0
141,0
525,0
1447,0
858,1
935,1
1306,0
857,1
812,0
1293,0
80,0
1112,1
1159,0
1221,1
547,1
1146,1
1594,0
116,1
429,1
716,0
1061,1
777,1
759,0
1218,1
761,0
483,0
1281,1
1517,1
518,1
588,1
528,1
984,0
1430,0
40,0
11,0
1467,0
732,0
1576,1
418,1
1539,0
1394,0
1491,0
803,1
1466,1
1005,1
1486,0
1266,1
268,1
875,1
1295,0
562,0
1103,1
118,1
299,0
1080,1
1257,1
232,1
1127,1
916,0
587,0
1192,1
1589,0
96,0
1072,1
527,1
592,0
901,1
1037,0
196,0
103,0
1043,1
346,1
414,0
1294,1
985,1
577,0
210,1
1474,0
379,1
536,0
511,1
955,0
1558,0
1505,0
1052,0
1235,0
1494,1
7,1
352,0
301,1
174,0
410,1
633,0
217,0
1387,0
1215,1
167,0
595,0
497,0
1411,1
931,0
1358,0
826,1
1191,0
1310,0
958,1
973,0
1155,0
1577,1
47,0
651,0
1188,0
251,1
934,0
508,1
1007,1
407,1
79,0
144,1
333,0
1378,1
869,1
1304,0
563,1
1206,1
151,0
952,1
638,1
1219,1
583,1
670,0
819,0
75,0
965,1
344,1
1349,0
424,0
639,1
310,1
48,0
262,0
568,1
1527,1
876,0
1277,1
288,1
1341,1
250,1
360,0
328,1
343,1
1158,1
436,1
500,1
1561,0
613,0
1241,0
1570,1
1439,1
160,0
1225,0
1126,1
1516,0
885,0
1291,1
752,0
771,0
271,1
132,0
31,1
1537,1
652,0
842,1
917,1
1116,1
1048,1
1249,1
550,1
685,0
306,0
600,0
39,0
1305,0
1436,0
1226,0
1186,0
531,0
222,0
185,0
838,1
1246,0
1361,0
1523,0
1030,1
204,1
1328,0
874,1
447,0
1262,0
137,0
60,0
692,0
408,1
1036,1
364,1
615,0
1041,1
1335,1
65,0
889,0
902,1
586,1
1456,1
1209,1
393,0
253,0
893,0
431,0
1047,0
1115,1
877,1
1130,1
505,1
1534,1
405,1
1193,0
435,0
1533,0
1189,0
883,0
464,1
662,1
149,1
1475,1
1006,1
208,0
372,1
608,1
904,1
1555,1
56,0
1259,1
457,0
1520,1
675,0
1441,1
573,0
275,1
730,0
742,0
655,0
129,0
1125,1
541,1
1286,1
170,0
1487,0
1490,1
868,1
830,0
1110,1
279,1
286,1
1285,0
1009,0
177,1
579,1
953,1
1547,0
821,1
413,1
1478,0
809,1
153,0
1321,1
28,0
1420,0
1097,0
510,0
918,1
1196,1
1409,1
1053,1
265,1
611,0
235,1
371,1
159,1
745,1
681,1
898,1
140,0
1198,1
713,0
1368,1
498,1
712,0
1315,1
470,0
572,0
388,1
474,1
516,1
884,1
21,0
1024,1
509,1
561,0
1014,1
302,0
281,1
593,0
825,0
1069,0
1437,0
556,1
731,0
468,1
691,0
462,0
909,1
770,1
363,0
1525,0
915,1
1401,0
739,0
814,1
1552,1
1263,0
589,1
23,0
626,0
1495,1
1405,1
941,1
187,0
997,1
804,1
751,0
1465,0
1541,1
229,0
559,1
548,1
192,0
678,0
338,1
538,1
1231,0
653,1
287,1
989,1
1518,0
1113,1
1250,1
1342,1
186,0
1311,1
822,0
20,1
1582,0
1165,0
767,0
326,1
526,0
524,0
179,0
97,0
1210,1
456,0
155,0
415,0
1588,1
1428,0
841,0
946,1
806,1
315,1
1230,1
1001,1
1450,1
1406,1
551,1
18,0
1489,1
644,0
392,0
403,1
1496,0
663,1
601,1
1370,0
794,1
448,1
1359,1
845,0
661,0
1451,1
130,0
1336,0
519,0
209,1
1452,1
1104,1
313,0
476,0
4,0
1138,0
1389,0
234,1
1031,1
1287,0
1509,0
557,0
987,0
1283,1
689,0
1575,1
1568,0
1214,1
443,1
1123,1
1356,0
1417,1
530,1
1016,1
963,1
52,1
1402,1
1129,1
487,1
1050,0
1153,1
131,0
358,1
349,1
1410,1
244,1
1082,1
1553,0
460,1
908,1
395,1
1289,0
501,1
1178,0
263,0
26,0
1288,0
867,1
1329,1
178,0
493,1
1463,1
1056,1
1591,1
0,0
1334,0
148,1
1319,1
727,0
1507,1
914,1
1302,1
714,0
582,0
1032,0
119,1
211,1
330,1
1169,1
59,1
656,0
324,1
,classification
694,0
202,0
664,0
1269,1
1201,1
76,0
258,0
416,1
298,0
1251,0
760,0
639,1
970,1
419,0
431,0
21,0
711,0
1108,0
573,0
223,1
348,1
421,1
1484,0
307,1
242,1
1543,1
342,1
1395,1
1324,1
483,0
766,0
24,1
493,1
879,0
1349,0
545,0
497,0
343,1
522,0
176,0
1439,1
1365,0
16,1
643,0
1397,0
1060,1
440,1
689,0
335,1
339,1
1294,1
241,1
36,1
1129,1
942,1
859,1
413,1
1284,0
840,1
637,0
835,0
846,0
672,0
1547,0
464,1
1542,1
700,1
978,1
489,1
736,0
922,1
424,0
224,0
1579,0
604,1
148,1
509,1
153,0
29,1
653,1
1291,1
542,0
1569,1
266,0
1054,1
706,0
688,0
608,1
1037,0
1467,0
1058,1
698,0
377,1
1064,1
30,0
367,0
476,0
1136,1
624,0
1465,0
1353,0
841,0
788,1
1246,0
200,1
1546,0
1396,0
1116,1
927,0
1369,0
985,1
1242,1
1011,1
761,0
1107,1
399,0
842,1
494,1
1192,1
1401,0
122,0
866,1
1178,0
1299,0
183,0
1138,0
854,1
998,1
52,1
770,1
1023,1
174,0
635,0
147,0
861,1
609,1
1587,1
743,0
695,1
1320,0
963,1
394,0
398,1
25,0
1492,0
619,0
705,0
952,1
1273,0
1080,1
1539,0
1412,1
697,1
40,0
496,1
1400,0
1258,1
1415,0
989,1
953,1
893,0
1234,1
887,1
385,1
844,1
378,1
14,0
1229,0
1056,1
790,1
890,0
133,1
855,1
974,1
1203,0
38,0
330,1
354,1
834,0
628,1
513,1
204,1
906,0
961,0
1070,1
1018,1
436,1
680,0
1410,1
696,1
1545,1
246,0
1408,1
1117,1
1366,0
962,0
1426,1
135,0
1413,0
442,1
701,1
299,0
44,0
1195,1
1137,1
1431,1
957,1
1524,1
852,0
1520,1
901,1
33,1
1219,1
599,1
1462,1
390,1
1009,0
263,0
574,1
1314,1
102,1
853,1
2,0
568,1
1407,1
480,0
570,1
860,0
976,0
7,1
465,0
645,1
822,0
446,0
1210,1
627,0
459,0
704,0
600,0
870,1
1429,0
203,0
51,1
564,1
1454,1
851,0
724,0
395,1
304,0
491,1
1140,1
669,1
1438,0
1325,1
10,0
868,1
1528,1
1033,1
62,1
1475,1
534,1
931,0
139,0
546,1
409,0
156,0
110,0
495,1
8,1
775,0
463,0
1303,0
729,1
991,0
1114,1
37,1
1157,1
857,1
699,1
471,1
322,0
1383,0
154,0
1159,0
434,1
468,1
1446,0
1360,0
34,0
1047,0
909,1
1062,1
1288,0
649,1
1263,0
187,0
707,0
802,1
1380,1
105,0
709,1
644,0
492,1
1442,0
1179,1
466,1
1574,1
1259,1
1098,1
157,0
253,0
610,0
1323,1
703,0
1430,0
543,1
524,0
488,1
1512,1
1191,0
778,0
28,0
265,1
1124,0
1522,0
171,1
755,1
1304,0
1474,0
911,1
388,1
82,0
107,0
193,0
319,1
1335,1
1266,1
1247,0
227,0
231,1
1330,1
1262,0
1277,1
243,1
1068,1
293,1
1453,0
666,1
598,1
506,1
994,0
544,1
31,1
1183,0
423,1
188,0
1093,1
1230,1
839,0
1329,1
1264,1
1075,1
1282,1
514,1
625,0
1437,0
1003,1
282,0
1232,0
426,1
323,1
113,1
801,0
1300,1
920,0
1423,0
456,0
940,1
1549,1
286,1
271,1
1363,0
832,0
269,1
281,1
392,0
1391,0
1308,0
470,0
1267,1
796,0
1163,0
566,1
283,1
129,0
742,0
977,0
485,0
722,0
971,1
1346,0
946,1
682,0
1344,0
295,0
315,1
1095,0
275,1
369,1
1176,0
1212,1
623,1
916,0
73,0
792,1
58,0
795,0
331,1
1275,1
145,0
1494,1
751,0
1481,0
1393,0
541,1
1271,1
587,0
1083,1
54,1
550,1
749,1
86,1
1361,0
740,1
1355,0
1147,1
212,1
234,1
1089,1
741,0
1155,0
646,0
1045,1
613,0
1231,0
1221,1
636,0
406,1
1333,0
988,0
1208,1
1200,1
1558,0
1022,0
1466,1
482,0
1170,1
1562,0
53,0
305,1
1590,1
1172,1
907,1
1135,1
396,0
1121,1
1130,1
1078,0
1508,1
1202,1
955,0
849,0
1476,0
111,0
1504,1
986,1
1420,0
1371,1
1378,1
32,0
1097,0
108,1
1514,1
1197,1
126,0
883,0
69,1
1338,0
85,0
885,0
127,0
1531,0
379,1
915,1
1250,1
310,1
1357,1
250,1
917,1
1326,1
290,1
671,0
809,1
1585,1
191,1
1379,1
793,0
559,1
1364,1
1119,0
1143,1
1398,1
856,1
1290,0
521,0
1222,1
1309,0
980,1
556,1
1530,1
585,1
1548,0
23,0
584,1
528,1
1215,1
1473,0
881,1
899,0
103,0
448,1
1013,1
1386,0
943,1
894,1
261,0
230,1
182,0
1499,1
1236,1
1516,0
1321,1
1536,1
771,0
70,1
1523,0
128,1
84,1
725,0
1459,1
1533,0
1067,1
217,0
59,1
302,0
756,1
1337,0
1425,1
1576,1
1226,0
1432,1
763,0
50,0
651,0
799,1
414,0
661,0
718,0
1560,0
1433,1
166,0
1595,1
693,0
311,1
1079,1
1094,1
422,0
959,0
389,1
192,0
402,1
1150,1
1480,0
642,0
344,1
1122,1
1568,0
1285,0
439,0
1154,1
583,1
443,1
759,0
1161,1
984,0
997,1
1511,0
1211,0
687,0
1180,1
1216,1
527,1
125,0
1052,0
776,1
170,0
1519,0
1482,0
1296,0
83,0
1559,0
393,0
1301,1
826,1
1491,0
850,0
181,0
326,1
45,0
1132,1
208,0
418,1
747,0
79,0
789,0
582,0
950,1
47,0
1372,0
484,1
791,0
875,1
1174,1
683,0
924,0
1339,1
365,1
308,1
123,0
968,1
177,1
905,0
420,1
1086,1
733,0
900,0
728,0
774,1
210,1
236,1
1373,0
1177,1
375,1
657,1
872,0
1319,1
858,1
1583,0
964,1
292,1
1283,1
184,1
467,1
1478,0
954,1
63,0
648,1
163,0
831,1
132,0
555,0
248,1
1280,1
765,1
1306,0
813,0
825,0
237,1
1376,0
820,0
581,0
178,0
284,0
80,0
1235,0
1535,1
1586,1
982,1
1557,1
13,0
175,0
490,1
882,1
836,1
941,1
1012,0
794,1
926,1
611,0
1125,1
264,0
1106,1
77,1
1016,1
1389,0
89,0
896,1
888,1
1537,1
120,0
889,0
1109,1
1358,0
1113,1
134,1
517,0
814,1
1,0
1312,0
578,0
933,0
130,0
800,0
1158,1
81,0
1028,1
1302,1
318,1
727,0
878,1
1455,1
1057,0
1025,1
449,1
138,0
373,0
1019,0
487,1
235,1
815,0
520,1
726,1
247,0
91,1
667,1
1503,1
199,0
1194,1
280,1
516,1
614,1
1112,1
1489,1
592,0
787,1
612,1
146,0
1254,0
918,1
1261,0
1515,1
1521,0
1166,0
382,1
356,0
597,1
806,1
1479,0
368,0
615,0
0,0
717,0
1493,0
1445,1
336,1
548,1
1169,1
507,1
1036,1
1185,1
1517,1
1069,0
229,0
1384,0
87,0
580,0
1597,0
1409,1
172,1
1375,0
1456,1
816,1
1328,0
1566,1
1005,1
630,1
1039,1
100,1
690,0
1213,1
808,0
158,0
142,1
586,1
1084,1
1313,1
979,0
1101,1
975,0
274,0
1100,1
206,1
670,0
346,1
1279,1
1428,0
168,1
300,1
1374,0
401,1
462,0
9,0
386,1
912,1
352,0
594,0
1341,1
1167,1
469,0
500,1
589,1
1564,0
1572,0
291,0
1160,1
990,0
1217,1
475,0
347,1
1050,0
783,0
1066,1
1540,1
455,1
169,0
273,0
1435,1
1295,0
1359,1
1186,0
1307,0
1345,1
19,1
90,0
1581,0
56,0
239,1
1128,0
408,1
1457,0
504,1
923,1
1388,0
807,1
1063,1
457,0
405,1
947,1
1352,0
277,1
167,0
843,0
66,0
1071,0
1026,1
633,0
668,0
1133,1
1443,0
124,0
658,1
1115,1
67,0
341,1
213,0
1526,1
753,0
569,1
68,0
257,0
357,1
1490,1
1403,1
350,1
1007,1
1046,1
267,1
1105,0
818,0
903,1
681,1
454,0
675,0
713,0
49,0
1204,1
601,1
1243,0
432,1
353,0
1227,0
312,1
60,0
532,0
1255,0
198,1
716,0
173,1
437,1
1411,1
42,1
913,1
819,0
1241,0
1120,1
411,0
450,1
410,1
553,0
1417,1
1315,1
1118,1
288,1
1252,0
1214,1
1032,0
784,0
817,1
1527,1
797,1
930,0
1385,0
674,1
287,1
325,1
197,1
1596,1
137,0
595,0
563,1
452,1
702,1
1316,1
1477,1
151,0
891,0
109,0
17,0
538,1
673,0
829,1
1090,1
1464,0
1224,1
730,0
150,1
824,0
969,0
902,1
1592,1
445,1
590,0
1405,1
1144,0
225,1
1148,1
1087,1
333,0
104,0
1164,0
1552,1
1471,0
1593,1
1182,1
591,1
96,0
1281,1
1270,1
897,1
867,1
505,1
1041,1
97,0
1287,0
93,0
1131,0
438,1
195,0
634,0
1507,1
720,0
745,1
575,1
196,0
435,0
256,0
313,0
1406,1
1347,0
417,0
873,1
539,0
1584,1
621,0
1422,1
1570,1
525,0
1134,1
1096,1
1452,1
380,1
238,1
1418,0
928,0
679,0
57,0
1451,1
892,1
441,1
43,0
1486,0
329,0
884,1
714,0
260,0
1419,0
364,1
391,1
1074,0
1421,0
6,0
252,0
1483,0
162,1
460,1
74,0
1394,0
921,1
1416,0
1298,1
654,0
1049,1
691,0
827,0
1004,0
374,1
1072,1
805,1
1042,1
1402,1
461,0
1461,0
1578,1
715,1
948,1
1336,0
886,1
1368,1
557,0
821,1
966,1
798,1
1591,1
1392,0
478,0
772,0
215,0
828,1
536,0
1447,0
272,0
1334,0
518,1
996,1
992,1
719,0
1567,0
561,0
294,1
804,1
458,1
1171,1
1110,1
363,0
1534,1
732,0
869,1
39,0
767,0
919,1
523,0
511,1
481,1
1594,0
361,1
345,0
579,1
1006,1
251,1
1237,1
143,0
384,0
1414,0
306,0
1065,1
474,1
1500,0
723,0
596,1
1038,1
136,0
1111,1
848,0
999,1
665,0
1055,1
567,1
565,0
1014,1
1382,0
112,0
92,0
1196,1
190,0
622,0
433,0
533,1
936,1
735,0
547,1
780,1
360,0
987,0
508,1
1485,0
1340,1
1244,1
27,0
631,0
692,0
314,0
106,0
254,1
1248,1
95,1
328,1
1544,1
938,1
967,0
1573,1
1239,0
932,1
1260,0
46,0
647,0
289,0
5,0
22,0
1149,1
71,0
641,0
606,1
676,1
1551,0
1370,0
1440,1
618,0
549,1
1448,0
811,1
1156,1
1205,1
209,1
1190,1
415,0
131,0
1498,1
425,1
685,0
1193,0
1468,1
744,0
512,1
602,0
309,1
1367,1
1289,0
1506,1
316,0
995,1
1582,0
662,1
757,0
1088,1
554,0
562,0
1292,1
453,1
221,0
1091,1
383,1
1541,1
1168,1
4,0
960,1
1127,1
871,0
75,0
1002,1
1505,0
117,1
244,1
1024,1
934,0
1153,1
576,0
320,1
1550,0
1043,1
1228,1
1245,0
501,1
35,1
748,1
1404,1
1310,0
1104,1
296,0
1233,0
1256,0
118,1
245,1
1030,1
1575,1
1035,1
1327,1
1293,0
1000,1
1427,0
655,0
847,1
1146,1
605,1
617,1
531,0
1469,0
1460,1
1495,1
351,1
956,1
1265,1
1350,0
746,1
626,0
1318,1
337,0
1497,1
1381,0
937,0
407,1
1332,1
18,0
777,1
1223,1
754,1
1518,0
972,1
371,1
65,0
,classification
1473,0
419,0
454,0
1443,0
893,0
350,1
1577,1
1170,1
547,1
1399,1
1542,1
805,1
669,1
811,1
687,0
1536,1
1181,0
179,0
725,0
730,0
1353,0
884,1
644,0
757,0
1164,0
1079,1
1013,1
1321,1
1537,1
661,0
1117,1
967,0
1406,1
1435,1
1482,0
1429,0
705,0
59,1
1552,1
463,0
617,1
1279,1
606,1
110,0
1238,0
397,1
656,0
838,1
65,0
1349,0
620,0
1557,1
217,0
1422,1
145,0
1179,1
671,0
1291,1
654,0
681,1
1333,0
744,0
993,0
1534,1
1094,1
1589,0
766,0
131,0
1253,0
741,0
1210,1
40,0
187,0
1249,1
1516,0
756,1
246,0
477,1
290,1
1222,1
583,1
1267,1
1437,0
939,0
1500,0
832,0
1076,1
828,1
93,0
199,0
958,1
1256,0
456,0
489,1
381,1
552,1
147,0
1298,1
750,0
466,1
693,0
316,0
1042,1
74,0
1326,1
178,0
95,1
1208,1
780,1
349,1
790,1
203,0
633,0
937,0
871,0
538,1
68,0
930,0
1081,1
55,0
326,1
1201,1
1073,1
974,1
968,1
283,1
1494,1
138,0
1237,1
940,1
575,1
818,0
1156,1
651,0
862,0
1531,0
1593,1
355,1
167,0
96,0
504,1
970,1
808,0
125,0
13,0
1005,1
267,1
1283,1
902,1
682,0
166,0
1292,1
487,1
29,1
289,0
692,0
259,1
769,0
228,1
1366,0
797,1
1511,0
212,1
468,1
1358,0
1401,0
948,1
408,1
1587,1
1299,0
1,0
731,0
185,0
112,0
1413,0
105,0
874,1
580,0
936,1
250,1
108,1
1461,0
546,1
1028,1
1359,1
966,1
288,1
1515,1
54,1
309,1
969,0
736,0
1188,0
666,1
851,0
1271,1
1056,1
691,0
568,1
1138,0
475,0
127,0
1344,0
5,0
899,0
67,0
505,1
910,1
260,0
1248,1
133,1
738,0
1113,1
605,1
837,1
1085,0
1193,0
1061,1
952,1
1404,1
1180,1
1572,0
877,1
1486,0
754,1
347,1
336,1
1226,0
962,0
264,0
1178,0
589,1
1562,0
984,0
796,0
1320,0
998,1
333,0
92,0
234,1
1378,1
1216,1
631,0
821,1
237,1
860,0
1114,1
225,1
944,1
1324,1
719,0
437,1
963,1
903,1
509,1
447,0
961,0
1021,1
1040,0
1559,0
1296,0
219,0
420,1
645,1
743,0
226,1
1050,0
528,1
992,1
1023,1
6,0
1367,1
1020,1
1506,1
648,1
119,1
1585,1
1361,0
793,0
543,1
949,1
1276,0
231,1
1340,1
75,0
418,1
1260,0
409,0
602,0
1209,1
1354,0
1214,1
1479,0
521,0
1195,1
840,1
83,0
823,0
1317,1
371,1
1447,0
421,1
807,1
341,1
567,1
931,0
1131,0
1504,1
1048,1
672,0
1427,0
1278,1
322,0
473,0
956,1
1491,0
422,0
1124,0
1356,0
864,0
462,0
375,1
537,1
1368,1
653,1
334,1
253,0
981,0
1025,1
312,1
1034,1
1544,1
186,0
1011,1
52,1
551,1
460,1
945,1
835,0
1397,0
47,0
220,1
663,1
1092,1
909,1
269,1
1433,1
1171,1
629,0
400,0
34,0
1451,1
623,1
1251,0
1165,0
1563,0
1578,1
802,1
1501,0
1517,1
953,1
1458,0
614,1
144,1
394,0
1569,1
628,1
88,0
1465,0
1062,1
15,0
1302,1
1502,0
1547,0
346,1
1245,0
1492,0
527,1
416,1
928,0
1316,1
10,0
18,0
1095,0
274,0
33,1
1575,1
1149,1
50,0
1043,1
76,0
388,1
689,0
752,0
128,1
311,1
1590,1
201,0
102,1
1350,0
469,0
180,0
536,0
1022,0
252,0
261,0
964,1
673,0
791,0
158,0
1394,0
1123,1
1306,0
1051,0
1110,1
224,0
1221,1
1063,1
604,1
591,1
310,1
229,0
129,0
1029,1
897,1
798,1
1172,1
1411,1
833,0
1462,1
221,0
1187,1
773,1
923,1
430,1
1334,0
1017,1
301,1
1532,1
713,0
954,1
164,0
282,0
209,1
1089,1
69,1
1162,1
1535,1
799,1
2,0
77,1
319,1
339,1
1294,1
353,0
1476,0
1328,0
886,1
594,0
1490,1
1395,1
779,0
1060,1
114,0
498,1
630,1
1144,0
1409,1
916,0
483,0
233,0
465,0
541,1
1564,0
240,0
888,1
876,0
734,0
1420,0
846,0
1033,1
1176,0
526,0
1512,1
1161,1
865,0
72,0
1157,1
399,0
643,0
739,0
1286,1
222,0
97,0
566,1
238,1
1037,0
215,0
1105,0
806,1
788,1
1583,0
678,0
932,1
48,0
428,0
904,1
593,0
1103,1
287,1
31,1
79,0
41,0
523,0
1523,0
677,0
49,0
356,0
854,1
1496,0
1434,1
51,1
745,1
1293,0
335,1
529,0
113,1
625,0
1054,1
1084,1
1529,1
281,1
995,1
1346,0
1129,1
817,1
482,0
655,0
1166,0
161,0
1204,1
1463,1
103,0
479,1
1107,1
424,0
1241,0
1421,0
382,1
1430,0
1215,1
172,1
278,1
824,0
390,1
733,0
306,0
1003,1
1190,1
1481,0
768,1
39,0
728,0
143,0
276,1
819,0
1485,0
1392,0
1573,1
908,1
1315,1
190,0
880,0
1327,1
160,0
826,1
308,1
786,0
879,0
698,0
634,0
8,1
1154,1
1374,0
890,0
1255,0
90,0
609,1
1438,0
990,0
1472,1
1445,1
1112,1
839,0
801,0
1386,0
427,1
1335,1
26,0
417,0
603,1
863,0
1446,0
1474,0
700,1
249,1
1108,0
277,1
491,1
1147,1
608,1
1246,0
30,0
1297,1
247,0
695,1
449,1
62,1
950,1
751,0
142,1
1460,1
389,1
100,1
1541,1
248,1
1270,1
12,0
810,0
1168,1
919,1
960,1
1560,0
577,0
174,0
943,1
373,0
