,classification
229,0
685,0
1272,0
894,1
1266,1
2,0
1010,1
1191,0
1594,0
580,0
1129,1
1539,0
600,0
891,0
1125,1
1224,1
1184,0
453,1
261,0
1088,1
116,1
909,1
912,1
1189,0
34,0
715,1
300,1
217,0
605,1
1444,1
172,1
1234,1
590,0
882,1
696,1
1463,1
1487,0
834,0
119,1
1304,0
1557,1
1394,0
1331,0
1209,1
941,1
765,1
542,0
737,1
1199,1
1318,1
589,1
546,1
659,0
29,1
1146,1
398,1
919,1
1251,0
576,0
716,0
1398,1
1379,1
125,0
1048,1
1200,1
26,0
22,0
1183,0
526,0
1042,1
458,1
435,0
602,0
295,0
966,1
1093,1
444,1
1353,0
222,0
269,1
329,0
992,1
844,1
7,1
1520,1
1560,0
721,0
445,1
870,1
1207,0
1003,1
1090,1
577,0
1176,0
368,0
1403,1
569,1
332,1
849,0
840,1
56,0
852,0
803,1
1341,1
1360,0
417,0
505,1
284,0
1414,0
1443,0
1245,0
55,0
704,0
1569,1
956,1
1219,1
989,1
676,1
622,0
1058,1
1298,1
711,0
170,0
1564,0
279,1
1527,1
854,1
986,1
707,0
1525,0
1326,1
741,0
1517,1
935,1
863,0
1426,1
67,0
1168,1
470,0
860,0
263,0
733,0
1303,0
1202,1
817,1
1249,1
563,1
1263,0
282,0
865,0
1078,0
303,0
1223,1
426,1
242,1
220,1
625,0
1151,1
1148,1
988,0
21,0
974,1
101,1
1460,1
1592,1
1016,1
393,0
883,0
369,1
174,0
1181,0
98,0
341,1
1349,0
518,1
409,0
338,1
756,1
1130,1
1429,0
299,0
177,1
1583,0
985,1
48,0
152,0
1580,1
308,1
1216,1
640,0
1194,1
1007,1
1205,1
818,0
363,0
746,1
1028,1
945,1
1534,1
794,1
257,0
1236,1
933,0
1545,1
162,1
1213,1
903,1
438,1
1473,0
1083,1
1406,1
936,1
946,1
1193,0
858,1
1305,0
1361,0
372,1
207,0
253,0
1039,1
1573,1
618,0
1362,1
150,1
1169,1
668,0
5,0
1489,1
423,1
212,1
839,0
1239,0
214,1
693,0
1195,1
31,1
146,0
165,0
402,1
991,0
846,0
1329,1
266,0
446,0
623,1
535,1
819,0
582,0
971,1
50,0
1389,0
628,1
273,0
1392,0
1110,1
552,1
801,0
822,0
949,1
1156,1
1365,0
513,1
262,0
621,0
1091,1
769,0
360,0
1112,1
573,0
319,1
115,1
1568,0
462,0
1147,1
,classification
1064,1
896,1
1297,1
1205,1
831,1
1588,1
66,0
1307,0
688,0
658,1
1564,0
1388,0
313,0
524,0
1150,1
1278,1
168,1
1308,0
397,1
1382,0
1225,0
1447,0
1494,1
1557,1
1178,0
1354,0
426,1
122,0
1046,1
933,0
1060,1
145,0
207,0
779,0
1513,1
605,1
295,0
1252,0
1266,1
1125,1
1161,1
1315,1
610,0
949,1
232,1
1122,1
657,1
1294,1
722,0
1104,1
1534,1
1136,1
814,1
1502,0
297,0
229,0
311,1
1049,1
918,1
689,0
969,0
971,1
904,1
1031,1
543,1
248,1
446,0
75,0
185,0
317,1
1170,1
1355,0
461,0
36,1
1085,0
685,0
1033,1
1211,0
541,1
687,0
712,0
48,0
1166,0
677,0
217,0
192,0
912,1
1554,1
1482,0
193,0
921,1
335,1
764,1
1272,0
574,1
1386,0
7,1
1263,0
531,0
401,1
330,1
211,1
1019,0
1096,1
1364,1
1437,0
819,0
1091,1
709,1
79,0
693,0
1573,1
1498,1
1224,1
223,1
154,0
1419,0
1398,1
998,1
116,1
64,0
1592,1
1465,0
466,1
1127,1
826,1
970,1
4,0
965,1
1562,0
1385,0
1508,1
787,1
1213,1
1393,0
1176,0
855,1
517,0
59,1
1256,0
534,1
661,0
1432,1
1521,0
431,0
573,0
197,1
1271,1
485,0
1012,0
471,1
161,0
1310,0
1044,1
444,1
662,1
1193,0
128,1
1519,0
387,1
423,1
909,1
35,1
638,1
150,1
162,1
458,1
587,0
827,0
247,0
742,0
436,1
1353,0
874,1
1356,0
1039,1
511,1
620,0
103,0
1499,1
481,1
71,0
85,0
601,1
920,0
110,0
394,0
1062,1
623,1
1077,0
140,0
296,0
1000,1
1106,1
860,0
460,1
478,0
11,0
1158,1
545,0
24,1
1099,0
763,0
225,1
1334,0
1212,1
1418,0
299,0
177,1
56,0
398,1
1034,1
732,0
1005,1
1478,0
1135,1
87,0
1485,0
880,0
271,1
1007,1
708,1
1407,1
1324,1
1391,0
402,1
158,0
1076,1
886,1
628,1
78,0
1390,1
979,0
350,1
1323,1
32,0
1274,1
1069,0
1221,1
203,0
952,1
694,0
1387,0
1424,1
882,1
1164,0
549,1
410,1
108,1
1,0
729,1
1486,0
459,0
1298,1
405,1
788,1
208,0
565,0
393,0
443,1
1430,0
1507,1
798,1
561,0
1389,0
305,1
650,0
985,1
558,1
1583,0
1550,0
1054,1
597,1
200,1
1083,1
745,1
73,0
,classification
358,1
1020,1
538,1
525,0
843,0
168,1
93,0
302,0
512,1
1551,0
1048,1
647,0
1330,1
819,0
943,1
217,0
1238,0
1200,1
1593,1
788,1
1212,1
1286,1
77,1
1591,1
1025,1
1232,0
503,1
961,0
1152,0
115,1
1309,0
1028,1
242,1
731,0
1006,1
729,1
35,1
418,1
210,1
399,0
282,0
447,0
1045,1
1394,0
116,1
933,0
894,1
1579,0
1529,1
404,0
968,1
414,0
361,1
1000,1
350,1
1422,1
1159,0
16,1
962,0
678,0
655,0
23,0
436,1
1318,1
3,1
916,0
1457,0
872,0
1487,0
363,0
479,1
1016,1
58,0
1242,1
487,1
397,1
761,0
335,1
389,1
957,1
1207,0
392,0
1197,1
119,1
960,1
752,0
1323,1
1013,1
1417,1
1036,1
225,1
236,1
1326,1
1446,0
749,1
813,0
1334,0
1149,1
976,0
1578,1
718,0
1187,1
657,1
775,0
1100,1
271,1
419,0
1428,0
360,0
1423,0
1532,1
223,1
1390,1
370,0
297,0
714,0
1436,0
1526,1
662,1
1332,1
816,1
1303,0
48,0
748,1
1211,0
892,1
1104,1
89,0
247,0
49,0
1311,1
673,0
412,0
628,1
273,0
1473,0
716,0
1206,1
1092,1
401,1
768,1
411,0
1129,1
507,1
366,1
1459,1
1121,1
937,0
364,1
208,0
650,0
615,0
1082,1
659,0
1509,0
600,0
1328,0
523,0
913,1
593,0
1272,0
1297,1
179,0
172,1
1073,1
648,1
513,1
936,1
4,0
288,1
564,1
1102,1
459,0
1518,0
28,0
1445,1
1596,1
1315,1
1047,0
519,0
177,1
476,0
704,0
1458,0
977,0
8,1
1215,1
1442,0
859,1
1026,1
424,0
1573,1
1110,1
1060,1
1540,1
703,0
1403,1
1276,0
1489,1
252,0
583,1
713,0
497,0
202,0
420,1
552,1
1124,0
984,0
426,1
259,1
499,1
25,0
1480,0
1545,1
327,0
688,0
1224,1
342,1
679,0
1343,1
1508,1
1089,1
603,1
855,1
338,1
1236,1
1086,1
1112,1
932,1
312,1
423,1
711,0
1429,0
383,1
728,0
1556,0
356,0
1251,0
1040,0
1543,1
1034,1
482,0
831,1
877,1
104,0
22,0
1263,0
1415,0
1492,0
183,0
1192,1
141,0
102,1
1057,0
516,1
719,0
1588,1
245,1
1577,1
879,0
125,0
1077,0
998,1
876,0
1201,1
456,0
541,1
1521,0
531,0
827,0
313,0
1115,1
448,1
1379,1
1243,0
1549,1
1361,0
,0
0,0
1,0
2,0
3,1
4,0
5,0
6,0
7,1
8,0
9,0
10,0
11,1
12,1
13,1
14,0
15,1
16,0
17,1
18,1
19,1
20,0
21,0
22,1
23,1
24,0
25,1
26,1
27,0
28,1
29,0
30,0
31,0
32,0
33,0
34,0
35,1
36,0
37,0
38,1
39,1
40,0
41,0
42,1
43,0
44,0
45,0
46,1
47,0
48,1
49,0
50,1
51,1
52,1
53,0
54,1
55,1
56,0
57,1
58,0
59,1
60,0
61,0
62,1
63,0
64,1
65,1
66,1
67,0
68,0
69,0
70,1
71,1
72,1
73,1
74,1
75,1
76,0
77,1
78,0
79,1
80,0
81,1
82,1
83,1
84,1
85,1
86,0
87,1
88,1
89,1
90,1
91,1
92,0
93,1
94,0
95,0
96,0
97,1
98,1
99,0
100,0
101,0
102,1
103,1
104,1
105,0
106,1
107,0
108,1
109,1
110,0
111,0
112,0
113,0
114,0
115,0
116,1
117,0
118,1
119,1
120,0
121,1
122,0
123,0
124,1
125,1
126,0
127,1
128,1
129,0
130,0
131,1
132,0
133,1
134,0
135,1
136,1
137,0
138,1
139,1
140,0
141,1
142,1
143,1
144,1
145,1
146,1
147,0
148,1
149,0
150,0
151,0
152,1
153,0
154,0
155,0
156,1
157,0
158,1
159,1
160,0
161,1
162,1
163,1
164,0
165,1
166,1
167,0
168,1
169,1
170,1
171,1
172,1
173,0
174,0
175,1
176,0
177,0
178,0
179,0
180,1
181,1
182,1
183,0
184,1
185,0
186,0
187,0
188,0
189,1
190,0
191,0
192,0
193,1
194,0
195,0
196,1
197,1
198,0
199,1
200,0
201,1
202,0
203,1
204,1
205,1
206,1
207,0
208,1
209,1
210,0
211,1
212,1
213,1
214,1
215,1
216,1
217,0
218,0
219,1
220,0
221,1
222,0
223,0
224,1
225,0
226,1
227,1
228,0
229,0
230,1
231,0
232,1
233,0
234,1
235,1
236,1
237,1
238,0
239,1
240,1
241,0
242,1
243,1
244,1
245,1
246,0
247,0
,0
0,-1.075064295693699
1,-1.075064295693699
2,0.930176924306408
3,-1.075064295693699
4,0.930176924306408
5,0.930176924306408
6,-1.075064295693699
7,0.930176924306408
8,0.930176924306408
9,0.930176924306408
10,0.930176924306408
11,0.930176924306408
12,-1.075064295693699
13,0.930176924306408
14,-1.075064295693699
15,0.930176924306408
16,-1.075064295693699
17,0.930176924306408
18,-1.075064295693699
19,0.930176924306408
20,0.930176924306408
21,0.930176924306408
22,0.930176924306408
23,0.930176924306408
24,0.930176924306408
25,-1.075064295693699
26,0.930176924306408
27,-1.075064295693699
28,0.930176924306408
29,0.930176924306408
30,-1.075064295693699
31,-1.075064295693699
32,0.930176924306408
33,0.930176924306408
34,0.930176924306408
35,0.930176924306408
36,0.930176924306408
37,0.930176924306408
38,0.930176924306408
39,-1.075064295693699
40,-1.075064295693699
41,-1.075064295693699
42,0.930176924306408
43,-1.075064295693699
44,0.930176924306408
45,0.930176924306408
46,-1.075064295693699
47,-1.075064295693699
48,-1.075064295693699
49,0.930176924306408
50,0.930176924306408
51,0.930176924306408
52,0.930176924306408
53,-1.075064295693699
54,0.930176924306408
55,0.930176924306408
56,-1.075064295693699
57,0.930176924306408
58,0.930176924306408
59,-1.075064295693699
60,0.930176924306408
61,0.930176924306408
62,-1.075064295693699
63,0.930176924306408
64,0.930176924306408
65,0.930176924306408
66,-1.075064295693699
67,0.930176924306408
68,-1.075064295693699
69,-1.075064295693699
70,-1.075064295693699
71,-1.075064295693699
72,-1.075064295693699
73,0.930176924306408
74,-1.075064295693699
75,-1.075064295693699
76,-1.075064295693699
77,-1.075064295693699
78,0.930176924306408
79,0.930176924306408
80,-1.075064295693699
81,-1.075064295693699
82,-1.075064295693699
83,-1.075064295693699
84,-1.075064295693699
85,0.930176924306408
86,-1.075064295693699
87,0.930176924306408
88,0.930176924306408
89,0.930176924306408
90,0.930176924306408
91,-1.075064295693699
92,-1.075064295693699
93,0.930176924306408
94,-1.075064295693699
95,-1.075064295693699
96,-1.075064295693699
97,-1.075064295693699
98,0.930176924306408
99,0.930176924306408
100,-1.075064295693699
101,0.930176924306408
102,-1.075064295693699
103,-1.075064295693699
104,-1.075064295693699
105,-1.075064295693699
106,0.930176924306408
107,-1.075064295693699
108,-1.075064295693699
109,0.930176924306408
110,0.930176924306408
111,0.930176924306408
112,0.930176924306408
113,-1.075064295693699
114,-1.075064295693699
115,0.930176924306408
116,0.930176924306408
117,0.930176924306408
118,0.930176924306408
119,0.930176924306408
120,-1.075064295693699
121,-1.075064295693699
122,0.930176924306408
123,0.930176924306408
124,0.930176924306408
125,-1.075064295693699
126,-1.075064295693699
127,0.930176924306408
128,0.930176924306408
129,0.930176924306408
130,-1.075064295693699
131,-1.075064295693699
132,0.930176924306408
133,0.930176924306408
134,-1.075064295693699
135,0.930176924306408
136,0.930176924306408
137,0.930176924306408
138,0.930176924306408
139,-1.075064295693699
140,0.930176924306408
141,-1.075064295693699
142,0.930176924306408
143,-1.075064295693699
144,0.930176924306408
145,-1.075064295693699
146,0.930176924306408
147,-1.075064295693699
148,0.930176924306408
149,-1.075064295693699
150,0.930176924306408
151,-1.075064295693699
152,0.930176924306408
153,-1.075064295693699
154,-1.075064295693699
155,0.930176924306408
156,0.930176924306408
157,-1.075064295693699
158,-1.075064295693699
159,-1.075064295693699
160,0.930176924306408
161,0.930176924306408
162,-1.075064295693699
163,0.930176924306408
164,0.930176924306408
165,-1.075064295693699
166,-1.075064295693699
167,0.930176924306408
168,0.930176924306408
169,0.930176924306408
170,0.930176924306408
171,0.930176924306408
172,-1.075064295693699
173,-1.075064295693699
174,-1.075064295693699
175,-1.075064295693699
176,0.930176924306408
177,0.930176924306408
178,-1.075064295693699
179,0.930176924306408
180,-1.075064295693699
181,0.930176924306408
182,-1.075064295693699
183,0.930176924306408
184,-1.075064295693699
185,-1.075064295693699
186,0.930176924306408
187,-1.075064295693699
188,-1.075064295693699
189,-1.075064295693699
190,-1.075064295693699
191,-1.075064295693699
192,-1.075064295693699
193,0.930176924306408
194,-1.075064295693699
195,-1.075064295693699
196,0.930176924306408
197,0.930176924306408
198,0.930176924306408
199,0.930176924306408
200,-1.075064295693699
201,0.930176924306408
202,0.930176924306408
203,-1.075064295693699
204,0.930176924306408
205,0.930176924306408
206,-1.075064295693699
207,0.930176924306408
208,0.930176924306408
209,0.930176924306408
210,0.930176924306408
211,-1.075064295693699
212,0.930176924306408
213,0.930176924306408
214,0.930176924306408
215,-1.075064295693699
216,-1.075064295693699
217,-1.075064295693699
218,0.930176924306408
219,0.930176924306408
220,0.930176924306408
221,-1.075064295693699
222,0.930176924306408
223,-1.075064295693699
224,0.930176924306408
225,-1.075064295693699
226,-1.075064295693699
227,-1.075064295693699
228,0.930176924306408
229,-1.075064295693699
230,-1.075064295693699
231,0.930176924306408
232,-1.075064295693699
233,0.930176924306408
234,-1.075064295693699
235,-1.075064295693699
236,-1.075064295693699
237,-1.075064295693699
238,0.930176924306408
239,0.930176924306408
240,0.930176924306408
241,0.930176924306408
242,-1.075064295693699
243,0.930176924306408
244,0.930176924306408
245,0.930176924306408
246,0.930176924306408
247,-1.075064295693699
248,0.930176924306408
249,0.930176924306408
250,0.930176924306408
251,-1.075064295693699
252,-1.075064295693699
253,-1.075064295693699
254,0.930176924306408
255,0.930176924306408
256,0.930176924306408
257,0.930176924306408
258,-1.075064295693699
259,0.930176924306408
260,-1.075064295693699
261,-1.075064295693699
262,-1.075064295693699
263,-1.075064295693699
264,-1.075064295693699
265,-1.075064295693699
266,0.930176924306408
267,-1.075064295693699
268,0.930176924306408
269,-1.075064295693699
270,-1.075064295693699
271,0.930176924306408
272,-1.075064295693699
273,0.930176924306408
274,0.930176924306408
275,0.930176924306408
276,0.930176924306408
,0
0,0.930176924306408
1,0.930176924306408
2,0.930176924306408
3,-1.075064295693699
4,0.930176924306408
5,0.930176924306408
6,-1.075064295693699
7,0.930176924306408
8,-1.075064295693699
9,0.930176924306408
10,-1.075064295693699
11,0.930176924306408
12,-1.075064295693699
13,0.930176924306408
14,-1.075064295693699
15,0.930176924306408
16,0.930176924306408
17,0.930176924306408
18,0.930176924306408
19,-1.075064295693699
20,-1.075064295693699
21,-1.075064295693699
22,-1.075064295693699
23,-1.075064295693699
24,-1.075064295693699
25,0.930176924306408
26,0.930176924306408
27,-1.075064295693699
28,0.930176924306408
29,-1.075064295693699
30,0.930176924306408
31,0.930176924306408
32,-1.075064295693699
33,0.930176924306408
34,0.930176924306408
35,0.930176924306408
36,0.930176924306408
37,0.930176924306408
38,-1.075064295693699
39,-1.075064295693699
40,0.930176924306408
41,0.930176924306408
42,0.930176924306408
43,0.930176924306408
44,-1.075064295693699
45,0.930176924306408
46,0.930176924306408
47,-1.075064295693699
48,-1.075064295693699
49,0.930176924306408
50,0.930176924306408
51,-1.075064295693699
52,-1.075064295693699
53,-1.075064295693699
54,-1.075064295693699
55,0.930176924306408
56,0.930176924306408
57,-1.075064295693699
58,0.930176924306408
59,-1.075064295693699
60,-1.075064295693699
61,0.930176924306408
62,0.930176924306408
63,0.930176924306408
64,-1.075064295693699
65,-1.075064295693699
66,0.930176924306408
67,0.930176924306408
68,-1.075064295693699
69,0.930176924306408
70,-1.075064295693699
71,-1.075064295693699
72,-1.075064295693699
73,0.930176924306408
74,-1.075064295693699
75,0.930176924306408
76,-1.075064295693699
77,-1.075064295693699
78,-1.075064295693699
79,0.930176924306408
80,-1.075064295693699
81,0.930176924306408
82,-1.075064295693699
83,-1.075064295693699
84,-1.075064295693699
85,-1.075064295693699
86,-1.075064295693699
87,0.930176924306408
88,0.930176924306408
89,-1.075064295693699
90,0.930176924306408
91,0.930176924306408
92,0.930176924306408
93,-1.075064295693699
94,0.930176924306408
95,0.930176924306408
96,-1.075064295693699
97,0.930176924306408
98,0.930176924306408
99,-1.075064295693699
100,-1.075064295693699
101,0.930176924306408
102,0.930176924306408
103,-1.075064295693699
104,0.930176924306408
105,-1.075064295693699
106,-1.075064295693699
107,0.930176924306408
108,0.930176924306408
109,0.930176924306408
110,0.930176924306408
111,0.930176924306408
112,-1.075064295693699
113,0.930176924306408
114,0.930176924306408
115,0.930176924306408
116,-1.075064295693699
117,0.930176924306408
118,-1.075064295693699
119,-1.075064295693699
120,0.930176924306408
121,0.930176924306408
122,0.930176924306408
123,-1.075064295693699
124,0.930176924306408
125,0.930176924306408
126,-1.075064295693699
127,0.930176924306408
128,0.930176924306408
129,0.930176924306408
130,-1.075064295693699
131,-1.075064295693699
132,-1.075064295693699
133,0.930176924306408
134,0.930176924306408
135,-1.075064295693699
136,0.930176924306408
137,0.930176924306408
138,-1.075064295693699
139,-1.075064295693699
140,0.930176924306408
141,0.930176924306408
142,-1.075064295693699
143,0.930176924306408
144,0.930176924306408
145,-1.075064295693699
146,-1.075064295693699
147,-1.075064295693699
148,0.930176924306408
149,0.930176924306408
150,0.930176924306408
151,0.930176924306408
152,-1.075064295693699
153,-1.075064295693699
154,0.930176924306408
155,0.930176924306408
156,-1.075064295693699
157,0.930176924306408
158,0.930176924306408
159,-1.075064295693699
160,0.930176924306408
161,0.930176924306408
162,-1.075064295693699
163,0.930176924306408
164,0.930176924306408
165,0.930176924306408
166,-1.075064295693699
167,-1.075064295693699
168,0.930176924306408
169,0.930176924306408
170,-1.075064295693699
171,-1.075064295693699
172,-1.075064295693699
173,0.930176924306408
174,-1.075064295693699
175,-1.075064295693699
176,0.930176924306408
177,0.930176924306408
178,-1.075064295693699
179,-1.075064295693699
180,-1.075064295693699
181,-1.075064295693699
182,0.930176924306408
183,-1.075064295693699
184,0.930176924306408
185,0.930176924306408
186,-1.075064295693699
187,0.930176924306408
188,-1.075064295693699
189,-1.075064295693699
190,0.930176924306408
191,-1.075064295693699
192,-1.075064295693699
193,-1.075064295693699
194,0.930176924306408
195,0.930176924306408
196,-1.075064295693699
197,0.930176924306408
198,0.930176924306408
199,0.930176924306408
200,-1.075064295693699
201,0.930176924306408
202,-1.075064295693699
203,0.930176924306408
204,0.930176924306408
205,-1.075064295693699
206,-1.075064295693699
207,0.930176924306408
208,-1.075064295693699
209,-1.075064295693699
210,0.930176924306408
211,-1.075064295693699
212,-1.075064295693699
213,-1.075064295693699
214,-1.075064295693699
215,0.930176924306408
216,0.930176924306408
217,0.930176924306408
218,-1.075064295693699
219,0.930176924306408
220,0.930176924306408
221,-1.075064295693699
222,0.930176924306408
223,0.930176924306408
224,-1.075064295693699
225,0.930176924306408
226,0.930176924306408
227,-1.075064295693699
228,-1.075064295693699
229,0.930176924306408
230,0.930176924306408
231,0.930176924306408
232,-1.075064295693699
233,0.930176924306408
234,0.930176924306408
235,-1.075064295693699
236,-1.075064295693699
237,0.930176924306408
238,-1.075064295693699
239,0.930176924306408
240,0.930176924306408
241,-1.075064295693699
242,0.930176924306408
243,0.930176924306408
244,-1.075064295693699
245,0.930176924306408
246,-1.075064295693699
247,-1.075064295693699
248,0.930176924306408
249,0.930176924306408
250,0.930176924306408
251,0.930176924306408
252,-1.075064295693699
253,0.930176924306408
254,0.930176924306408
255,-1.075064295693699
256,0.930176924306408
257,-1.075064295693699
258,0.930176924306408
259,-1.075064295693699
260,-1.075064295693699
261,-1.075064295693699
262,-1.075064295693699
263,0.930176924306408
264,-1.075064295693699
265,-1.075064295693699
266,0.930176924306408
267,0.930176924306408
268,0.930176924306408
269,-1.075064295693699
270,0.930176924306408
271,-1.075064295693699
272,-1.075064295693699
273,-1.075064295693699
274,0.930176924306408
275,-1.075064295693699
276,0.930176924306408
,0
0,0.930176924306408
1,0.930176924306408
2,0.930176924306408
3,-1.075064295693699
4,0.930176924306408
5,0.930176924306408
6,0.930176924306408
7,-1.075064295693699
8,-1.075064295693699
9,0.930176924306408
10,0.930176924306408
11,0.930176924306408
12,0.930176924306408
13,0.930176924306408
14,0.930176924306408
15,-1.075064295693699
16,0.930176924306408
17,-1.075064295693699
18,0.930176924306408
19,-1.075064295693699
20,-1.075064295693699
21,-1.075064295693699
22,0.930176924306408
23,0.930176924306408
24,-1.075064295693699
25,0.930176924306408
26,-1.075064295693699
27,-1.075064295693699
28,0.930176924306408
29,-1.075064295693699
30,-1.075064295693699
31,0.930176924306408
32,0.930176924306408
33,-1.075064295693699
34,0.930176924306408
35,0.930176924306408
36,-1.075064295693699
37,-1.075064295693699
38,-1.075064295693699
39,0.930176924306408
40,0.930176924306408
41,-1.075064295693699
42,0.930176924306408
43,0.930176924306408
44,0.930176924306408
45,-1.075064295693699
46,-1.075064295693699
47,-1.075064295693699
48,-1.075064295693699
49,-1.075064295693699
50,0.930176924306408
51,0.930176924306408
52,-1.075064295693699
53,0.930176924306408
54,0.930176924306408
55,-1.075064295693699
56,0.930176924306408
57,-1.075064295693699
58,0.930176924306408
59,0.930176924306408
60,0.930176924306408
61,-1.075064295693699
62,0.930176924306408
63,0.930176924306408
64,-1.075064295693699
65,-1.075064295693699
66,0.930176924306408
67,0.930176924306408
68,-1.075064295693699
69,0.930176924306408
70,0.930176924306408
71,0.930176924306408
72,-1.075064295693699
73,-1.075064295693699
74,0.930176924306408
75,-1.075064295693699
76,-1.075064295693699
77,0.930176924306408
78,0.930176924306408
79,0.930176924306408
80,0.930176924306408
81,0.930176924306408
82,-1.075064295693699
83,-1.075064295693699
84,-1.075064295693699
85,0.930176924306408
86,0.930176924306408
87,0.930176924306408
88,0.930176924306408
89,-1.075064295693699
90,0.930176924306408
91,-1.075064295693699
92,-1.075064295693699
93,0.930176924306408
94,-1.075064295693699
95,-1.075064295693699
96,-1.075064295693699
97,0.930176924306408
98,-1.075064295693699
99,-1.075064295693699
100,0.930176924306408
101,-1.075064295693699
102,-1.075064295693699
103,-1.075064295693699
104,0.930176924306408
105,0.930176924306408
106,0.930176924306408
107,-1.075064295693699
108,-1.075064295693699
109,-1.075064295693699
110,-1.075064295693699
111,0.930176924306408
112,-1.075064295693699
113,0.930176924306408
114,-1.075064295693699
115,-1.075064295693699
116,-1.075064295693699
117,0.930176924306408
118,-1.075064295693699
119,0.930176924306408
120,0.930176924306408
121,-1.075064295693699
122,-1.075064295693699
123,0.930176924306408
124,0.930176924306408
125,-1.075064295693699
126,0.930176924306408
127,-1.075064295693699
128,0.930176924306408
129,0.930176924306408
130,-1.075064295693699
131,0.930176924306408
132,0.930176924306408
133,0.930176924306408
134,-1.075064295693699
135,-1.075064295693699
136,0.930176924306408
137,0.930176924306408
138,-1.075064295693699
139,-1.075064295693699
140,-1.075064295693699
141,0.930176924306408
142,0.930176924306408
143,0.930176924306408
144,0.930176924306408
145,0.930176924306408
146,-1.075064295693699
147,-1.075064295693699
148,0.930176924306408
149,0.930176924306408
150,0.930176924306408
151,0.930176924306408
152,-1.075064295693699
153,0.930176924306408
154,0.930176924306408
155,-1.075064295693699
156,-1.075064295693699
157,0.930176924306408
158,0.930176924306408
159,-1.075064295693699
160,0.930176924306408
161,-1.075064295693699
162,0.930176924306408
163,0.930176924306408
164,0.930176924306408
165,0.930176924306408
166,0.930176924306408
167,-1.075064295693699
168,-1.075064295693699
169,-1.075064295693699
170,-1.075064295693699
171,-1.075064295693699
172,0.930176924306408
173,-1.075064295693699
174,0.930176924306408
175,-1.075064295693699
176,-1.075064295693699
177,-1.075064295693699
178,0.930176924306408
179,-1.075064295693699
180,-1.075064295693699
181,0.930176924306408
182,0.930176924306408
183,0.930176924306408
184,-1.075064295693699
185,0.930176924306408
186,0.930176924306408
187,-1.075064295693699
188,0.930176924306408
189,0.930176924306408
190,0.930176924306408
191,0.930176924306408
192,0.930176924306408
193,0.930176924306408
194,0.930176924306408
195,-1.075064295693699
196,0.930176924306408
197,-1.075064295693699
198,0.930176924306408
199,-1.075064295693699
200,0.930176924306408
201,-1.075064295693699
202,-1.075064295693699
203,-1.075064295693699
204,-1.075064295693699
205,-1.075064295693699
206,-1.075064295693699
207,-1.075064295693699
208,0.930176924306408
209,0.930176924306408
210,-1.075064295693699
211,0.930176924306408
212,0.930176924306408
213,-1.075064295693699
214,0.930176924306408
215,-1.075064295693699
216,0.930176924306408
217,-1.075064295693699
218,0.930176924306408
219,0.930176924306408
220,0.930176924306408
