,classification
508,1
963,1
1208,1
1265,1
25,0
973,0
1344,0
1039,1
1177,1
583,1
765,1
1033,1
1108,0
1240,0
1547,0
1469,0
592,0
781,0
719,0
1137,1
1156,1
1010,1
1311,1
439,0
1298,1
1413,0
691,0
995,1
1245,0
569,1
1336,0
571,1
65,0
768,1
112,0
556,1
983,1
260,0
528,1
1282,1
273,0
1579,0
525,0
1526,1
1393,0
1338,0
1535,1
647,0
407,1
387,1
1297,1
1097,0
769,0
530,1
48,0
570,1
1537,1
1272,0
805,1
1482,0
785,0
1325,1
1317,1
623,1
1130,1
382,1
1391,0
839,0
943,1
61,0
814,1
1451,1
377,1
868,1
638,1
722,0
1060,1
980,1
311,1
85,0
675,0
1041,1
1230,1
1386,0
119,1
1070,1
103,0
139,0
1513,1
585,1
479,1
844,1
1034,1
613,0
1458,0
778,0
1084,1
1591,1
634,0
136,0
74,0
110,0
884,1
280,1
987,0
1551,0
1461,0
1241,0
427,1
487,1
610,0
1460,1
1031,1
1508,1
1539,0
882,1
1473,0
215,0
145,0
150,1
187,0
676,1
1542,1
1246,0
1546,0
460,1
750,0
1567,0
349,1
916,0
650,0
558,1
264,0
1076,1
1007,1
683,0
709,1
697,1
1109,1
640,0
732,0
171,1
1352,0
1121,1
852,0
262,0
708,1
299,0
532,0
1024,1
28,0
229,0
402,1
457,0
419,0
256,0
1078,0
1396,0
809,1
1495,1
866,1
825,0
1227,0
1389,0
1124,0
931,0
1032,0
383,1
221,0
1425,1
436,1
738,0
516,1
761,0
830,0
1146,1
101,1
433,0
503,1
185,0
641,0
762,1
483,0
259,1
263,0
1112,1
146,0
1215,1
35,1
23,0
1226,0
438,1
817,1
1318,1
1324,1
128,1
909,1
965,1
542,0
1263,0
89,0
333,0
644,0
1315,1
275,1
182,0
1259,1
979,0
741,0
1500,0
815,0
470,0
766,0
426,1
197,1
319,1
803,1
1392,0
972,1
1427,0
1347,0
1470,0
141,0
1573,1
287,1
140,0
1431,1
1100,1
60,0
11,0
942,1
1191,0
472,1
456,0
220,1
582,0
334,1
162,1
663,1
1254,0
1375,0
1323,1
590,0
1462,1
1503,1
1110,1
1514,1
1199,1
1531,0
417,0
1059,1
1421,0
1438,0
1101,1
393,0
900,0
200,1
950,1
388,1
401,1
946,1
1012,0
257,0
1362,1
746,1
879,0
1381,0
653,1
546,1
207,0
394,0
1174,1
307,1
883,0
1252,0
632,1
418,1
1429,0
1257,1
1441,1
292,1
1361,0
116,1
891,0
1264,1
1569,1
693,0
238,1
969,0
1096,1
990,0
929,1
819,0
327,0
1485,0
1523,0
372,1
673,0
178,0
1229,0
269,1
130,0
1047,0
897,1
1327,1
742,0
794,1
1221,1
773,1
577,0
745,1
1050,0
782,0
908,1
1588,1
1216,1
1512,1
737,1
1219,1
1198,1
212,1
1423,0
601,1
873,1
559,1
1149,1
344,1
1067,1
1183,0
4,0
161,0
597,1
1400,0
107,0
1285,0
1037,0
1016,1
227,0
358,1
813,0
1432,1
1103,1
1545,1
981,0
1417,1
1322,0
735,0
618,0
261,0
1522,0
414,0
895,1
1267,1
681,1
977,0
231,1
1420,0
218,0
376,1
322,0
609,1
478,0
594,0
936,1
531,0
135,0
385,1
1044,1
1478,0
1211,0
1549,1
1238,0
1250,1
31,1
1222,1
1164,0
1144,0
34,0
1162,1
117,1
617,1
1366,0
421,1
1160,1
217,0
1179,1
752,0
1419,0
1064,1
1424,1
93,0
5,0
643,0
1053,1
548,1
537,1
1490,1
1314,1
1559,0
1242,1
827,0
323,1
362,0
125,0
657,1
1331,0
184,1
66,0
960,1
964,1
6,0
1414,0
213,0
1415,0
1499,1
704,0
176,0
1384,0
1453,0
471,1
1062,1
1045,1
475,0
430,1
1008,1
318,1
907,1
635,0
828,1
1189,0
44,0
1532,1
902,1
481,1
429,1
549,1
947,1
790,1
196,0
498,1
186,0
1455,1
1107,1
1356,0
183,0
1087,1
1268,1
1290,0
1271,1
551,1
631,0
838,1
50,0
1279,1
248,1
296,0
1388,0
854,1
72,0
497,0
1042,1
77,1
1363,0
59,1
748,1
1188,0
1448,0
914,1
1207,0
1232,0
1150,1
645,1
1182,1
266,0
265,1
958,1
1251,0
843,0
901,1
687,0
499,1
870,1
245,1
357,1
517,0
1536,1
1442,0
1025,1
366,1
1450,1
1404,1
1048,1
251,1
405,1
1342,1
1576,1
1258,1
877,1
253,0
1337,0
1213,1
71,0
665,0
859,1
320,1
254,1
1115,1
1540,1
1524,1
984,0
726,1
232,1
1095,0
1274,1
648,1
282,0
699,1
1330,1
1566,1
58,0
98,0
1525,0
398,1
633,0
1194,1
1206,1
1479,0
302,0
1002,1
1437,0
725,0
364,1
431,0
1402,1
102,1
513,1
46,0
1233,0
230,1
410,1
824,0
1212,1
1519,0
496,1
1359,1
685,0
927,0
994,0
1380,1
1484,0
1168,1
1562,0
599,1
1021,1
912,1
783,0
1291,1
1105,0
208,0
727,0
1581,0
654,0
1001,1
871,0
847,1
1529,1
564,1
1192,1
1284,0
1538,0
1073,1
486,0
1006,1
881,1
68,0
62,1
203,0
598,1
913,1
706,0
619,0
104,0
519,0
840,1
756,1
605,1
787,1
935,1
1368,1
434,1
1202,1
1253,0
689,0
1310,0
356,0
954,1
612,1
1583,0
111,0
392,0
1571,1
371,1
944,1
1517,1
75,0
284,0
271,1
534,1
321,0
90,0
662,1
308,1
459,0
209,1
489,1
526,0
1350,0
406,1
423,1
1403,1
1161,1
1102,1
300,1
1122,1
70,1
1552,1
660,1
541,1
157,0
1275,1
1029,1
1068,1
970,1
733,0
1329,1
1444,1
861,1
3,1
214,1
351,1
1557,1
461,0
1563,0
1308,0
113,1
959,0
818,0
1365,0
469,0
1247,0
386,1
851,0
711,0
671,0
411,0
1369,0
277,1
1565,1
971,1
894,1
1093,1
1262,0
659,0
210,1
1346,0
1027,0
153,0
1171,1
1593,1
9,0
975,0
78,0
579,1
677,0
1163,0
435,0
165,0
822,0
368,0
370,0
747,0
718,0
1303,0
1394,0
1498,1
408,1
464,1
237,1
1561,0
1405,1
1406,1
506,1
545,0
76,0
155,0
678,0
156,0
1382,0
367,0
177,1
1385,0
99,1
40,0
890,0
1572,0
520,1
1185,1
1334,0
968,1
514,1
615,0
84,1
924,0
270,1
158,0
416,1
1187,1
1046,1
1153,1
1088,1
1348,0
1013,1
39,0
1376,0
223,1
173,1
1003,1
1411,1
1564,0
0,0
1082,1
1239,0
1541,1
1487,0
1465,0
1426,1
1203,0
355,1
775,0
892,1
974,1
789,0
29,1
1075,1
898,1
533,1
404,0
288,1
1494,1
1333,0
658,1
1273,0
1533,0
1555,1
1597,0
195,0
1357,1
236,1
664,0
1069,0
1543,1
1140,1
27,0
565,0
792,1
63,0
425,1
474,1
1456,1
736,0
928,0
1065,1
791,0
335,1
603,1
862,0
757,0
1459,1
67,0
80,0
1463,1
1217,1
1301,1
192,0
1218,1
966,1
593,0
403,1
242,1
1145,1
869,1
707,0
753,0
37,1
1170,1
361,1
1166,0
485,0
49,0
1452,1
233,0
962,0
12,0
667,1
1530,1
1507,1
1058,1
740,1
1020,1
330,1
625,0
1005,1
1152,0
887,1
477,1
297,0
816,1
561,0
175,0
845,0
1360,0
1471,0
1560,0
1125,1
373,0
234,1
172,1
717,0
235,1
985,1
444,1
1433,1
1167,1
454,0
857,1
96,0
1596,1
1210,1
1,0
986,1
540,0
7,1
1293,0
124,0
903,1
1304,0
1026,1
575,1
1371,1
1309,0
951,1
326,1
1116,1
360,0
100,1
133,1
225,1
529,0
796,0
1506,1
1004,0
1030,1
342,1
1387,0
572,0
53,0
1416,0
535,1
905,0
523,0
1159,0
630,1
893,0
397,1
1248,1
285,0
1080,1
703,0
1225,0
1158,1
1147,1
620,0
8,1
241,1
770,1
1509,0
788,1
1193,0
69,1
1277,1
739,0
1090,1
919,1
1133,1
921,1
313,0
343,1
759,0
252,0
1085,0
211,1
462,0
56,0
674,1
247,0
445,1
1176,0
992,1
784,0
826,1
1313,1
1439,1
1234,1
698,0
204,1
1326,1
399,0
1292,1
774,1
1151,1
543,1
202,0
1009,0
810,0
336,1
1428,0
1086,1
174,0
1440,1
1014,1
2,0
1395,1
1055,1
482,0
1056,1
1410,1
290,1
20,1
428,0
1497,1
329,0
1196,1
941,1
1468,1
760,0
337,0
1181,0
1390,1
800,0
694,0
940,1
1582,0
831,1
1401,0
1281,1
679,0
1518,0
1548,0
424,0
114,0
1061,1
1335,1
604,1
864,0
642,0
1142,1
918,1
1399,1
97,0
729,1
10,0
624,0
560,0
596,1
348,1
841,0
55,0
504,1
384,0
616,0
1127,1
629,0
1595,1
858,1
303,0
1204,1
473,0
168,1
488,1
1397,0
82,0
310,1
1457,0
1237,1
1504,1
1256,0
696,1
793,0
842,1
21,0
73,0
1306,0
920,0
880,0
512,1
1353,0
621,0
1129,1
961,0
1418,0
490,1
32,0
715,1
511,1
538,1
1286,1
856,1
228,1
952,1
446,0
1139,1
1040,0
1209,1
586,1
389,1
1349,0
896,1
1141,1
749,1
536,0
443,1
807,1
608,1
105,0
956,1
380,1
874,1
702,1
1527,1
350,1
848,0
,classification
218,0
868,1
1407,1
1266,1
1536,1
548,1
950,1
1486,0
958,1
976,0
1341,1
743,0
1566,1
305,1
1083,1
273,0
371,1
337,0
76,0
974,1
1279,1
256,0
1443,0
326,1
318,1
1378,1
360,0
364,1
1101,1
1483,0
698,0
728,0
757,0
1529,1
778,0
1421,0
1591,1
322,0
1418,0
241,1
352,0
886,1
953,1
351,1
545,0
386,1
1280,1
1357,1
792,1
1166,0
403,1
1136,1
862,0
1160,1
1438,0
77,1
1305,0
284,0
979,0
1178,0
865,0
1397,0
1140,1
207,0
303,0
873,1
1156,1
26,0
489,1
37,1
696,1
329,0
72,0
832,0
830,0
421,1
1538,0
1294,1
280,1
1429,0
497,0
436,1
1585,1
942,1
1565,1
1431,1
787,1
1070,1
242,1
803,1
523,0
332,1
1001,1
607,1
918,1
985,1
290,1
1144,0
648,1
209,1
73,0
799,1
707,0
338,1
1360,0
794,1
1047,0
1537,1
796,0
1454,1
623,1
704,0
493,1
877,1
673,0
1472,1
1568,0
1153,1
715,1
1251,0
1386,0
719,0
166,0
1201,1
1176,0
1072,1
439,0
277,1
1327,1
1206,1
78,0
1252,0
1209,1
531,0
417,0
265,1
943,1
949,1
4,0
1008,1
1571,1
315,1
606,1
1172,1
1223,1
739,0
622,0
248,1
626,0
1130,1
1499,1
1595,1
221,0
153,0
1379,1
136,0
1314,1
571,1
477,1
1162,1
75,0
964,1
514,1
1182,1
1587,1
1404,1
1211,0
1169,1
849,0
1342,1
236,1
1598,1
525,0
1125,1
681,1
1426,1
48,0
1465,0
967,0
1189,0
316,0
1343,1
1198,1
570,1
592,0
625,0
1559,0
1522,0
878,1
541,1
869,1
883,0
471,1
350,1
1484,0
1005,1
1148,1
295,0
879,0
158,0
1066,1
1092,1
702,1
1248,1
16,1
1237,1
220,1
392,0
2,0
737,1
433,0
800,0
409,0
1247,0
121,1
1351,1
805,1
1567,0
975,0
810,0
1376,0
627,0
1016,1
1150,1
1440,1
110,0
104,0
271,1
995,1
1548,0
508,1
758,0
746,1
744,0
841,0
63,0
1473,0
840,1
749,1
1197,1
952,1
854,1
1173,1
1149,1
490,1
1516,0
224,0
1560,0
1368,1
642,0
250,1
1100,1
304,0
1442,0
688,0
1218,1
108,1
175,0
1308,0
966,1
454,0
431,0
24,1
1046,1
97,0
1359,1
102,1
319,1
1594,0
138,0
751,0
1168,1
922,1
112,0
505,1
296,0
196,0
470,0
264,0
21,0
1457,0
1032,0
128,1
1273,0
616,0
643,0
621,0
1161,1
808,0
906,0
530,1
141,0
793,0
270,1
603,1
760,0
631,0
312,1
469,0
1588,1
1185,1
657,1
343,1
416,1
779,0
373,0
384,0
503,1
1416,0
1408,1
1219,1
292,1
1352,0
398,1
1455,1
1159,0
733,0
1415,0
472,1
1337,0
1468,1
538,1
239,1
1346,0
427,1
399,0
41,0
157,0
1380,1
973,0
914,1
380,1
1054,1
1040,0
161,0
382,1
1077,0
1039,1
694,0
155,0
1332,1
1029,1
406,1
1324,1
476,0
956,1
1561,0
1395,1
542,0
1544,1
888,1
783,0
197,1
798,1
1000,1
846,0
1058,1
1490,1
1550,0
180,0
668,0
479,1
870,1
35,1
1423,0
114,0
11,0
633,0
1061,1
1037,0
1036,1
818,0
927,0
784,0
1526,1
1362,1
656,0
753,0
726,1
900,0
1524,1
1056,1
379,1
752,0
215,0
1304,0
890,0
1024,1
984,0
1245,0
1034,1
1255,0
1597,0
1170,1
510,0
638,1
1562,0
1318,1
146,0
901,1
1187,1
780,1
662,1
1310,0
1573,1
200,1
1363,0
194,0
708,1
80,0
669,1
850,0
1213,1
453,1
644,0
331,1
653,1
227,0
1532,1
429,1
989,1
909,1
1229,0
578,0
1373,0
831,1
611,0
524,0
1205,1
887,1
1284,0
1200,1
1147,1
213,0
228,1
301,1
1512,1
904,1
866,1
89,0
1577,1
1301,1
1339,1
32,0
640,0
977,0
1329,1
1135,1
1369,0
1195,1
1447,0
590,0
60,0
419,0
1151,1
1099,0
1554,1
253,0
1470,0
828,1
1035,1
1222,1
1309,0
1139,1
232,1
679,0
1383,0
1384,0
826,1
341,1
1441,1
861,1
1068,1
851,0
876,0
574,1
855,1
546,1
82,0
1221,1
1575,1
473,0
551,1
1340,1
1128,0
212,1
1265,1
859,1
748,1
998,1
782,0
852,0
348,1
176,0
1020,1
1084,1
160,0
903,1
1356,0
156,0
511,1
895,1
376,1
1113,1
867,1
1419,0
658,1
863,0
420,1
435,0
448,1
1345,1
422,0
159,1
1450,1
387,1
1507,1
195,0
1215,1
1425,1
686,0
533,1
93,0
64,0
569,1
266,0
1224,1
485,0
1414,0
1422,1
1311,1
1540,1
165,0
965,1
405,1
1272,0
456,0
1076,1
1579,0
1556,0
1180,1
297,0
1303,0
298,0
727,0
1290,0
119,1
933,0
311,1
1436,0
287,1
961,0
1539,0
576,0
214,1
1479,0
601,1
1129,1
1212,1
1452,1
1317,1
935,1
675,0
362,0
858,1
1461,0
1390,1
579,1
1365,0
1115,1
770,1
994,0
1514,1
775,0
23,0
928,0
1031,1
809,1
699,1
1523,0
941,1
674,1
788,1
945,1
182,0
572,0
8,1
635,0
124,0
1106,1
957,1
1527,1
650,0
1021,1
1313,1
755,1
919,1
880,0
732,0
1445,1
801,0
356,0
1325,1
1107,1
498,1
1448,0
113,1
1013,1
235,1
1078,0
1090,1
931,0
671,0
1520,1
1553,0
1350,0
1349,0
756,1
1480,0
1569,1
762,1
741,0
1471,0
1385,0
678,0
693,0
1267,1
612,1
1546,0
763,0
1328,0
1432,1
30,0
179,0
1519,0
1104,1
549,1
615,0
916,0
478,0
187,0
853,1
1449,1
552,1
740,1
7,1
1177,1
255,0
495,1
921,1
1014,1
309,1
983,1
260,0
547,1
920,0
1576,1
140,0
1143,1
430,1
460,1
336,1
563,1
230,1
133,1
245,1
1007,1
765,1
321,0
1593,1
1394,0
1004,0
564,1
1391,0
991,0
1335,1
1403,1
1355,0
1096,1
1204,1
135,0
344,1
1446,0
1307,0
1048,1
562,0
31,1
307,1
377,1
1041,1
445,1
1283,1
237,1
367,0
1388,0
85,0
252,0
446,0
1250,1
823,0
1264,1
1552,1
192,0
1396,0
269,1
742,0
59,1
971,1
613,0
838,1
1500,0
251,1
1097,0
149,1
90,0
1338,0
1326,1
361,1
864,0
1534,1
299,0
618,0
558,1
359,1
816,1
1517,1
122,0
34,0
1371,1
517,0
874,1
1163,0
1530,1
1045,1
577,0
518,1
820,0
231,1
913,1
1009,0
1481,0
857,1
936,1
1277,1
444,1
262,0
1006,1
1086,1
561,0
1075,1
586,1
521,0
540,0
884,1
1582,0
79,0
1504,1
682,0
825,0
687,0
1413,0
1366,0
249,1
1225,0
1193,0
0,0
1281,1
593,0
412,0
1563,0
1044,1
1232,0
1427,0
1067,1
1392,0
193,0
1103,1
1531,0
1410,1
438,1
259,1
1062,1
40,0
1023,1
641,0
408,1
1141,1
848,0
1239,0
1501,0
1282,1
65,0
1275,1
1420,0
394,0
289,0
162,1
769,0
1402,1
716,0
1254,0
346,1
717,0
660,1
860,0
908,1
1236,1
670,0
283,1
125,0
1557,1
891,0
602,0
516,1
677,0
173,1
1302,1
655,0
619,0
1109,1
1243,0
1498,1
834,0
1220,1
174,0
1230,1
978,1
96,0
1060,1
1381,0
1208,1
881,1
411,0
565,0
1216,1
1028,1
587,0
1353,0
1064,1
98,0
118,1
306,0
1122,1
216,0
596,1
1375,0
1503,1
1485,0
1233,0
365,1
797,1
84,1
1459,1
1382,0
951,1
370,0
1406,1
847,1
1190,1
1451,1
1033,1
594,0
691,0
1354,0
1142,1
130,0
894,1
1511,0
893,0
819,0
1257,1
585,1
314,0
1026,1
279,1
263,0
145,0
1463,1
202,0
1138,0
924,0
1146,1
843,0
1315,1
1494,1
61,0
1010,1
1259,1
629,0
100,1
1085,0
1509,0
946,1
993,0
907,1
1249,1
452,1
736,0
617,1
599,1
1489,1
721,0
929,1
1030,1
335,1
313,0
434,1
6,0
1405,1
1027,0
1158,1
1049,1
103,0
1506,1
898,1
1584,1
1549,1
766,0
1525,0
1194,1
661,0
947,1
1336,0
428,0
1183,0
177,1
22,0
1,0
520,1
254,1
363,0
632,1
773,1
423,1
44,0
645,1
1492,0
1246,0
1155,0
1174,1
992,1
1364,1
229,0
414,0
1453,0
1137,1
734,0
882,1
1199,1
676,1
519,0
1258,1
789,0
36,1
1240,0
856,1
589,1
1430,0
573,0
483,0
905,0
366,1
246,0
54,1
598,1
1278,1
1286,1
170,0
