,classification
246,0
1562,0
426,1
1221,1
704,0
29,1
721,0
1494,1
952,1
445,1
592,0
1479,0
960,1
1278,1
1251,0
389,1
123,0
446,0
1473,0
1340,1
74,0
1077,0
709,1
1303,0
858,1
849,0
464,1
1298,1
152,0
571,1
856,1
545,0
1208,1
128,1
36,1
1433,1
1256,0
435,0
1512,1
500,1
625,0
1090,1
671,0
250,1
172,1
1510,1
441,1
1201,1
797,1
779,0
1226,0
810,0
1001,1
1152,0
1356,0
146,0
1549,1
436,1
410,1
1213,1
744,0
90,0
357,1
1206,1
560,0
1205,1
751,0
305,1
367,0
640,0
803,1
1539,0
336,1
1156,1
229,0
298,0
846,0
496,1
1236,1
1069,0
1317,1
270,1
642,0
355,1
175,0
811,1
1461,0
1181,0
742,0
657,1
456,0
1447,0
1330,1
488,1
1234,1
419,0
1297,1
962,0
1554,1
388,1
434,1
623,1
439,0
269,1
22,0
1355,0
273,0
418,1
1432,1
1364,1
745,1
984,0
1489,1
308,1
1516,0
1190,1
1095,0
832,0
562,0
1102,1
1204,1
165,0
1248,1
399,0
68,0
714,0
1034,1
1078,0
674,1
283,1
1022,0
641,0
1207,0
475,0
1483,0
740,1
115,1
662,1
1595,1
1500,0
763,0
867,1
1162,1
1267,1
950,1
1140,1
581,0
1160,1
411,0
489,1
1536,1
1598,1
611,0
1352,0
940,1
514,1
929,1
841,0
285,0
0,0
220,1
486,0
293,1
1224,1
809,1
679,0
1490,1
579,1
905,0
866,1
1405,1
1368,1
356,0
1470,0
814,1
541,1
881,1
573,0
764,1
166,0
533,1
433,0
957,1
1323,1
1335,1
1525,0
1139,1
1040,0
1031,1
210,1
702,1
981,0
178,0
1191,0
1183,0
110,0
1042,1
177,1
575,1
1530,1
286,1
939,0
947,1
661,0
34,0
75,0
213,0
887,1
1308,0
1460,1
212,1
112,0
469,0
218,0
422,0
1414,0
1230,1
1407,1
1117,1
314,0
613,0
487,1
932,1
403,1
1439,1
1045,1
1591,1
1106,1
157,0
624,0
,classification
1225,0
508,1
245,1
149,1
278,1
1588,1
113,1
1340,1
1216,1
214,1
122,0
603,1
752,0
745,1
929,1
1138,0
529,0
829,1
1101,1
977,0
749,1
668,0
514,1
559,1
617,1
53,0
1516,0
1514,1
1242,1
518,1
1527,1
815,0
664,0
564,1
70,1
782,0
1205,1
56,0
1021,1
1200,1
1398,1
1445,1
987,0
822,0
384,0
657,1
538,1
1379,1
1513,1
1024,1
185,0
894,1
967,0
1344,0
1375,0
895,1
459,0
1171,1
476,0
1229,0
511,1
1468,1
975,0
792,1
816,1
1259,1
116,1
11,0
242,1
1507,1
883,0
254,1
1353,0
167,0
371,1
4,0
334,1
1146,1
1265,1
526,0
263,0
908,1
1480,0
186,0
1395,1
796,0
104,0
1495,1
1273,0
1548,0
687,0
827,0
1105,0
148,1
215,0
343,1
1226,0
1465,0
1214,1
162,1
725,0
333,0
1085,0
1534,1
905,0
1031,1
533,1
251,1
1410,1
231,1
1149,1
409,0
1383,0
1524,1
479,1
1418,0
626,0
1354,0
1461,0
1423,0
22,0
570,1
1497,1
1234,1
757,0
318,1
965,1
618,0
569,1
1164,0
21,0
1220,1
505,1
179,0
307,1
673,0
756,1
1403,1
1177,1
1464,0
590,0
124,0
734,0
1590,1
714,0
1302,1
1189,0
348,1
98,0
1508,1
933,0
846,0
473,0
1110,1
315,1
1172,1
351,1
808,0
111,0
882,1
951,1
1001,1
1056,1
1526,1
694,0
453,1
785,0
288,1
444,1
1512,1
986,1
1583,0
129,0
768,1
223,1
1253,0
76,0
927,0
735,0
964,1
1075,1
702,1
1113,1
800,0
1199,1
1033,1
141,0
678,0
1453,0
269,1
1498,1
1147,1
1339,1
1564,0
1268,1
237,1
541,1
1569,1
969,0
146,0
1430,0
46,0
656,0
317,1
466,1
1192,1
182,0
1396,0
941,1
632,1
845,0
255,0
5,0
519,0
380,1
279,1
1054,1
1159,0
1028,1
461,0
218,0
1412,1
1378,1
177,1
766,0
641,0
523,0
1460,1
760,0
1201,1
1041,1
759,0
602,0
1151,1
709,1
847,1
207,0
1598,1
68,0
686,0
61,0
931,0
1292,1
1037,0
746,1
1346,0
781,0
946,1
1407,1
991,0
1188,0
287,1
1559,0
331,1
512,1
445,1
775,0
830,0
1413,0
323,1
835,0
919,1
12,0
783,0
1124,0
764,1
751,0
173,1
1330,1
1213,1
1386,0
773,1
758,0
1494,1
295,0
681,1
1115,1
,classification
184,1
1202,1
841,0
935,1
454,0
542,0
685,0
172,1
780,1
507,1
1534,1
1340,1
994,0
155,0
229,0
1014,1
182,0
1178,0
674,1
1528,1
71,0
1133,1
308,1
1262,0
1422,1
810,0
123,0
1430,0
1537,1
569,1
427,1
217,0
1141,1
824,0
1509,0
873,1
967,0
602,0
667,1
876,0
986,1
1279,1
641,0
916,0
436,1
251,1
701,1
1148,1
607,1
1151,1
849,0
968,1
456,0
1259,1
1559,0
1458,0
565,0
1454,1
1531,0
1363,0
1204,1
961,0
806,1
1354,0
890,0
1344,0
621,0
1104,1
461,0
335,1
1516,0
35,1
1223,1
359,1
632,1
583,1
1305,0
434,1
949,1
62,1
452,1
356,0
124,0
112,0
1382,0
1097,0
846,0
1278,1
878,1
1323,1
190,0
1203,0
543,1
490,1
1520,1
1002,1
180,0
24,1
1472,1
41,0
474,1
154,0
1072,1
1050,0
721,0
52,1
477,1
1597,0
1580,1
1463,1
966,1
840,1
964,1
207,0
1107,1
976,0
1006,1
689,0
761,0
343,1
337,0
1301,1
536,0
735,0
948,1
1048,1
103,0
1320,0
608,1
1046,1
813,0
884,1
688,0
625,0
1376,0
233,0
1425,1
453,1
225,1
64,0
830,0
1227,0
1550,0
713,0
303,0
854,1
1492,0
1533,0
597,1
844,1
312,1
1028,1
1013,1
3,1
969,0
1156,1
1341,1
504,1
1167,1
1285,0
1515,1
1222,1
812,0
882,1
1391,0
586,1
314,0
482,0
1170,1
306,0
161,0
364,1
1236,1
301,1
9,0
498,1
897,1
1538,0
1226,0
718,0
1152,0
738,0
633,0
1171,1
1121,1
1088,1
1263,0
102,1
1147,1
894,1
900,0
1267,1
1012,0
429,1
843,0
1360,0
1499,1
581,0
1416,0
236,1
302,0
719,0
149,1
1092,1
822,0
1510,1
634,0
655,0
1543,1
59,1
598,1
146,0
1368,1
1484,0
16,1
1212,1
648,1
458,1
1035,1
1153,1
1317,1
223,1
1037,0
351,1
1335,1
1055,1
991,0
298,0
1258,1
1581,0
1525,0
1234,1
165,0
208,0
376,1
4,0
247,0
1598,1
1518,0
535,1
831,1
1005,1
521,0
1469,0
1240,0
1504,1
757,0
214,1
479,1
1365,0
516,1
768,1
104,0
929,1
527,1
574,1
85,0
604,1
292,1
746,1
1184,0
1452,1
1307,0
1166,0
975,0
611,0
408,1
518,1
1500,0
587,0
1162,1
1383,0
1410,1
1445,1
363,0
128,1
1277,1
,0
0,1
1,0
2,1
3,0
4,0
5,0
6,1
7,0
8,0
9,1
10,0
11,0
12,1
13,0
14,0
15,0
16,1
17,1
18,1
19,1
20,0
21,1
22,1
23,1
24,1
25,0
26,1
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,1
35,1
36,0
37,1
38,0
39,1
40,0
41,1
42,1
43,0
44,1
45,1
46,0
47,0
48,0
49,1
50,0
51,1
52,1
53,0
54,0
55,0
56,0
57,0
58,1
59,1
60,1
61,1
62,0
63,0
64,1
65,1
66,1
67,0
68,0
69,1
70,0
71,1
72,1
73,0
74,1
75,1
76,0
77,1
78,0
79,1
80,0
81,1
82,0
83,0
84,1
85,1
86,1
87,0
88,0
89,1
90,1
91,1
92,1
93,0
94,1
95,0
96,0
97,1
98,0
99,1
100,1
101,1
102,0
103,0
104,1
105,1
106,0
107,0
108,1
109,1
110,1
111,0
112,1
113,1
114,1
115,0
116,0
117,0
118,1
119,1
120,0
121,1
122,0
123,1
124,1
125,0
126,1
127,0
128,0
129,1
130,1
131,1
132,1
133,1
134,0
135,1
136,1
137,1
138,0
139,0
140,1
141,1
142,1
143,0
144,1
145,0
146,1
147,1
148,0
149,1
150,0
151,0
152,1
153,1
154,1
155,1
156,0
157,1
158,1
159,0
160,1
161,0
162,1
163,1
164,1
165,1
166,1
167,0
168,1
169,0
170,0
171,1
172,0
173,0
174,1
175,1
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,1
184,0
185,1
186,0
187,0
188,0
189,1
190,1
191,1
192,0
193,0
194,1
195,1
196,1
197,1
198,1
199,0
200,0
201,0
202,0
203,0
204,0
205,1
206,0
207,1
208,1
209,1
210,1
211,0
212,1
213,1
214,0
215,0
216,0
217,1
218,0
219,0
220,1
221,0
222,0
223,0
224,1
225,1
226,1
227,1
228,0
229,1
230,1
231,1
232,0
233,1
234,1
235,0
236,0
237,1
238,1
239,0
240,1
241,1
242,1
243,1
244,0
245,1
246,1
247,0
,0
0,-1.075064295693699
1,0.930176924306408
2,-1.075064295693699
3,-1.075064295693699
4,0.930176924306408
5,0.930176924306408
6,0.930176924306408
7,-1.075064295693699
8,0.930176924306408
9,0.930176924306408
10,-1.075064295693699
11,-1.075064295693699
12,0.930176924306408
13,-1.075064295693699
14,-1.075064295693699
15,-1.075064295693699
16,0.930176924306408
17,-1.075064295693699
18,-1.075064295693699
19,-1.075064295693699
20,0.930176924306408
21,0.930176924306408
22,-1.075064295693699
23,0.930176924306408
24,-1.075064295693699
25,-1.075064295693699
26,-1.075064295693699
27,-1.075064295693699
28,-1.075064295693699
29,0.930176924306408
30,0.930176924306408
31,0.930176924306408
32,-1.075064295693699
33,0.930176924306408
34,-1.075064295693699
35,-1.075064295693699
36,-1.075064295693699
37,0.930176924306408
38,0.930176924306408
39,0.930176924306408
40,0.930176924306408
41,0.930176924306408
42,-1.075064295693699
43,0.930176924306408
44,0.930176924306408
45,0.930176924306408
46,-1.075064295693699
47,-1.075064295693699
48,0.930176924306408
49,0.930176924306408
50,-1.075064295693699
51,-1.075064295693699
52,-1.075064295693699
53,0.930176924306408
54,-1.075064295693699
55,0.930176924306408
56,0.930176924306408
57,-1.075064295693699
58,-1.075064295693699
59,-1.075064295693699
60,0.930176924306408
61,-1.075064295693699
62,0.930176924306408
63,-1.075064295693699
64,-1.075064295693699
65,-1.075064295693699
66,-1.075064295693699
67,0.930176924306408
68,-1.075064295693699
69,-1.075064295693699
70,-1.075064295693699
71,-1.075064295693699
72,-1.075064295693699
73,0.930176924306408
74,0.930176924306408
75,0.930176924306408
76,0.930176924306408
77,0.930176924306408
78,-1.075064295693699
79,0.930176924306408
80,0.930176924306408
81,0.930176924306408
82,0.930176924306408
83,0.930176924306408
84,-1.075064295693699
85,0.930176924306408
86,-1.075064295693699
87,-1.075064295693699
88,-1.075064295693699
89,0.930176924306408
90,0.930176924306408
91,-1.075064295693699
92,-1.075064295693699
93,-1.075064295693699
94,-1.075064295693699
95,0.930176924306408
96,0.930176924306408
97,-1.075064295693699
98,0.930176924306408
99,-1.075064295693699
100,-1.075064295693699
101,-1.075064295693699
102,0.930176924306408
103,-1.075064295693699
104,-1.075064295693699
105,0.930176924306408
106,-1.075064295693699
107,0.930176924306408
108,-1.075064295693699
109,0.930176924306408
110,0.930176924306408
111,-1.075064295693699
112,0.930176924306408
113,0.930176924306408
114,0.930176924306408
115,-1.075064295693699
116,0.930176924306408
117,0.930176924306408
118,0.930176924306408
119,-1.075064295693699
120,0.930176924306408
121,-1.075064295693699
122,0.930176924306408
123,0.930176924306408
124,-1.075064295693699
125,0.930176924306408
126,0.930176924306408
127,-1.075064295693699
128,0.930176924306408
129,-1.075064295693699
130,-1.075064295693699
131,-1.075064295693699
132,0.930176924306408
133,0.930176924306408
134,0.930176924306408
135,-1.075064295693699
136,0.930176924306408
137,-1.075064295693699
138,-1.075064295693699
139,-1.075064295693699
140,-1.075064295693699
141,-1.075064295693699
142,-1.075064295693699
143,-1.075064295693699
144,-1.075064295693699
145,0.930176924306408
146,0.930176924306408
147,-1.075064295693699
148,-1.075064295693699
149,0.930176924306408
150,0.930176924306408
151,0.930176924306408
152,0.930176924306408
153,0.930176924306408
154,0.930176924306408
155,0.930176924306408
156,0.930176924306408
157,-1.075064295693699
158,0.930176924306408
159,0.930176924306408
160,0.930176924306408
161,0.930176924306408
162,0.930176924306408
163,-1.075064295693699
164,0.930176924306408
165,0.930176924306408
166,-1.075064295693699
167,-1.075064295693699
168,-1.075064295693699
169,-1.075064295693699
170,0.930176924306408
171,0.930176924306408
172,-1.075064295693699
173,0.930176924306408
174,0.930176924306408
175,-1.075064295693699
176,-1.075064295693699
177,0.930176924306408
178,0.930176924306408
179,0.930176924306408
180,-1.075064295693699
181,-1.075064295693699
182,-1.075064295693699
183,0.930176924306408
184,-1.075064295693699
185,-1.075064295693699
186,0.930176924306408
187,-1.075064295693699
188,0.930176924306408
189,0.930176924306408
190,0.930176924306408
191,-1.075064295693699
192,0.930176924306408
193,0.930176924306408
194,0.930176924306408
195,0.930176924306408
196,0.930176924306408
197,0.930176924306408
198,-1.075064295693699
199,0.930176924306408
200,0.930176924306408
201,0.930176924306408
202,0.930176924306408
203,0.930176924306408
204,0.930176924306408
205,0.930176924306408
206,0.930176924306408
207,-1.075064295693699
208,-1.075064295693699
209,0.930176924306408
210,0.930176924306408
211,0.930176924306408
212,-1.075064295693699
213,-1.075064295693699
214,0.930176924306408
215,0.930176924306408
216,0.930176924306408
217,0.930176924306408
218,0.930176924306408
219,-1.075064295693699
220,0.930176924306408
221,-1.075064295693699
222,-1.075064295693699
223,0.930176924306408
224,-1.075064295693699
225,-1.075064295693699
226,0.930176924306408
227,0.930176924306408
228,-1.075064295693699
229,0.930176924306408
230,0.930176924306408
231,0.930176924306408
232,-1.075064295693699
233,-1.075064295693699
234,0.930176924306408
235,-1.075064295693699
236,-1.075064295693699
237,0.930176924306408
238,-1.075064295693699
239,0.930176924306408
240,0.930176924306408
241,0.930176924306408
242,-1.075064295693699
243,0.930176924306408
244,0.930176924306408
245,0.930176924306408
246,-1.075064295693699
247,-1.075064295693699
248,0.930176924306408
249,-1.075064295693699
250,-1.075064295693699
251,-1.075064295693699
252,0.930176924306408
253,-1.075064295693699
254,0.930176924306408
255,0.930176924306408
256,0.930176924306408
257,0.930176924306408
258,-1.075064295693699
259,0.930176924306408
260,-1.075064295693699
261,0.930176924306408
262,-1.075064295693699
263,0.930176924306408
264,-1.075064295693699
265,-1.075064295693699
266,0.930176924306408
267,0.930176924306408
268,-1.075064295693699
269,-1.075064295693699
270,0.930176924306408
271,0.930176924306408
272,0.930176924306408
273,-1.075064295693699
274,-1.075064295693699
275,-1.075064295693699
276,0.930176924306408
,0
0,0.930176924306408
1,-1.075064295693699
2,-1.075064295693699
3,0.930176924306408
4,0.930176924306408
5,-1.075064295693699
6,-1.075064295693699
7,-1.075064295693699
8,-1.075064295693699
9,-1.075064295693699
10,-1.075064295693699
11,-1.075064295693699
12,0.930176924306408
13,0.930176924306408
14,0.930176924306408
15,0.930176924306408
16,0.930176924306408
17,0.930176924306408
18,-1.075064295693699
19,-1.075064295693699
20,-1.075064295693699
21,-1.075064295693699
22,-1.075064295693699
23,-1.075064295693699
24,0.930176924306408
25,-1.075064295693699
26,0.930176924306408
27,-1.075064295693699
28,-1.075064295693699
29,0.930176924306408
30,0.930176924306408
31,0.930176924306408
32,-1.075064295693699
33,-1.075064295693699
34,0.930176924306408
35,0.930176924306408
36,-1.075064295693699
37,-1.075064295693699
38,0.930176924306408
39,0.930176924306408
40,-1.075064295693699
41,0.930176924306408
42,-1.075064295693699
43,0.930176924306408
44,-1.075064295693699
45,-1.075064295693699
46,-1.075064295693699
47,0.930176924306408
48,0.930176924306408
49,-1.075064295693699
50,-1.075064295693699
51,-1.075064295693699
52,0.930176924306408
53,0.930176924306408
54,-1.075064295693699
55,0.930176924306408
56,-1.075064295693699
57,-1.075064295693699
58,0.930176924306408
59,0.930176924306408
60,0.930176924306408
61,0.930176924306408
62,-1.075064295693699
63,0.930176924306408
64,-1.075064295693699
65,-1.075064295693699
66,0.930176924306408
67,0.930176924306408
68,0.930176924306408
69,0.930176924306408
70,-1.075064295693699
71,0.930176924306408
72,0.930176924306408
73,-1.075064295693699
74,-1.075064295693699
75,0.930176924306408
76,0.930176924306408
77,0.930176924306408
78,-1.075064295693699
79,-1.075064295693699
80,0.930176924306408
81,-1.075064295693699
82,-1.075064295693699
83,0.930176924306408
84,-1.075064295693699
85,-1.075064295693699
86,0.930176924306408
87,0.930176924306408
88,-1.075064295693699
89,0.930176924306408
90,0.930176924306408
91,0.930176924306408
92,-1.075064295693699
93,0.930176924306408
94,0.930176924306408
95,-1.075064295693699
96,0.930176924306408
97,0.930176924306408
98,0.930176924306408
99,-1.075064295693699
100,0.930176924306408
101,0.930176924306408
102,-1.075064295693699
103,-1.075064295693699
104,0.930176924306408
105,0.930176924306408
106,0.930176924306408
107,-1.075064295693699
108,0.930176924306408
109,0.930176924306408
110,0.930176924306408
111,0.930176924306408
112,-1.075064295693699
113,0.930176924306408
114,0.930176924306408
115,-1.075064295693699
116,0.930176924306408
117,-1.075064295693699
118,-1.075064295693699
119,0.930176924306408
120,0.930176924306408
121,0.930176924306408
122,0.930176924306408
123,0.930176924306408
124,0.930176924306408
125,-1.075064295693699
126,0.930176924306408
127,0.930176924306408
128,-1.075064295693699
129,-1.075064295693699
130,-1.075064295693699
131,0.930176924306408
132,-1.075064295693699
133,-1.075064295693699
134,0.930176924306408
135,0.930176924306408
136,0.930176924306408
137,0.930176924306408
138,-1.075064295693699
139,0.930176924306408
140,-1.075064295693699
141,0.930176924306408
142,0.930176924306408
143,-1.075064295693699
144,-1.075064295693699
145,0.930176924306408
146,0.930176924306408
147,0.930176924306408
148,-1.075064295693699
149,0.930176924306408
150,0.930176924306408
151,0.930176924306408
152,0.930176924306408
153,-1.075064295693699
154,0.930176924306408
155,-1.075064295693699
156,-1.075064295693699
157,0.930176924306408
158,0.930176924306408
159,-1.075064295693699
160,0.930176924306408
161,-1.075064295693699
162,0.930176924306408
163,0.930176924306408
164,0.930176924306408
165,-1.075064295693699
166,-1.075064295693699
167,-1.075064295693699
168,0.930176924306408
169,0.930176924306408
170,-1.075064295693699
171,-1.075064295693699
172,-1.075064295693699
173,-1.075064295693699
174,-1.075064295693699
175,0.930176924306408
176,-1.075064295693699
177,0.930176924306408
178,-1.075064295693699
179,-1.075064295693699
180,0.930176924306408
181,-1.075064295693699
182,-1.075064295693699
183,0.930176924306408
184,-1.075064295693699
185,-1.075064295693699
186,-1.075064295693699
187,-1.075064295693699
188,0.930176924306408
189,-1.075064295693699
190,-1.075064295693699
191,0.930176924306408
192,-1.075064295693699
193,-1.075064295693699
194,0.930176924306408
195,0.930176924306408
196,0.930176924306408
197,0.930176924306408
198,0.930176924306408
199,0.930176924306408
200,0.930176924306408
201,0.930176924306408
202,0.930176924306408
203,0.930176924306408
204,-1.075064295693699
205,0.930176924306408
206,-1.075064295693699
207,0.930176924306408
208,0.930176924306408
209,0.930176924306408
210,-1.075064295693699
211,-1.075064295693699
212,-1.075064295693699
213,0.930176924306408
214,0.930176924306408
215,-1.075064295693699
216,-1.075064295693699
217,-1.075064295693699
218,0.930176924306408
219,0.930176924306408
220,0.930176924306408
221,0.930176924306408
222,0.930176924306408
223,0.930176924306408
224,-1.075064295693699
225,0.930176924306408
226,-1.075064295693699
227,-1.075064295693699
228,-1.075064295693699
229,0.930176924306408
230,0.930176924306408
231,0.930176924306408
232,0.930176924306408
233,-1.075064295693699
234,0.930176924306408
235,-1.075064295693699
236,0.930176924306408
237,0.930176924306408
238,-1.075064295693699
239,0.930176924306408
240,0.930176924306408
241,-1.075064295693699
242,-1.075064295693699
243,0.930176924306408
244,-1.075064295693699
245,-1.075064295693699
246,0.930176924306408
247,-1.075064295693699
248,0.930176924306408
249,0.930176924306408
250,-1.075064295693699
251,0.930176924306408
252,-1.075064295693699
253,0.930176924306408
254,0.930176924306408
255,0.930176924306408
256,0.930176924306408
257,0.930176924306408
258,-1.075064295693699
259,0.930176924306408
260,-1.075064295693699
261,0.930176924306408
262,-1.075064295693699
263,-1.075064295693699
264,-1.075064295693699
265,0.930176924306408
266,-1.075064295693699
267,-1.075064295693699
268,-1.075064295693699
269,-1.075064295693699
270,-1.075064295693699
271,0.930176924306408
272,-1.075064295693699
273,0.930176924306408
274,-1.075064295693699
275,-1.075064295693699
276,0.930176924306408
,0
0,0.930176924306408
1,-1.075064295693699
2,0.930176924306408
3,-1.075064295693699
4,-1.075064295693699
5,-1.075064295693699
6,-1.075064295693699
7,-1.075064295693699
8,-1.075064295693699
9,0.930176924306408
10,0.930176924306408
11,0.930176924306408
12,-1.075064295693699
13,0.930176924306408
14,-1.075064295693699
15,-1.075064295693699
16,0.930176924306408
17,0.930176924306408
18,-1.075064295693699
19,0.930176924306408
20,0.930176924306408
21,-1.075064295693699
22,0.930176924306408
23,0.930176924306408
24,0.930176924306408
25,-1.075064295693699
26,-1.075064295693699
27,-1.075064295693699
28,0.930176924306408
29,0.930176924306408
30,0.930176924306408
31,0.930176924306408
32,-1.075064295693699
33,-1.075064295693699
34,-1.075064295693699
35,0.930176924306408
36,-1.075064295693699
37,0.930176924306408
38,0.930176924306408
39,0.930176924306408
40,0.930176924306408
41,-1.075064295693699
42,0.930176924306408
43,0.930176924306408
44,-1.075064295693699
45,-1.075064295693699
46,0.930176924306408
47,-1.075064295693699
48,0.930176924306408
49,0.930176924306408
50,-1.075064295693699
51,-1.075064295693699
52,0.930176924306408
53,0.930176924306408
54,-1.075064295693699
55,-1.075064295693699
56,0.930176924306408
57,0.930176924306408
58,0.930176924306408
59,0.930176924306408
60,0.930176924306408
61,-1.075064295693699
62,0.930176924306408
63,-1.075064295693699
64,-1.075064295693699
65,-1.075064295693699
66,0.930176924306408
67,0.930176924306408
68,0.930176924306408
69,0.930176924306408
70,0.930176924306408
71,-1.075064295693699
72,0.930176924306408
73,0.930176924306408
74,0.930176924306408
75,-1.075064295693699
76,-1.075064295693699
77,-1.075064295693699
78,-1.075064295693699
79,-1.075064295693699
80,0.930176924306408
81,0.930176924306408
82,-1.075064295693699
83,-1.075064295693699
84,0.930176924306408
85,0.930176924306408
86,-1.075064295693699
87,-1.075064295693699
88,-1.075064295693699
89,0.930176924306408
90,0.930176924306408
91,0.930176924306408
92,-1.075064295693699
93,0.930176924306408
94,-1.075064295693699
95,0.930176924306408
96,-1.075064295693699
97,0.930176924306408
98,0.930176924306408
99,-1.075064295693699
100,-1.075064295693699
101,0.930176924306408
102,0.930176924306408
103,0.930176924306408
104,0.930176924306408
105,0.930176924306408
106,-1.075064295693699
107,0.930176924306408
108,-1.075064295693699
109,-1.075064295693699
110,0.930176924306408
111,-1.075064295693699
112,0.930176924306408
113,-1.075064295693699
114,-1.075064295693699
115,0.930176924306408
116,-1.075064295693699
117,-1.075064295693699
118,-1.075064295693699
119,-1.075064295693699
120,-1.075064295693699
121,-1.075064295693699
122,-1.075064295693699
123,-1.075064295693699
124,-1.075064295693699
125,0.930176924306408
126,0.930176924306408
127,-1.075064295693699
128,-1.075064295693699
129,-1.075064295693699
130,0.930176924306408
131,0.930176924306408
132,0.930176924306408
133,0.930176924306408
134,-1.075064295693699
135,-1.075064295693699
136,-1.075064295693699
137,-1.075064295693699
138,0.930176924306408
139,0.930176924306408
140,0.930176924306408
141,-1.075064295693699
142,0.930176924306408
143,0.930176924306408
144,-1.075064295693699
145,0.930176924306408
146,0.930176924306408
147,0.930176924306408
148,-1.075064295693699
149,0.930176924306408
150,0.930176924306408
151,0.930176924306408
152,0.930176924306408
153,-1.075064295693699
154,-1.075064295693699
155,0.930176924306408
156,-1.075064295693699
157,-1.075064295693699
158,-1.075064295693699
159,-1.075064295693699
160,-1.075064295693699
161,-1.075064295693699
162,-1.075064295693699
163,0.930176924306408
164,-1.075064295693699
165,0.930176924306408
166,0.930176924306408
167,0.930176924306408
168,0.930176924306408
169,0.930176924306408
170,0.930176924306408
171,-1.075064295693699
172,-1.075064295693699
173,0.930176924306408
174,0.930176924306408
175,-1.075064295693699
176,0.930176924306408
177,-1.075064295693699
178,0.930176924306408
179,0.930176924306408
180,0.930176924306408
181,0.930176924306408
182,-1.075064295693699
183,0.930176924306408
184,0.930176924306408
185,-1.075064295693699
186,-1.075064295693699
187,0.930176924306408
188,-1.075064295693699
189,0.930176924306408
190,-1.075064295693699
191,0.930176924306408
192,-1.075064295693699
193,-1.075064295693699
194,-1.075064295693699
195,-1.075064295693699
196,-1.075064295693699
197,0.930176924306408
198,0.930176924306408
199,0.930176924306408
200,-1.075064295693699
201,0.930176924306408
202,-1.075064295693699
203,0.930176924306408
204,0.930176924306408
205,0.930176924306408
206,0.930176924306408
207,-1.075064295693699
208,-1.075064295693699
209,0.930176924306408
210,-1.075064295693699
211,0.930176924306408
212,0.930176924306408
213,-1.075064295693699
214,0.930176924306408
215,0.930176924306408
216,-1.075064295693699
217,-1.075064295693699
218,-1.075064295693699
219,0.930176924306408
220,0.930176924306408
